timesteps,nodes,techs,source_use_equals
2024-10-29 07:00:00,NLD,solar_pv,0.0023092761638208
2024-10-29 07:00:00,NLD,wind_onshore,0.2988517930604109
2024-10-29 08:00:00,NLD,solar_pv,0.0375310727302356
2024-10-29 08:00:00,NLD,wind_onshore,0.3044833780664392
2024-10-29 09:00:00,NLD,solar_pv,0.1068365179917898
2024-10-29 09:00:00,NLD,wind_onshore,0.2956476101615845
2024-10-29 10:00:00,NLD,solar_pv,0.1481247720470882
2024-10-29 10:00:00,NLD,wind_onshore,0.2909822299503796
2024-10-29 11:00:00,NLD,solar_pv,0.1390920166686929
2024-10-29 11:00:00,NLD,wind_onshore,0.2890317655540947
2024-10-29 12:00:00,NLD,solar_pv,0.1552310828183645
2024-10-29 12:00:00,NLD,wind_onshore,0.3072370390117114
2024-10-29 13:00:00,NLD,solar_pv,0.1515987097541859
2024-10-29 13:00:00,NLD,wind_onshore,0.323748553494938
2024-10-29 14:00:00,NLD,solar_pv,0.1408768394668294
2024-10-29 14:00:00,NLD,wind_onshore,0.3386879366021823
2024-10-29 15:00:00,NLD,solar_pv,0.1070938946126805
2024-10-29 15:00:00,NLD,wind_onshore,0.3294975856240117
2024-10-29 16:00:00,NLD,solar_pv,0.0687538315489416
2024-10-29 16:00:00,NLD,wind_onshore,0.3499089686343175
2024-10-29 17:00:00,NLD,solar_pv,0.0227888244225839
2024-10-29 17:00:00,NLD,wind_onshore,0.3837080816465014
2024-10-29 18:00:00,NLD,solar_pv,0.0017098085066206
2024-10-29 18:00:00,NLD,wind_onshore,0.3900320503111121
2024-10-29 19:00:00,NLD,solar_pv,0.0002560832710369
2024-10-29 19:00:00,NLD,wind_onshore,0.4144510854089293
2024-10-29 20:00:00,NLD,solar_pv,0.0004830661703652
2024-10-29 20:00:00,NLD,wind_onshore,0.4155487025379727
2024-10-29 21:00:00,NLD,solar_pv,0.0006751286236429
2024-10-29 21:00:00,NLD,wind_onshore,0.4010599928507812
2024-10-29 22:00:00,NLD,solar_pv,0.0002683700946473
2024-10-29 22:00:00,NLD,wind_onshore,0.3955734521638504
2024-10-29 23:00:00,NLD,solar_pv,0.000600114332127
2024-10-29 23:00:00,NLD,wind_onshore,0.3852658237051129
2024-10-30 00:00:00,NLD,solar_pv,0.0005671339108571
2024-10-30 00:00:00,NLD,wind_onshore,0.3880823129540208
2024-10-30 01:00:00,NLD,solar_pv,0.0007482028903782
2024-10-30 01:00:00,NLD,wind_onshore,0.3852588562461755
2024-10-30 02:00:00,NLD,solar_pv,0.0006117544808105
2024-10-30 02:00:00,NLD,wind_onshore,0.3777103415266611
2024-10-30 03:00:00,NLD,solar_pv,0.0001868890538628
2024-10-30 03:00:00,NLD,wind_onshore,0.3511368772454908
2024-10-30 04:00:00,NLD,solar_pv,7.242759180843936e-05
2024-10-30 04:00:00,NLD,wind_onshore,0.3357106505183184
2024-10-30 05:00:00,NLD,solar_pv,0.0002560832710369
2024-10-30 05:00:00,NLD,wind_onshore,0.3319041459410007
2024-10-30 06:00:00,NLD,solar_pv,0.0001222215611767
2024-10-30 06:00:00,NLD,wind_onshore,0.3370301357745693
2024-10-30 07:00:00,NLD,solar_pv,0.0028757633997511
2024-10-30 07:00:00,NLD,wind_onshore,0.335724161329997
2024-10-30 08:00:00,NLD,solar_pv,0.0514281169084799
2024-10-30 08:00:00,NLD,wind_onshore,0.3342073455193181
2024-10-30 09:00:00,NLD,solar_pv,0.1397955989891177
2024-10-30 09:00:00,NLD,wind_onshore,0.3323055927489958
2024-10-30 10:00:00,NLD,solar_pv,0.2002312509538455
2024-10-30 10:00:00,NLD,wind_onshore,0.3317276268834859
2024-10-30 11:00:00,NLD,solar_pv,0.2252879643449312
2024-10-30 11:00:00,NLD,wind_onshore,0.3323435502535549
2024-10-30 12:00:00,NLD,solar_pv,0.2253933723580095
2024-10-30 12:00:00,NLD,wind_onshore,0.311269713364798
2024-10-30 13:00:00,NLD,solar_pv,0.2243910262213749
2024-10-30 13:00:00,NLD,wind_onshore,0.3103263800112691
2024-10-30 14:00:00,NLD,solar_pv,0.2114096737395658
2024-10-30 14:00:00,NLD,wind_onshore,0.3167136313790116
2024-10-30 15:00:00,NLD,solar_pv,0.1772736443753508
2024-10-30 15:00:00,NLD,wind_onshore,0.3055174701459531
2024-10-30 16:00:00,NLD,solar_pv,0.1245754579105157
2024-10-30 16:00:00,NLD,wind_onshore,0.2764088201971488
2024-10-30 17:00:00,NLD,solar_pv,0.0385444123406269
2024-10-30 17:00:00,NLD,wind_onshore,0.2559786553410116
2024-10-30 18:00:00,NLD,solar_pv,0.0036433665379352
2024-10-30 18:00:00,NLD,wind_onshore,0.2446433872756024
2024-10-30 19:00:00,NLD,solar_pv,0.0020518995429301
2024-10-30 19:00:00,NLD,wind_onshore,0.2386391643896203
2024-10-30 20:00:00,NLD,solar_pv,0.0015940536947125
2024-10-30 20:00:00,NLD,wind_onshore,0.2222318285641582
2024-10-30 21:00:00,NLD,solar_pv,0.0007236292431575
2024-10-30 21:00:00,NLD,wind_onshore,0.2050478331202704
2024-10-30 22:00:00,NLD,solar_pv,0.0014802389075849
2024-10-30 22:00:00,NLD,wind_onshore,0.2214949743415751
2024-10-30 23:00:00,NLD,solar_pv,0.0013599573711888
2024-10-30 23:00:00,NLD,wind_onshore,0.2334248392940449
2024-10-31 00:00:00,NLD,solar_pv,0.0005942942577853
2024-10-31 00:00:00,NLD,wind_onshore,0.2251150842456665
2024-10-31 01:00:00,NLD,solar_pv,0.0004927662942681
2024-10-31 01:00:00,NLD,wind_onshore,0.2239856591519088
2024-10-31 02:00:00,NLD,solar_pv,0.0003188107389425
2024-10-31 02:00:00,NLD,wind_onshore,0.2206421573676334
2024-10-31 03:00:00,NLD,solar_pv,0.0001862423789359
2024-10-31 03:00:00,NLD,wind_onshore,0.220769813332687
2024-10-31 04:00:00,NLD,solar_pv,0.0001681354809838
2024-10-31 04:00:00,NLD,wind_onshore,0.212166697969743
2024-10-31 05:00:00,NLD,solar_pv,0.0001817156544479
2024-10-31 05:00:00,NLD,wind_onshore,0.2039580619558566
2024-10-31 06:00:00,NLD,solar_pv,0.000167488806057
2024-10-31 06:00:00,NLD,wind_onshore,0.1863867363816471
2024-10-31 07:00:00,NLD,solar_pv,0.0028143292816993
2024-10-31 07:00:00,NLD,wind_onshore,0.1736877548423839
2024-10-31 08:00:00,NLD,solar_pv,0.0485801605305838
2024-10-31 08:00:00,NLD,wind_onshore,0.172174271294675
2024-10-31 09:00:00,NLD,solar_pv,0.1338752900337046
2024-10-31 09:00:00,NLD,wind_onshore,0.1629530514440816
2024-10-31 10:00:00,NLD,solar_pv,0.1874477809996559
2024-10-31 10:00:00,NLD,wind_onshore,0.1502156882940631
2024-10-31 11:00:00,NLD,solar_pv,0.2122018505249707
2024-10-31 11:00:00,NLD,wind_onshore,0.1439350390480633
2024-10-31 12:00:00,NLD,solar_pv,0.221923314700473
2024-10-31 12:00:00,NLD,wind_onshore,0.1364632269634602
2024-10-31 13:00:00,NLD,solar_pv,0.2255071871451371
2024-10-31 13:00:00,NLD,wind_onshore,0.1353191096193344
2024-10-31 14:00:00,NLD,solar_pv,0.2066604930766982
2024-10-31 14:00:00,NLD,wind_onshore,0.1158392758689633
2024-10-31 15:00:00,NLD,solar_pv,0.1846631987645922
2024-10-31 15:00:00,NLD,wind_onshore,0.1011698363555948
2024-10-31 16:00:00,NLD,solar_pv,0.1271977247389373
2024-10-31 16:00:00,NLD,wind_onshore,0.0899974553628228
2024-10-31 17:00:00,NLD,solar_pv,0.0409545697930381
2024-10-31 17:00:00,NLD,wind_onshore,0.0915377787740907
2024-10-31 18:00:00,NLD,solar_pv,0.0017951695969663
2024-10-31 18:00:00,NLD,wind_onshore,0.1206180439010499
2024-10-31 19:00:00,NLD,solar_pv,0.0021353206084952
2024-10-31 19:00:00,NLD,wind_onshore,0.1366225091334298
2024-10-31 20:00:00,NLD,solar_pv,0.0024418445238273
2024-10-31 20:00:00,NLD,wind_onshore,0.1394507218893325
2024-10-31 21:00:00,NLD,solar_pv,0.0025284989640267
2024-10-31 21:00:00,NLD,wind_onshore,0.1366276589943836
2024-10-31 22:00:00,NLD,solar_pv,0.0016593678623254
2024-10-31 22:00:00,NLD,wind_onshore,0.1510383937280752
2024-10-31 23:00:00,NLD,solar_pv,0.0016807081349119
2024-10-31 23:00:00,NLD,wind_onshore,0.1484983005458852
2024-11-01 00:00:00,NLD,solar_pv,0.0010786537780042
2024-11-01 00:00:00,NLD,wind_onshore,0.1358138294971918
2024-11-01 01:00:00,NLD,solar_pv,0.0003563178847004
2024-11-01 01:00:00,NLD,wind_onshore,0.1298251470739701
2024-11-01 02:00:00,NLD,solar_pv,0.0002353896733774
2024-11-01 02:00:00,NLD,wind_onshore,0.1261137937510981
2024-11-01 03:00:00,NLD,solar_pv,7.695431629646682e-05
2024-11-01 03:00:00,NLD,wind_onshore,0.1215705561243964
2024-11-01 04:00:00,NLD,solar_pv,0.0
2024-11-01 04:00:00,NLD,wind_onshore,0.1178079768316843
2024-11-01 05:00:00,NLD,solar_pv,6.466749268610657e-07
2024-11-01 05:00:00,NLD,wind_onshore,0.1180770116265684
2024-11-01 06:00:00,NLD,solar_pv,2.26336224401373e-05
2024-11-01 06:00:00,NLD,wind_onshore,0.1280784657049553
2024-11-01 07:00:00,NLD,solar_pv,0.0020997534875178
2024-11-01 07:00:00,NLD,wind_onshore,0.1263647131527449
2024-11-01 08:00:00,NLD,solar_pv,0.0479431857276256
2024-11-01 08:00:00,NLD,wind_onshore,0.1277303048111818
2024-11-01 09:00:00,NLD,solar_pv,0.1409499137335647
2024-11-01 09:00:00,NLD,wind_onshore,0.1219384682495925
2024-11-01 10:00:00,NLD,solar_pv,0.2092180924124337
2024-11-01 10:00:00,NLD,wind_onshore,0.1159509066784608
2024-11-01 11:00:00,NLD,solar_pv,0.2449895626666804
2024-11-01 11:00:00,NLD,wind_onshore,0.1055033837615796
2024-11-01 12:00:00,NLD,solar_pv,0.2781413527922129
2024-11-01 12:00:00,NLD,wind_onshore,0.0966152993280946
2024-11-01 13:00:00,NLD,solar_pv,0.283656843243411
2024-11-01 13:00:00,NLD,wind_onshore,0.0825959540268883
2024-11-01 14:00:00,NLD,solar_pv,0.2733139244631951
2024-11-01 14:00:00,NLD,wind_onshore,0.0692003174737811
2024-11-01 15:00:00,NLD,solar_pv,0.2519018709598984
2024-11-01 15:00:00,NLD,wind_onshore,0.0576240662090358
2024-11-01 16:00:00,NLD,solar_pv,0.1768785259950387
2024-11-01 16:00:00,NLD,wind_onshore,0.0548798870665786
2024-11-01 17:00:00,NLD,solar_pv,0.0595413005408789
2024-11-01 17:00:00,NLD,wind_onshore,0.0566355352523129
2024-11-01 18:00:00,NLD,solar_pv,0.0026571872744721
2024-11-01 18:00:00,NLD,wind_onshore,0.0683245381786456
2024-11-01 19:00:00,NLD,solar_pv,0.0015436130504173
2024-11-01 19:00:00,NLD,wind_onshore,0.0733738556706027
2024-11-01 20:00:00,NLD,solar_pv,0.0007152224691083
2024-11-01 20:00:00,NLD,wind_onshore,0.0714087596105493
2024-11-01 21:00:00,NLD,solar_pv,0.0008206304821866
2024-11-01 21:00:00,NLD,wind_onshore,0.0702606132575597
2024-11-01 22:00:00,NLD,solar_pv,0.0006130478306642
2024-11-01 22:00:00,NLD,wind_onshore,0.0771107462451455
2024-11-01 23:00:00,NLD,solar_pv,0.0006641351498863
2024-11-01 23:00:00,NLD,wind_onshore,0.0775919250180245
2024-11-02 00:00:00,NLD,solar_pv,0.0006951755463756
2024-11-02 00:00:00,NLD,wind_onshore,0.0681432327797737
2024-11-02 01:00:00,NLD,solar_pv,0.0007035823204248
2024-11-02 01:00:00,NLD,wind_onshore,0.0569007833847309
2024-11-02 02:00:00,NLD,solar_pv,0.0005225133409037
2024-11-02 02:00:00,NLD,wind_onshore,0.0527448153017515
2024-11-02 03:00:00,NLD,solar_pv,0.000339504336602
2024-11-02 03:00:00,NLD,wind_onshore,0.0549304465838245
2024-11-02 04:00:00,NLD,solar_pv,0.0003084639401127
2024-11-02 04:00:00,NLD,wind_onshore,0.0570766662829515
2024-11-02 05:00:00,NLD,solar_pv,0.0002612566704518
2024-11-02 05:00:00,NLD,wind_onshore,0.0594497827970409
2024-11-02 06:00:00,NLD,solar_pv,1.5520198244665577e-05
2024-11-02 06:00:00,NLD,wind_onshore,0.0655087759689311
2024-11-02 07:00:00,NLD,solar_pv,0.0023008693897716
2024-11-02 07:00:00,NLD,wind_onshore,0.0670315595596566
2024-11-02 08:00:00,NLD,solar_pv,0.0647179333304017
2024-11-02 08:00:00,NLD,wind_onshore,0.0691243418780634
2024-11-02 09:00:00,NLD,solar_pv,0.210338133385757
2024-11-02 09:00:00,NLD,wind_onshore,0.068301333511054
2024-11-02 10:00:00,NLD,solar_pv,0.3055648964156102
2024-11-02 10:00:00,NLD,wind_onshore,0.068558796265442
2024-11-02 11:00:00,NLD,solar_pv,0.3269090490515865
2024-11-02 11:00:00,NLD,wind_onshore,0.0662724700550732
2024-11-02 12:00:00,NLD,solar_pv,0.3431444697653604
2024-11-02 12:00:00,NLD,wind_onshore,0.0652986313487183
2024-11-02 13:00:00,NLD,solar_pv,0.3388014009565615
2024-11-02 13:00:00,NLD,wind_onshore,0.0591441234027857
2024-11-02 14:00:00,NLD,solar_pv,0.3322913244678511
2024-11-02 14:00:00,NLD,wind_onshore,0.0569921479767105
2024-11-02 15:00:00,NLD,solar_pv,0.3064075138453102
2024-11-02 15:00:00,NLD,wind_onshore,0.0534744294256996
2024-11-02 16:00:00,NLD,solar_pv,0.2284987053567964
2024-11-02 16:00:00,NLD,wind_onshore,0.0543014365082731
2024-11-02 17:00:00,NLD,solar_pv,0.0907601793100237
2024-11-02 17:00:00,NLD,wind_onshore,0.0584731268138113
2024-11-02 18:00:00,NLD,solar_pv,0.0117552568204804
2024-11-02 18:00:00,NLD,wind_onshore,0.0608549677982223
2024-11-02 19:00:00,NLD,solar_pv,0.0060929711608849
2024-11-02 19:00:00,NLD,wind_onshore,0.0664698309028009
2024-11-02 20:00:00,NLD,solar_pv,0.0043197885114319
2024-11-02 20:00:00,NLD,wind_onshore,0.078874270688809
2024-11-02 21:00:00,NLD,solar_pv,0.0032948087523571
2024-11-02 21:00:00,NLD,wind_onshore,0.0974705094727148
2024-11-02 22:00:00,NLD,solar_pv,0.002499398592318
2024-11-02 22:00:00,NLD,wind_onshore,0.1256867793981327
2024-11-02 23:00:00,NLD,solar_pv,0.0012965832283564
2024-11-02 23:00:00,NLD,wind_onshore,0.1334220220171702
2024-11-03 00:00:00,NLD,solar_pv,0.0017705959497455
2024-11-03 00:00:00,NLD,wind_onshore,0.1440349463505661
2024-11-03 01:00:00,NLD,solar_pv,0.0007436761658902
2024-11-03 01:00:00,NLD,wind_onshore,0.1528719259874101
2024-11-03 02:00:00,NLD,solar_pv,0.0010256264340016
2024-11-03 02:00:00,NLD,wind_onshore,0.1516358684786099
2024-11-03 03:00:00,NLD,solar_pv,0.000958372241608
2024-11-03 03:00:00,NLD,wind_onshore,0.1495333620109904
2024-11-03 04:00:00,NLD,solar_pv,0.0005878275085167
2024-11-03 04:00:00,NLD,wind_onshore,0.1467345337558239
2024-11-03 05:00:00,NLD,solar_pv,0.0005794207344675
2024-11-03 05:00:00,NLD,wind_onshore,0.1512927059792915
2024-11-03 06:00:00,NLD,solar_pv,0.0005736006601257
2024-11-03 06:00:00,NLD,wind_onshore,0.155824159512399
2024-11-03 07:00:00,NLD,solar_pv,0.0022284417979632
2024-11-03 07:00:00,NLD,wind_onshore,0.1618801536476162
2024-11-03 08:00:00,NLD,solar_pv,0.0625761459726378
2024-11-03 08:00:00,NLD,wind_onshore,0.1679683495604442
2024-11-03 09:00:00,NLD,solar_pv,0.2032285892398465
2024-11-03 09:00:00,NLD,wind_onshore,0.1538734224764166
2024-11-03 10:00:00,NLD,solar_pv,0.2915656775989218
2024-11-03 10:00:00,NLD,wind_onshore,0.1292627519645205
2024-11-03 11:00:00,NLD,solar_pv,0.3285153895699094
2024-11-03 11:00:00,NLD,wind_onshore,0.1293670215021841
2024-11-03 12:00:00,NLD,solar_pv,0.3406612380462139
2024-11-03 12:00:00,NLD,wind_onshore,0.1315369305616983
2024-11-03 13:00:00,NLD,solar_pv,0.3291329641250617
2024-11-03 13:00:00,NLD,wind_onshore,0.1638528533259013
2024-11-03 14:00:00,NLD,solar_pv,0.3107583427532314
2024-11-03 14:00:00,NLD,wind_onshore,0.1627949507128013
2024-11-03 15:00:00,NLD,solar_pv,0.2828245726125408
2024-11-03 15:00:00,NLD,wind_onshore,0.1503244715333862
2024-11-03 16:00:00,NLD,solar_pv,0.2033727977485365
2024-11-03 16:00:00,NLD,wind_onshore,0.1377619007227981
2024-11-03 17:00:00,NLD,solar_pv,0.065549557286345
2024-11-03 17:00:00,NLD,wind_onshore,0.1394703519475562
2024-11-03 18:00:00,NLD,solar_pv,0.003676993634132
2024-11-03 18:00:00,NLD,wind_onshore,0.1506227999491072
2024-11-03 19:00:00,NLD,solar_pv,0.0023707102818726
2024-11-03 19:00:00,NLD,wind_onshore,0.1615825522710887
2024-11-03 20:00:00,NLD,solar_pv,0.001470538783682
2024-11-03 20:00:00,NLD,wind_onshore,0.1771267714007016
2024-11-03 21:00:00,NLD,solar_pv,0.0026630073488138
2024-11-03 21:00:00,NLD,wind_onshore,0.1885713376915294
2024-11-03 22:00:00,NLD,solar_pv,0.0028401962787738
2024-11-03 22:00:00,NLD,wind_onshore,0.192964138791782
2024-11-03 23:00:00,NLD,solar_pv,0.0014123380402645
2024-11-03 23:00:00,NLD,wind_onshore,0.1988921134423488
2024-11-04 00:00:00,NLD,solar_pv,0.0007579030142811
2024-11-04 00:00:00,NLD,wind_onshore,0.2010547521099283
2024-11-04 01:00:00,NLD,solar_pv,0.0005529070624662
2024-11-04 01:00:00,NLD,wind_onshore,0.1982073031086984
2024-11-04 02:00:00,NLD,solar_pv,0.0005820074341749
2024-11-04 02:00:00,NLD,wind_onshore,0.1859296104887521
2024-11-04 03:00:00,NLD,solar_pv,0.0005729539851989
2024-11-04 03:00:00,NLD,wind_onshore,0.1760213688936281
2024-11-04 04:00:00,NLD,solar_pv,0.0004811261455846
2024-11-04 04:00:00,NLD,wind_onshore,0.1568794569017225
2024-11-04 05:00:00,NLD,solar_pv,0.0003724847578719
2024-11-04 05:00:00,NLD,wind_onshore,0.1503093551768219
2024-11-04 06:00:00,NLD,solar_pv,2.651367200130369e-05
2024-11-04 06:00:00,NLD,wind_onshore,0.1443175525437283
2024-11-04 07:00:00,NLD,solar_pv,0.0014498451860225
2024-11-04 07:00:00,NLD,wind_onshore,0.1397826152811521
2024-11-04 08:00:00,NLD,solar_pv,0.0455718287708261
2024-11-04 08:00:00,NLD,wind_onshore,0.1381620449189048
2024-11-04 09:00:00,NLD,solar_pv,0.1615038296089168
2024-11-04 09:00:00,NLD,wind_onshore,0.1259552992069214
2024-11-04 10:00:00,NLD,solar_pv,0.2390970607331224
2024-11-04 10:00:00,NLD,wind_onshore,0.1240423076224
2024-11-04 11:00:00,NLD,solar_pv,0.2803697945901762
2024-11-04 11:00:00,NLD,wind_onshore,0.1218120543098277
2024-11-04 12:00:00,NLD,solar_pv,0.3019745572216775
2024-11-04 12:00:00,NLD,wind_onshore,0.12162917365937
2024-11-04 13:00:00,NLD,solar_pv,0.3116733877747398
2024-11-04 13:00:00,NLD,wind_onshore,0.1260805620012965
2024-11-04 14:00:00,NLD,solar_pv,0.2960613616904599
2024-11-04 14:00:00,NLD,wind_onshore,0.1230395691081046
2024-11-04 15:00:00,NLD,solar_pv,0.256432475497487
2024-11-04 15:00:00,NLD,wind_onshore,0.1230737096568981
2024-11-04 16:00:00,NLD,solar_pv,0.1744780686665304
2024-11-04 16:00:00,NLD,wind_onshore,0.1123913530805256
2024-11-04 17:00:00,NLD,solar_pv,0.0532776071993026
2024-11-04 17:00:00,NLD,wind_onshore,0.1147318134175083
2024-11-04 18:00:00,NLD,solar_pv,0.004924429568047
2024-11-04 18:00:00,NLD,wind_onshore,0.1294944048275402
2024-11-04 19:00:00,NLD,solar_pv,0.0032385480337202
2024-11-04 19:00:00,NLD,wind_onshore,0.1398586211701696
2024-11-04 20:00:00,NLD,solar_pv,0.0023500166842131
2024-11-04 20:00:00,NLD,wind_onshore,0.140047439307374
2024-11-04 21:00:00,NLD,solar_pv,0.0017647758754038
2024-11-04 21:00:00,NLD,wind_onshore,0.1434507097720126
2024-11-04 22:00:00,NLD,solar_pv,0.0018760039628239
2024-11-04 22:00:00,NLD,wind_onshore,0.1403022059580862
2024-11-04 23:00:00,NLD,solar_pv,0.0019503715794129
2024-11-04 23:00:00,NLD,wind_onshore,0.137824941079532
2024-11-05 00:00:00,NLD,solar_pv,0.0009758324646333
2024-11-05 00:00:00,NLD,wind_onshore,0.1306131666797937
2024-11-05 01:00:00,NLD,solar_pv,0.000688708797107
2024-11-05 01:00:00,NLD,wind_onshore,0.1213174858984689
2024-11-05 02:00:00,NLD,solar_pv,0.0003789515071405
2024-11-05 02:00:00,NLD,wind_onshore,0.1111937377690802
2024-11-05 03:00:00,NLD,solar_pv,0.0003097572899664
2024-11-05 03:00:00,NLD,wind_onshore,0.1023969270476756
2024-11-05 04:00:00,NLD,solar_pv,0.0004074052039224
2024-11-05 04:00:00,NLD,wind_onshore,0.0843357891101646
2024-11-05 05:00:00,NLD,solar_pv,0.0004015851295807
2024-11-05 05:00:00,NLD,wind_onshore,0.0709253391334904
2024-11-05 06:00:00,NLD,solar_pv,0.000241856422646
2024-11-05 06:00:00,NLD,wind_onshore,0.0594175810194301
2024-11-05 07:00:00,NLD,solar_pv,0.0012648961569402
2024-11-05 07:00:00,NLD,wind_onshore,0.0535567060277607
2024-11-05 08:00:00,NLD,solar_pv,0.0537871870416691
2024-11-05 08:00:00,NLD,wind_onshore,0.052054006894755
2024-11-05 09:00:00,NLD,solar_pv,0.1815009583722416
2024-11-05 09:00:00,NLD,wind_onshore,0.0447715582267514
2024-11-05 10:00:00,NLD,solar_pv,0.2755333128121823
2024-11-05 10:00:00,NLD,wind_onshore,0.0358538166528327
2024-11-05 11:00:00,NLD,solar_pv,0.314134632546373
2024-11-05 11:00:00,NLD,wind_onshore,0.031867036648834
2024-11-05 12:00:00,NLD,solar_pv,0.3306830439247477
2024-11-05 12:00:00,NLD,wind_onshore,0.0272427341520602
2024-11-05 13:00:00,NLD,solar_pv,0.3357115881560193
2024-11-05 13:00:00,NLD,wind_onshore,0.0260428165498355
2024-11-05 14:00:00,NLD,solar_pv,0.3250880124575457
2024-11-05 14:00:00,NLD,wind_onshore,0.0215679811939195
2024-11-05 15:00:00,NLD,solar_pv,0.3053340334667208
2024-11-05 15:00:00,NLD,wind_onshore,0.0161606271924775
2024-11-05 16:00:00,NLD,solar_pv,0.2222110850429262
2024-11-05 16:00:00,NLD,wind_onshore,0.0132812793466341
2024-11-05 17:00:00,NLD,solar_pv,0.0823404717622926
2024-11-05 17:00:00,NLD,wind_onshore,0.0145944938898414
2024-11-05 18:00:00,NLD,solar_pv,0.0100848954843983
2024-11-05 18:00:00,NLD,wind_onshore,0.0135228381186649
2024-11-05 19:00:00,NLD,solar_pv,0.0055141971013443
2024-11-05 19:00:00,NLD,wind_onshore,0.0138722107444275
2024-11-05 20:00:00,NLD,solar_pv,0.0042117937986461
2024-11-05 20:00:00,NLD,wind_onshore,0.0137172302230192
2024-11-05 21:00:00,NLD,solar_pv,0.0041025057360066
2024-11-05 21:00:00,NLD,wind_onshore,0.0161021308307028
2024-11-05 22:00:00,NLD,solar_pv,0.0033497761211403
2024-11-05 22:00:00,NLD,wind_onshore,0.0168493453617928
2024-11-05 23:00:00,NLD,solar_pv,0.0032728218048438
2024-11-05 23:00:00,NLD,wind_onshore,0.0175341254021435
2024-11-06 00:00:00,NLD,solar_pv,0.0015882336203707
2024-11-06 00:00:00,NLD,wind_onshore,0.0199524092261273
2024-11-06 01:00:00,NLD,solar_pv,0.0005619605114422
2024-11-06 01:00:00,NLD,wind_onshore,0.0244907393382731
2024-11-06 02:00:00,NLD,solar_pv,0.0003718380829451
2024-11-06 02:00:00,NLD,wind_onshore,0.0244344240940788
2024-11-06 03:00:00,NLD,solar_pv,0.0004597858729982
2024-11-06 03:00:00,NLD,wind_onshore,0.0275019539178324
2024-11-06 04:00:00,NLD,solar_pv,0.0006292147038358
2024-11-06 04:00:00,NLD,wind_onshore,0.0315949422306774
2024-11-06 05:00:00,NLD,solar_pv,0.0008658977270669
2024-11-06 05:00:00,NLD,wind_onshore,0.0378073709656898
2024-11-06 06:00:00,NLD,solar_pv,0.0008904713742876
2024-11-06 06:00:00,NLD,wind_onshore,0.0488339503068711
2024-11-06 07:00:00,NLD,solar_pv,0.0016011671189079
2024-11-06 07:00:00,NLD,wind_onshore,0.0618098126056478
2024-11-06 08:00:00,NLD,solar_pv,0.0746495668571339
2024-11-06 08:00:00,NLD,wind_onshore,0.0685527678987961
2024-11-06 09:00:00,NLD,solar_pv,0.2526778808721316
2024-11-06 09:00:00,NLD,wind_onshore,0.0671904479167297
2024-11-06 10:00:00,NLD,solar_pv,0.3438946126805193
2024-11-06 10:00:00,NLD,wind_onshore,0.0657671172290113
2024-11-06 11:00:00,NLD,solar_pv,0.3812911770259679
2024-11-06 11:00:00,NLD,wind_onshore,0.0699619819088414
2024-11-06 12:00:00,NLD,solar_pv,0.3822670094906011
2024-11-06 12:00:00,NLD,wind_onshore,0.0699491375497567
2024-11-06 13:00:00,NLD,solar_pv,0.3735362513030499
2024-11-06 13:00:00,NLD,wind_onshore,0.0667452575839275
2024-11-06 14:00:00,NLD,solar_pv,0.3757317126797432
2024-11-06 14:00:00,NLD,wind_onshore,0.0651249901546776
2024-11-06 15:00:00,NLD,solar_pv,0.3624270227345036
2024-11-06 15:00:00,NLD,wind_onshore,0.0641629961285163
2024-11-06 16:00:00,NLD,solar_pv,0.2759342512668361
2024-11-06 16:00:00,NLD,wind_onshore,0.0621790879293317
2024-11-06 17:00:00,NLD,solar_pv,0.1075316935381654
2024-11-06 17:00:00,NLD,wind_onshore,0.0633107850205691
2024-11-06 18:00:00,NLD,solar_pv,0.013055720098398
2024-11-06 18:00:00,NLD,wind_onshore,0.0774130127898311
2024-11-06 19:00:00,NLD,solar_pv,0.0063180140354326
2024-11-06 19:00:00,NLD,wind_onshore,0.0935095090667846
2024-11-06 20:00:00,NLD,solar_pv,0.0053214879731397
2024-11-06 20:00:00,NLD,wind_onshore,0.104561353019939
2024-11-06 21:00:00,NLD,solar_pv,0.0036200862405682
2024-11-06 21:00:00,NLD,wind_onshore,0.1119560686567345
2024-11-06 22:00:00,NLD,solar_pv,0.0027716487365265
2024-11-06 22:00:00,NLD,wind_onshore,0.1158810200359884
2024-11-06 23:00:00,NLD,solar_pv,0.0022517220953302
2024-11-06 23:00:00,NLD,wind_onshore,0.1153707899886703
2024-11-07 00:00:00,NLD,solar_pv,0.0007449695157439
2024-11-07 00:00:00,NLD,wind_onshore,0.1167419556142572
2024-11-07 01:00:00,NLD,solar_pv,0.0004164586528985
2024-11-07 01:00:00,NLD,wind_onshore,0.1170752424978643
2024-11-07 02:00:00,NLD,solar_pv,0.0004895329196338
2024-11-07 02:00:00,NLD,wind_onshore,0.1170835428619898
2024-11-07 03:00:00,NLD,solar_pv,0.0006091677811031
2024-11-07 03:00:00,NLD,wind_onshore,0.1134234458022574
2024-11-07 04:00:00,NLD,solar_pv,0.0004397389502655
2024-11-07 04:00:00,NLD,wind_onshore,0.1113793751098132
2024-11-07 05:00:00,NLD,solar_pv,0.0003763648074331
2024-11-07 05:00:00,NLD,wind_onshore,0.1127532671323756
2024-11-07 06:00:00,NLD,solar_pv,0.0004597858729982
