nodes,techs,timesteps,source_use
NLD,load_shedding,2019-01-12 12:00:00,2.270112800094662e-05
NLD,load_shedding,2019-01-12 13:00:00,2.270297241926955e-05
NLD,load_shedding,2019-01-12 14:00:00,2.2704473686022825e-05
NLD,load_shedding,2019-01-12 15:00:00,2.2699475158302618e-05
NLD,load_shedding,2019-01-12 16:00:00,2.2694230794866044e-05
NLD,load_shedding,2019-01-12 17:00:00,2.2698013144004797e-05
NLD,load_shedding,2019-01-12 18:00:00,2.2700979262709614e-05
NLD,load_shedding,2019-01-12 19:00:00,2.2702754069962167e-05
NLD,load_shedding,2019-01-12 20:00:00,2.2705871862271215e-05
NLD,load_shedding,2019-01-12 21:00:00,2.2705162429179082e-05
NLD,load_shedding,2019-01-12 22:00:00,2.270380303466546e-05
NLD,load_shedding,2019-01-12 23:00:00,2.2703341177869596e-05
NLD,load_shedding,2019-01-13 00:00:00,2.2705334604404548e-05
NLD,load_shedding,2019-01-13 01:00:00,2.2706719976624268e-05
NLD,load_shedding,2019-01-13 02:00:00,2.2711247825168285e-05
NLD,load_shedding,2019-01-13 03:00:00,2.271726440546129e-05
NLD,load_shedding,2019-01-13 04:00:00,2.2721140979013038e-05
NLD,load_shedding,2019-01-13 05:00:00,2.272399062410238e-05
NLD,load_shedding,2019-01-13 06:00:00,2.2723180791828224e-05
NLD,load_shedding,2019-01-13 07:00:00,2.2717595484677416e-05
NLD,load_shedding,2019-01-13 08:00:00,2.271747064973642e-05
NLD,load_shedding,2019-01-13 09:00:00,2.2719970156726693e-05
NLD,load_shedding,2019-01-13 10:00:00,2.272130726473781e-05
NLD,load_shedding,2019-01-13 11:00:00,2.272109949510298e-05
NLD,load_shedding,2019-01-13 12:00:00,2.2724263185620874e-05
NLD,load_shedding,2019-01-13 13:00:00,2.272789324370139e-05
NLD,load_shedding,2019-01-13 14:00:00,2.272783188230279e-05
NLD,load_shedding,2019-01-13 15:00:00,2.272441876446929e-05
NLD,load_shedding,2019-01-13 16:00:00,2.271411973857676e-05
NLD,load_shedding,2019-01-13 17:00:00,2.2715104920720958e-05
NLD,load_shedding,2019-01-13 18:00:00,2.271783635061919e-05
NLD,load_shedding,2019-01-13 19:00:00,2.2722429338498107e-05
NLD,load_shedding,2019-01-13 20:00:00,2.2729241630416175e-05
NLD,load_shedding,2019-01-13 21:00:00,2.2734982565417866e-05
NLD,load_shedding,2019-01-13 22:00:00,2.274186010164242e-05
NLD,load_shedding,2019-01-13 23:00:00,2.274078094141943e-05
NLD,load_shedding,2019-01-14 00:00:00,2.273469668729461e-05
NLD,load_shedding,2019-01-14 01:00:00,2.272313451062713e-05
NLD,load_shedding,2019-01-14 02:00:00,2.271427014241545e-05
NLD,load_shedding,2019-01-14 03:00:00,2.2710723748362027e-05
NLD,load_shedding,2019-01-14 04:00:00,2.2705893338168665e-05
NLD,load_shedding,2019-01-14 05:00:00,2.269505302761668e-05
NLD,load_shedding,2019-01-14 06:00:00,2.2683821675532206e-05
NLD,load_shedding,2019-01-14 07:00:00,2.267350587037073e-05
NLD,load_shedding,2019-01-14 08:00:00,2.2678513884065443e-05
NLD,load_shedding,2019-01-14 09:00:00,2.2691774100816464e-05
NLD,load_shedding,2019-01-14 10:00:00,2.2717655600960895e-05
NLD,load_shedding,2019-01-14 11:00:00,2.2745690689385256e-05
NLD,load_shedding,2019-01-14 12:00:00,2.2740432892919688e-05
NLD,load_shedding,2019-01-14 13:00:00,2.2715857264248712e-05
NLD,load_shedding,2019-01-14 14:00:00,2.2693768879450404e-05
NLD,load_shedding,2019-01-14 15:00:00,2.267712697050922e-05
NLD,load_shedding,2019-01-14 16:00:00,2.2664369993579542e-05
NLD,load_shedding,2019-01-14 17:00:00,2.2666857841961707e-05
NLD,load_shedding,2019-01-14 18:00:00,2.2663617924148505e-05
NLD,load_shedding,2019-01-14 19:00:00,2.2668483514808047e-05
NLD,load_shedding,2019-01-14 20:00:00,2.2675680774495582e-05
NLD,load_shedding,2019-01-14 21:00:00,2.2682482248657238e-05
NLD,load_shedding,2019-01-14 22:00:00,2.2688870587702498e-05
NLD,load_shedding,2019-01-14 23:00:00,2.2692796424819695e-05
NLD,load_shedding,2019-01-15 00:00:00,2.269942463190705e-05
NLD,load_shedding,2019-01-15 01:00:00,2.2703220966906884e-05
NLD,load_shedding,2019-01-15 02:00:00,2.270550244197478e-05
NLD,load_shedding,2019-01-15 03:00:00,2.2708582983813758e-05
NLD,load_shedding,2019-01-15 04:00:00,2.2706245932826996e-05
NLD,load_shedding,2019-01-15 05:00:00,2.2698530555927132e-05
NLD,load_shedding,2019-01-15 06:00:00,2.2687733866110643e-05
NLD,load_shedding,2019-01-15 07:00:00,2.2676054914801125e-05
NLD,load_shedding,2019-01-15 08:00:00,2.2680159463852462e-05
NLD,load_shedding,2019-01-15 09:00:00,2.2687585821429962e-05
NLD,load_shedding,2019-01-15 10:00:00,2.2697721668869103e-05
NLD,load_shedding,2019-01-15 11:00:00,2.2708559364332387e-05
NLD,load_shedding,2019-01-15 12:00:00,2.2702665925140864e-05
NLD,load_shedding,2019-01-15 13:00:00,2.2694878466317236e-05
NLD,load_shedding,2019-01-15 14:00:00,2.268875604597223e-05
NLD,load_shedding,2019-01-15 15:00:00,2.2686028288594617e-05
NLD,load_shedding,2019-01-15 16:00:00,2.2677412412259318e-05
NLD,load_shedding,2019-01-15 17:00:00,2.2684929240283924e-05
NLD,load_shedding,2019-01-15 18:00:00,2.2687201011003383e-05
NLD,load_shedding,2019-01-15 19:00:00,2.26886561948067e-05
NLD,load_shedding,2019-01-15 20:00:00,2.2692772626276697e-05
NLD,load_shedding,2019-01-15 21:00:00,2.2698641607605402e-05
NLD,load_shedding,2019-01-15 22:00:00,2.2705360303635486e-05
NLD,load_shedding,2019-01-15 23:00:00,2.2712208741029055e-05
NLD,load_shedding,2019-01-16 00:00:00,2.2716971916452583e-05
NLD,load_shedding,2019-01-16 01:00:00,2.27199369532069e-05
NLD,load_shedding,2019-01-16 02:00:00,2.2723061264568606e-05
NLD,load_shedding,2019-01-16 03:00:00,2.2719821489634168e-05
NLD,load_shedding,2019-01-16 04:00:00,2.2715718332656787e-05
NLD,load_shedding,2019-01-16 05:00:00,2.2705138611626985e-05
NLD,load_shedding,2019-01-16 06:00:00,2.2689773259785412e-05
NLD,load_shedding,2019-01-16 07:00:00,2.2684513367583065e-05
NLD,load_shedding,2019-01-16 08:00:00,2.268738435761905e-05
NLD,load_shedding,2019-01-16 09:00:00,2.269058295039511e-05
NLD,load_shedding,2019-01-16 10:00:00,2.2693073273474806e-05
NLD,load_shedding,2019-01-16 11:00:00,2.269799849660692e-05
NLD,load_shedding,2019-01-16 12:00:00,2.2696725851135274e-05
NLD,load_shedding,2019-01-16 13:00:00,2.269404231626526e-05
NLD,load_shedding,2019-01-16 14:00:00,2.269189262799065e-05
NLD,load_shedding,2019-01-16 15:00:00,2.269069904909521e-05
NLD,load_shedding,2019-01-16 16:00:00,2.2686299838446666e-05
NLD,load_shedding,2019-01-16 17:00:00,2.269260822771596e-05
NLD,load_shedding,2019-01-16 18:00:00,2.2696140310977247e-05
NLD,load_shedding,2019-01-16 19:00:00,2.269853180785278e-05
NLD,load_shedding,2019-01-16 20:00:00,2.269592623858549e-05
NLD,load_shedding,2019-01-16 21:00:00,2.2693252482056808e-05
NLD,load_shedding,2019-01-16 22:00:00,2.26922927440594e-05
NLD,load_shedding,2019-01-16 23:00:00,2.2696313710365845e-05
NLD,load_shedding,2019-01-17 00:00:00,2.2700105738172188e-05
NLD,load_shedding,2019-01-17 01:00:00,2.270416938108047e-05
NLD,load_shedding,2019-01-17 02:00:00,2.2708559376461573e-05
NLD,load_shedding,2019-01-17 03:00:00,2.271092382740217e-05
NLD,load_shedding,2019-01-17 04:00:00,2.2708976167577083e-05
NLD,load_shedding,2019-01-17 05:00:00,2.2699022339402186e-05
NLD,load_shedding,2019-01-17 06:00:00,2.2686423811930923e-05
NLD,load_shedding,2019-01-17 07:00:00,2.2672535181535863e-05
NLD,load_shedding,2019-01-17 08:00:00,2.266998708693249e-05
NLD,load_shedding,2019-01-17 09:00:00,2.2675466113602355e-05
NLD,load_shedding,2019-01-17 10:00:00,2.2687422175055733e-05
NLD,load_shedding,2019-01-17 11:00:00,2.269767214499105e-05
NLD,load_shedding,2019-01-17 12:00:00,2.269963497059449e-05
NLD,load_shedding,2019-01-17 13:00:00,2.2697212354389623e-05
NLD,load_shedding,2019-01-17 14:00:00,2.268825552430992e-05
NLD,load_shedding,2019-01-17 15:00:00,2.268072847581154e-05
NLD,load_shedding,2019-01-17 16:00:00,2.2675727876550478e-05
NLD,load_shedding,2019-01-17 17:00:00,2.2682994653907412e-05
NLD,load_shedding,2019-01-17 18:00:00,2.2683780652680424e-05
NLD,load_shedding,2019-01-17 19:00:00,2.268971837132358e-05
NLD,load_shedding,2019-01-17 20:00:00,2.269402564613124e-05
NLD,load_shedding,2019-01-17 21:00:00,2.269649033093818e-05
NLD,load_shedding,2019-01-17 22:00:00,2.2695744985219007e-05
NLD,load_shedding,2019-01-17 23:00:00,2.2692579400591245e-05
NLD,load_shedding,2019-01-18 00:00:00,2.2688614335544116e-05
NLD,load_shedding,2019-01-18 01:00:00,2.2685311008085324e-05
NLD,load_shedding,2019-01-18 02:00:00,2.2680899357797185e-05
NLD,load_shedding,2019-01-18 03:00:00,2.2678052704321744e-05
NLD,load_shedding,2019-01-18 04:00:00,2.267494100989878e-05
NLD,load_shedding,2019-01-18 05:00:00,2.2661201893058036e-05
NLD,load_shedding,2019-01-18 06:00:00,2.2626202702869663e-05
NLD,load_shedding,2019-01-18 07:00:00,2.259908234483049e-05
NLD,load_shedding,2019-01-18 08:00:00,2.266823374156776e-05
NLD,load_shedding,2019-01-18 09:00:00,2.2688396792616e-05
NLD,load_shedding,2019-01-18 10:00:00,2.2696577318521982e-05
NLD,load_shedding,2019-01-18 11:00:00,2.2702530989033437e-05
NLD,load_shedding,2019-01-18 12:00:00,2.26983198335258e-05
NLD,load_shedding,2019-01-18 13:00:00,2.2688159737098423e-05
NLD,load_shedding,2019-01-18 14:00:00,2.266267492949045e-05
NLD,load_shedding,2019-01-18 15:00:00,2.263289037329405e-05
NLD,load_shedding,2019-01-18 16:00:00,2.2616059890262497e-05
NLD,load_shedding,2019-01-18 17:00:00,2.2635927686677493e-05
NLD,load_shedding,2019-01-18 18:00:00,2.2646976182004452e-05
NLD,load_shedding,2019-01-18 19:00:00,2.2658963077296784e-05
NLD,load_shedding,2019-01-18 20:00:00,2.266971283455821e-05
NLD,load_shedding,2019-01-18 21:00:00,2.2678321218872616e-05
NLD,load_shedding,2019-01-18 22:00:00,2.2682480996457505e-05
NLD,load_shedding,2019-01-18 23:00:00,2.2685126643870457e-05
NLD,load_shedding,2019-01-19 00:00:00,2.2687583177652404e-05
NLD,load_shedding,2019-01-19 01:00:00,2.2689199444723973e-05
NLD,load_shedding,2019-01-19 02:00:00,2.2689711855369138e-05
NLD,load_shedding,2019-01-19 03:00:00,2.269036908366523e-05
NLD,load_shedding,2019-01-19 04:00:00,2.2689882797501115e-05
NLD,load_shedding,2019-01-19 05:00:00,2.2688538438734446e-05
NLD,load_shedding,2019-01-19 06:00:00,2.2684099669705027e-05
NLD,load_shedding,2019-01-19 07:00:00,2.2671732240124587e-05
NLD,load_shedding,2019-01-19 08:00:00,2.2684344465298545e-05
NLD,load_shedding,2019-01-19 09:00:00,2.2705080730645727e-05
NLD,load_shedding,2019-01-19 10:00:00,2.273312389607443e-05
NLD,load_shedding,2019-01-19 11:00:00,2.275234160633438e-05
NLD,load_shedding,2019-01-19 12:00:00,2.2748164091746653e-05
NLD,load_shedding,2019-01-19 13:00:00,2.272454267463267e-05
NLD,load_shedding,2019-01-19 14:00:00,2.2696653038112302e-05
NLD,load_shedding,2019-01-19 15:00:00,2.2676989255798058e-05
NLD,load_shedding,2019-01-19 16:00:00,2.2668489934377783e-05
NLD,load_shedding,2019-01-19 17:00:00,2.267489574406603e-05
NLD,load_shedding,2019-01-19 18:00:00,2.2677430521027275e-05
NLD,load_shedding,2019-01-19 19:00:00,2.2680173188217856e-05
NLD,load_shedding,2019-01-19 20:00:00,2.268314246373429e-05
NLD,load_shedding,2019-01-19 21:00:00,2.2684614323725816e-05
NLD,load_shedding,2019-01-19 22:00:00,2.26864176773936e-05
NLD,load_shedding,2019-01-19 23:00:00,2.268661566253924e-05
NLD,load_shedding,2019-01-20 00:00:00,2.2687517260241985e-05
NLD,load_shedding,2019-01-20 01:00:00,2.2688026868070144e-05
NLD,load_shedding,2019-01-20 02:00:00,2.2688154655510495e-05
NLD,load_shedding,2019-01-20 03:00:00,2.2687905214213017e-05
NLD,load_shedding,2019-01-20 04:00:00,2.268717251872887e-05
NLD,load_shedding,2019-01-20 05:00:00,2.2685635511995178e-05
NLD,load_shedding,2019-01-20 06:00:00,2.2681710699423013e-05
NLD,load_shedding,2019-01-20 07:00:00,2.266753333615701e-05
NLD,load_shedding,2019-01-20 08:00:00,2.2704640232160817e-05
NLD,load_shedding,2019-01-20 09:00:00,2.2743929347490005e-05
NLD,load_shedding,2019-01-20 10:00:00,2.2784238961591485e-05
NLD,load_shedding,2019-01-20 11:00:00,2.2839258164503856e-05
NLD,load_shedding,2019-01-20 12:00:00,2.276654784960988e-05
NLD,load_shedding,2019-01-20 13:00:00,2.2735550972503155e-05
NLD,load_shedding,2019-01-20 14:00:00,2.2701754340184038e-05
NLD,load_shedding,2019-01-20 15:00:00,2.2664037929578246e-05
NLD,load_shedding,2019-01-20 16:00:00,2.2636028566790783e-05
NLD,load_shedding,2019-01-20 17:00:00,2.263804406302597e-05
NLD,load_shedding,2019-01-20 18:00:00,2.264448923400622e-05
NLD,load_shedding,2019-01-20 19:00:00,2.2650870943573265e-05
NLD,load_shedding,2019-01-20 20:00:00,2.2658775685458626e-05
NLD,load_shedding,2019-01-20 21:00:00,2.2665476843510696e-05
NLD,load_shedding,2019-01-20 22:00:00,2.267384115953522e-05
NLD,load_shedding,2019-01-20 23:00:00,2.2676456261371686e-05
NLD,load_shedding,2019-01-21 00:00:00,2.2678167235098967e-05
NLD,load_shedding,2019-01-21 01:00:00,2.2679500747052606e-05
NLD,load_shedding,2019-01-21 02:00:00,2.2679557074040818e-05
NLD,load_shedding,2019-01-21 03:00:00,2.2679745696075476e-05
NLD,load_shedding,2019-01-21 04:00:00,2.267695305559897e-05
NLD,load_shedding,2019-01-21 05:00:00,2.2661652212995625e-05
NLD,load_shedding,2019-01-21 06:00:00,2.2620949242376648e-05
NLD,load_shedding,2019-01-21 07:00:00,2.2581511786211317e-05
NLD,load_shedding,2019-01-21 08:00:00,2.2683239051933535e-05
NLD,load_shedding,2019-01-21 09:00:00,2.2704509946923357e-05
NLD,load_shedding,2019-01-21 10:00:00,2.2713490488161098e-05
NLD,load_shedding,2019-01-21 11:00:00,2.2718062003147105e-05
NLD,load_shedding,2019-01-21 12:00:00,2.271046236999169e-05
NLD,load_shedding,2019-01-21 13:00:00,2.2695054245843588e-05
NLD,load_shedding,2019-01-21 14:00:00,2.267232815832132e-05
NLD,load_shedding,2019-01-21 15:00:00,2.2619098029631052e-05
NLD,load_shedding,2019-01-21 16:00:00,2.2581963986977732e-05
NLD,load_shedding,2019-01-21 17:00:00,2.2609382329705913e-05
NLD,load_shedding,2019-01-21 18:00:00,2.2632300248352083e-05
NLD,load_shedding,2019-01-21 19:00:00,2.265280820330784e-05
NLD,load_shedding,2019-01-21 20:00:00,2.2668527633620816e-05
NLD,load_shedding,2019-01-21 21:00:00,2.268093195224863e-05
NLD,load_shedding,2019-01-21 22:00:00,2.2688230954776012e-05
NLD,load_shedding,2019-01-21 23:00:00,2.269193968209085e-05
NLD,load_shedding,2019-01-22 00:00:00,2.2694410899089246e-05
NLD,load_shedding,2019-01-22 01:00:00,2.2695996866044232e-05
NLD,load_shedding,2019-01-22 02:00:00,2.2696733452367418e-05
NLD,load_shedding,2019-01-22 03:00:00,2.26971973175151e-05
NLD,load_shedding,2019-01-22 04:00:00,2.2696858333965536e-05
NLD,load_shedding,2019-01-22 05:00:00,2.2690742491671134e-05
NLD,load_shedding,2019-01-22 06:00:00,2.268025898021636e-05
NLD,load_shedding,2019-01-22 07:00:00,2.2672346784213815e-05
NLD,load_shedding,2019-01-22 08:00:00,2.2680514892226694e-05
NLD,load_shedding,2019-01-22 09:00:00,2.2685369625113222e-05
NLD,load_shedding,2019-01-22 10:00:00,2.2689325236038838e-05
NLD,load_shedding,2019-01-22 11:00:00,2.2687973258335437e-05
NLD,load_shedding,2019-01-22 12:00:00,2.267905341639745e-05
NLD,load_shedding,2019-01-22 13:00:00,2.2667812803332105e-05
NLD,load_shedding,2019-01-22 14:00:00,2.2657346912084708e-05
NLD,load_shedding,2019-01-22 15:00:00,2.264875321744686e-05
NLD,load_shedding,2019-01-22 16:00:00,2.2630879747024407e-05
NLD,load_shedding,2019-01-22 17:00:00,2.2643501753794038e-05
NLD,load_shedding,2019-01-22 18:00:00,2.2652538560326285e-05
NLD,load_shedding,2019-01-22 19:00:00,2.2661710570845428e-05
NLD,load_shedding,2019-01-22 20:00:00,2.2669285074709833e-05
NLD,load_shedding,2019-01-22 21:00:00,2.2677444781342426e-05
NLD,load_shedding,2019-01-22 22:00:00,2.2681748069020014e-05
NLD,load_shedding,2019-01-22 23:00:00,2.2683311991879285e-05
NLD,load_shedding,2019-01-23 00:00:00,2.2684339261402203e-05
NLD,load_shedding,2019-01-23 01:00:00,2.268548169917159e-05
NLD,load_shedding,2019-01-23 02:00:00,2.268593637548902e-05
NLD,load_shedding,2019-01-23 03:00:00,2.268526762829598e-05
NLD,load_shedding,2019-01-23 04:00:00,2.2682355919824426e-05
NLD,load_shedding,2019-01-23 05:00:00,2.26687831436298e-05
NLD,load_shedding,2019-01-23 06:00:00,2.2627624539806046e-05
NLD,load_shedding,2019-01-23 07:00:00,2.2586562840352237e-05
NLD,load_shedding,2019-01-23 08:00:00,2.2612104868625915e-05
NLD,load_shedding,2019-01-23 09:00:00,2.26503274149345e-05
NLD,load_shedding,2019-01-23 10:00:00,2.2677613292627213e-05
NLD,load_shedding,2019-01-23 11:00:00,2.2690956478329388e-05
NLD,load_shedding,2019-01-23 12:00:00,2.2683796891742602e-05
NLD,load_shedding,2019-01-23 13:00:00,2.266930408420867e-05
NLD,load_shedding,2019-01-23 14:00:00,2.2639623382968155e-05
NLD,load_shedding,2019-01-23 15:00:00,2.2591025123610414e-05
NLD,load_shedding,2019-01-23 16:00:00,2.2563000884819745e-05
NLD,load_shedding,2019-01-23 17:00:00,2.2591350612971572e-05
NLD,load_shedding,2019-01-23 18:00:00,2.2609699303774433e-05
NLD,load_shedding,2019-01-23 19:00:00,2.2629215039652456e-05
NLD,load_shedding,2019-01-23 20:00:00,2.2643437106815295e-05
NLD,load_shedding,2019-01-23 21:00:00,2.2657616308263684e-05
NLD,load_shedding,2019-01-23 22:00:00,2.2666351403556606e-05
NLD,load_shedding,2019-01-23 23:00:00,2.267200207188222e-05
NLD,load_shedding,2019-01-24 00:00:00,2.267455138871277e-05
NLD,load_shedding,2019-01-24 01:00:00,2.2676915986022395e-05
NLD,load_shedding,2019-01-24 02:00:00,2.267773601325601e-05
NLD,load_shedding,2019-01-24 03:00:00,2.2677077681079044e-05
NLD,load_shedding,2019-01-24 04:00:00,2.2672866848337525e-05
NLD,load_shedding,2019-01-24 05:00:00,2.2656675222495343e-05
NLD,load_shedding,2019-01-24 06:00:00,2.260910433397531e-05
NLD,load_shedding,2019-01-24 07:00:00,2.2567941895344085e-05
NLD,load_shedding,2019-01-24 08:00:00,2.2625772687839135e-05
NLD,load_shedding,2019-01-24 09:00:00,2.2671871841437735e-05
NLD,load_shedding,2019-01-24 10:00:00,2.2689662968228275e-05
NLD,load_shedding,2019-01-24 11:00:00,2.2692736036698108e-05
NLD,load_shedding,2019-01-24 12:00:00,2.269162483837725e-05
NLD,load_shedding,2019-01-24 13:00:00,2.26806566586725e-05
NLD,load_shedding,2019-01-24 14:00:00,2.2649310302474274e-05
NLD,load_shedding,2019-01-24 15:00:00,2.256492532514559e-05
NLD,load_shedding,2019-01-24 16:00:00,2.252029588816623e-05
NLD,load_shedding,2019-01-24 17:00:00,2.2554232383200506e-05
NLD,load_shedding,2019-01-24 18:00:00,2.2584966281758573e-05
NLD,load_shedding,2019-01-24 19:00:00,2.261741414617824e-05
NLD,load_shedding,2019-01-24 20:00:00,2.264289919858692e-05
NLD,load_shedding,2019-01-24 21:00:00,2.265816086960762e-05
NLD,load_shedding,2019-01-24 22:00:00,2.2667339440476247e-05
NLD,load_shedding,2019-01-24 23:00:00,2.2671721661992467e-05
NLD,load_shedding,2019-01-25 00:00:00,2.2675249271245784e-05
NLD,load_shedding,2019-01-25 01:00:00,2.267648021161625e-05
NLD,load_shedding,2019-01-25 02:00:00,2.267730936269391e-05
NLD,load_shedding,2019-01-25 03:00:00,2.2676866519185518e-05
NLD,load_shedding,2019-01-25 04:00:00,2.26740797749439e-05
NLD,load_shedding,2019-01-25 05:00:00,2.2661426906940563e-05
NLD,load_shedding,2019-01-25 06:00:00,2.2626712534067756e-05
NLD,load_shedding,2019-01-25 07:00:00,2.260060157368432e-05
NLD,load_shedding,2019-01-25 08:00:00,2.264081963460063e-05
NLD,load_shedding,2019-01-25 09:00:00,2.2647505996429423e-05
NLD,load_shedding,2019-01-25 10:00:00,2.265667327778359e-05
NLD,load_shedding,2019-01-25 11:00:00,2.2675706233352827e-05
NLD,load_shedding,2019-01-25 12:00:00,2.2681741332651606e-05
NLD,load_shedding,2019-01-25 13:00:00,2.267619784827521e-05
NLD,load_shedding,2019-01-25 14:00:00,2.2671529551702985e-05
NLD,load_shedding,2019-01-25 15:00:00,2.2668288415027965e-05
NLD,load_shedding,2019-01-25 16:00:00,2.265819377304107e-05
NLD,load_shedding,2019-01-25 17:00:00,2.2668505210772516e-05
NLD,load_shedding,2019-01-25 18:00:00,2.2680619379808475e-05
NLD,load_shedding,2019-01-25 19:00:00,2.2686554910941042e-05
NLD,load_shedding,2019-01-25 20:00:00,2.2690901429648497e-05
NLD,load_shedding,2019-01-25 21:00:00,2.2695836346526416e-05
NLD,load_shedding,2019-01-25 22:00:00,2.2702325566899273e-05
NLD,load_shedding,2019-01-25 23:00:00,2.270651710455443e-05
NLD,load_shedding,2019-01-26 00:00:00,2.2712638369497273e-05
NLD,load_shedding,2019-01-26 01:00:00,2.2718148352123685e-05
NLD,load_shedding,2019-01-26 02:00:00,2.2720446841213715e-05
NLD,load_shedding,2019-01-26 03:00:00,2.2718573941430537e-05
NLD,load_shedding,2019-01-26 04:00:00,2.2717686224003192e-05
NLD,load_shedding,2019-01-26 05:00:00,2.2713467708695284e-05
NLD,load_shedding,2019-01-26 06:00:00,2.2707516061731825e-05
NLD,load_shedding,2019-01-26 07:00:00,2.2698420636461242e-05
NLD,load_shedding,2019-01-26 08:00:00,2.2691829728211516e-05
NLD,load_shedding,2019-01-26 09:00:00,2.268950584915011e-05
NLD,load_shedding,2019-01-26 10:00:00,2.2692908127223965e-05
NLD,load_shedding,2019-01-26 11:00:00,2.269656151980201e-05
NLD,load_shedding,2019-01-26 12:00:00,2.270226206920259e-05
NLD,load_shedding,2019-01-26 13:00:00,2.270135105206239e-05
NLD,load_shedding,2019-01-26 14:00:00,2.2695125081125672e-05
NLD,load_shedding,2019-01-26 15:00:00,2.26889359345242e-05
NLD,load_shedding,2019-01-26 16:00:00,2.2686818929733982e-05
NLD,load_shedding,2019-01-26 17:00:00,2.2694564404877188e-05
NLD,load_shedding,2019-01-26 18:00:00,2.270157695510172e-05
NLD,load_shedding,2019-01-26 19:00:00,2.270981232582736e-05
NLD,load_shedding,2019-01-26 20:00:00,2.2717882476888662e-05
NLD,load_shedding,2019-01-26 21:00:00,2.2725390083206537e-05
NLD,load_shedding,2019-01-26 22:00:00,2.2731365076539972e-05
NLD,load_shedding,2019-01-26 23:00:00,2.2734979348338485e-05
NLD,load_shedding,2019-01-27 00:00:00,2.2741008327008955e-05
NLD,load_shedding,2019-01-27 01:00:00,2.27427950700472e-05
NLD,load_shedding,2019-01-27 02:00:00,2.2741604849406405e-05
NLD,load_shedding,2019-01-27 03:00:00,2.27352101979314e-05
NLD,load_shedding,2019-01-27 04:00:00,2.2727355775919306e-05
NLD,load_shedding,2019-01-27 05:00:00,2.2715589391038987e-05
NLD,load_shedding,2019-01-27 06:00:00,2.2705389576306578e-05
NLD,load_shedding,2019-01-27 07:00:00,2.2696073643035247e-05
NLD,load_shedding,2019-01-27 08:00:00,2.268989552296763e-05
NLD,load_shedding,2019-01-27 09:00:00,2.268901981401783e-05
NLD,load_shedding,2019-01-27 10:00:00,2.268908327774516e-05
NLD,load_shedding,2019-01-27 11:00:00,2.269154018664371e-05
NLD,load_shedding,2019-01-27 12:00:00,2.269395745551489e-05
NLD,load_shedding,2019-01-27 13:00:00,2.2696571105741692e-05
NLD,load_shedding,2019-01-27 14:00:00,2.2696394822861038e-05
NLD,load_shedding,2019-01-27 15:00:00,2.2694060273120015e-05
NLD,load_shedding,2019-01-27 16:00:00,2.26899632643357e-05
NLD,load_shedding,2019-01-27 17:00:00,2.26899812292361e-05
NLD,load_shedding,2019-01-27 18:00:00,2.2694778065990295e-05
NLD,load_shedding,2019-01-27 19:00:00,2.270115495669675e-05
NLD,load_shedding,2019-01-27 20:00:00,2.2707823149930445e-05
NLD,load_shedding,2019-01-27 21:00:00,2.2709406836567136e-05
NLD,load_shedding,2019-01-27 22:00:00,2.2714921461539084e-05
NLD,load_shedding,2019-01-27 23:00:00,2.2717251828230367e-05
NLD,load_shedding,2019-01-28 00:00:00,2.2719395138797588e-05
NLD,load_shedding,2019-01-28 01:00:00,2.272308015827812e-05
NLD,load_shedding,2019-01-28 02:00:00,2.2726921922882476e-05
NLD,load_shedding,2019-01-28 03:00:00,2.272826578589987e-05
NLD,load_shedding,2019-01-28 04:00:00,2.272670792488607e-05
NLD,load_shedding,2019-01-28 05:00:00,2.271477450598025e-05
NLD,load_shedding,2019-01-28 06:00:00,2.2699367963622402e-05
NLD,load_shedding,2019-01-28 07:00:00,2.269089814252445e-05
NLD,load_shedding,2019-01-28 08:00:00,2.269484831884591e-05
NLD,load_shedding,2019-01-28 09:00:00,2.2698200553082637e-05
NLD,load_shedding,2019-01-28 10:00:00,2.2700494571488428e-05
NLD,load_shedding,2019-01-28 11:00:00,2.2702078049052776e-05
NLD,load_shedding,2019-01-28 12:00:00,2.2698651667908687e-05
NLD,load_shedding,2019-01-28 13:00:00,2.2696114083134433e-05
NLD,load_shedding,2019-01-28 14:00:00,2.269042419295736e-05
NLD,load_shedding,2019-01-28 15:00:00,2.2683426669924123e-05
NLD,load_shedding,2019-01-28 16:00:00,2.2673295903472696e-05
NLD,load_shedding,2019-01-28 17:00:00,2.267570609682315e-05
NLD,load_shedding,2019-01-28 18:00:00,2.267659709979941e-05
NLD,load_shedding,2019-01-28 19:00:00,2.2679177911464482e-05
NLD,load_shedding,2019-01-28 20:00:00,2.268413591053481e-05
NLD,load_shedding,2019-01-28 21:00:00,2.268687385881263e-05
NLD,load_shedding,2019-01-28 22:00:00,2.2689461791517568e-05
NLD,load_shedding,2019-01-28 23:00:00,2.2690004553838766e-05
NLD,load_shedding,2019-01-29 00:00:00,2.269021873264193e-05
NLD,load_shedding,2019-01-29 01:00:00,2.268967152053991e-05
NLD,load_shedding,2019-01-29 02:00:00,2.2688870499092822e-05
NLD,load_shedding,2019-01-29 03:00:00,2.2688742342014123e-05
NLD,load_shedding,2019-01-29 04:00:00,2.2688838654832955e-05
NLD,load_shedding,2019-01-29 05:00:00,2.2683894527794624e-05
NLD,load_shedding,2019-01-29 06:00:00,2.2666328462664365e-05
