nodes,techs,carriers,timesteps,flow_out
NLD,ccgt,power,2024-01-08 15:00:00,4244.476068820961
NLD,ccgt,power,2024-01-08 16:00:00,10937.639602167026
NLD,ccgt,power,2024-01-08 17:00:00,12717.215930833761
NLD,ccgt,power,2024-01-08 18:00:00,14594.655484833307
NLD,ccgt,power,2024-01-08 19:00:00,16363.152744165693
NLD,ccgt,power,2024-01-08 20:00:00,18022.952753822763
NLD,ccgt,power,2024-01-08 21:00:00,18009.860855156407
NLD,ccgt,power,2024-01-08 22:00:00,14639.717051166523
NLD,ccgt,power,2024-01-08 23:00:00,10750.405512167523
NLD,ccgt,power,2024-01-09 00:00:00,7925.35361950123
NLD,ccgt,power,2024-01-09 01:00:00,5903.206718501499
NLD,ccgt,power,2024-01-09 02:00:00,4811.074854501712
NLD,ccgt,power,2024-01-09 03:00:00,4585.014676168431
NLD,ccgt,power,2024-01-09 04:00:00,4848.606001501686
NLD,ccgt,power,2024-01-09 05:00:00,5474.3379248349665
NLD,ccgt,power,2024-01-09 06:00:00,8427.333486834546
NLD,ccgt,power,2024-01-09 07:00:00,12859.966953833306
NLD,ccgt,power,2024-01-09 08:00:00,12425.088829500237
NLD,ccgt,power,2024-01-09 09:00:00,9214.956384501016
NLD,ccgt,power,2024-01-09 10:00:00,6058.96703083484
NLD,ccgt,power,2024-01-09 11:00:00,4330.565255835249
NLD,ccgt,power,2024-01-09 12:00:00,5179.209963501702
NLD,ccgt,power,2024-01-09 13:00:00,8289.698930501187
NLD,ccgt,power,2024-01-09 14:00:00,12034.972032500544
NLD,ccgt,power,2024-01-09 15:00:00,15527.289157166033
NLD,ccgt,power,2024-01-09 16:00:00,17756.856217825338
NLD,ccgt,power,2024-01-09 17:00:00,18337.04067514345
NLD,ccgt,power,2024-01-09 18:00:00,18521.999973543843
NLD,ccgt,power,2024-01-09 19:00:00,18521.999973543843
NLD,ccgt,power,2024-01-09 20:00:00,18521.999973543843
NLD,ccgt,power,2024-01-09 21:00:00,18521.99997354384
NLD,ccgt,power,2024-01-09 22:00:00,15234.569771166138
NLD,ccgt,power,2024-01-09 23:00:00,11274.804877834107
NLD,ccgt,power,2024-01-10 00:00:00,8620.4840795011
NLD,ccgt,power,2024-01-10 01:00:00,6221.544640834788
NLD,ccgt,power,2024-01-10 02:00:00,4441.801464835157
NLD,ccgt,power,2024-01-10 03:00:00,3662.0005905020444
NLD,ccgt,power,2024-01-10 04:00:00,3489.6638115021215
NLD,ccgt,power,2024-01-10 05:00:00,4190.659486168595
NLD,ccgt,power,2024-01-10 06:00:00,6971.926822501412
NLD,ccgt,power,2024-01-10 07:00:00,11637.767561167026
NLD,ccgt,power,2024-01-10 08:00:00,13123.303566500039
