nodes,techs,costs,timesteps,cost_operation_variable
NLD,load_shedding,monetary,2024-05-03 19:00:00,6.614023404923563e-06
NLD,load_shedding,monetary,2024-05-03 20:00:00,6.61402986028238e-06
NLD,load_shedding,monetary,2024-05-03 21:00:00,6.614032122037074e-06
NLD,load_shedding,monetary,2024-05-03 22:00:00,6.033300686122934e-06
NLD,load_shedding,monetary,2024-05-03 23:00:00,5.297375727572834e-06
NLD,load_shedding,monetary,2024-05-04 00:00:00,5.29738391243491e-06
NLD,load_shedding,monetary,2024-05-04 01:00:00,5.297582882477392e-06
NLD,load_shedding,monetary,2024-05-04 02:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 03:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 04:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 05:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 06:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 17:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 18:00:00,0.0
NLD,load_shedding,monetary,2024-05-04 19:00:00,5.297422771773129e-06
NLD,load_shedding,monetary,2024-05-04 20:00:00,5.297382799629045e-06
NLD,load_shedding,monetary,2024-05-04 21:00:00,6.0335465109171565e-06
NLD,load_shedding,monetary,2024-05-04 22:00:00,5.464807715316886e-06
NLD,load_shedding,monetary,2024-05-04 23:00:00,5.464071166934163e-06
NLD,load_shedding,monetary,2024-05-05 00:00:00,5.464068466756733e-06
NLD,load_shedding,monetary,2024-05-05 01:00:00,5.464065230132765e-06
NLD,load_shedding,monetary,2024-05-05 02:00:00,5.464052869853895e-06
NLD,load_shedding,monetary,2024-05-05 03:00:00,5.464056939084307e-06
NLD,load_shedding,monetary,2024-05-05 04:00:00,5.464024892912222e-06
NLD,load_shedding,monetary,2024-05-05 05:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 06:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 17:00:00,0.0
NLD,load_shedding,monetary,2024-05-05 18:00:00,5.297368707208347e-06
NLD,load_shedding,monetary,2024-05-05 19:00:00,5.8310530567843135e-06
NLD,load_shedding,monetary,2024-05-05 20:00:00,6.613986577510373e-06
NLD,load_shedding,monetary,2024-05-05 21:00:00,6.614032607751841e-06
NLD,load_shedding,monetary,2024-05-05 22:00:00,6.614028142777335e-06
NLD,load_shedding,monetary,2024-05-05 23:00:00,6.613949245619973e-06
NLD,load_shedding,monetary,2024-05-06 00:00:00,5.464073580542213e-06
NLD,load_shedding,monetary,2024-05-06 01:00:00,5.464064298972234e-06
NLD,load_shedding,monetary,2024-05-06 02:00:00,5.464066684647767e-06
NLD,load_shedding,monetary,2024-05-06 03:00:00,5.464068494611079e-06
NLD,load_shedding,monetary,2024-05-06 04:00:00,5.464068030852707e-06
NLD,load_shedding,monetary,2024-05-06 05:00:00,5.464063316223304e-06
NLD,load_shedding,monetary,2024-05-06 06:00:00,6.034704725195548e-06
NLD,load_shedding,monetary,2024-05-06 07:00:00,5.297374739036921e-06
NLD,load_shedding,monetary,2024-05-06 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 17:00:00,0.0
NLD,load_shedding,monetary,2024-05-06 18:00:00,5.831014325688509e-06
NLD,load_shedding,monetary,2024-05-06 19:00:00,6.614026500201069e-06
NLD,load_shedding,monetary,2024-05-06 20:00:00,6.6140337114036244e-06
NLD,load_shedding,monetary,2024-05-06 21:00:00,6.614037683578427e-06
NLD,load_shedding,monetary,2024-05-06 22:00:00,6.614035030739649e-06
NLD,load_shedding,monetary,2024-05-06 23:00:00,6.614024367739978e-06
NLD,load_shedding,monetary,2024-05-07 00:00:00,6.613590881113284e-06
NLD,load_shedding,monetary,2024-05-07 01:00:00,5.4640707177507205e-06
NLD,load_shedding,monetary,2024-05-07 02:00:00,5.464067020716614e-06
NLD,load_shedding,monetary,2024-05-07 03:00:00,5.464065853654399e-06
NLD,load_shedding,monetary,2024-05-07 04:00:00,5.4640681926055885e-06
NLD,load_shedding,monetary,2024-05-07 05:00:00,5.8310090253021855e-06
NLD,load_shedding,monetary,2024-05-07 06:00:00,5.297396734289057e-06
NLD,load_shedding,monetary,2024-05-07 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 17:00:00,0.0
NLD,load_shedding,monetary,2024-05-07 18:00:00,5.297366252366082e-06
NLD,load_shedding,monetary,2024-05-07 19:00:00,5.831096461074241e-06
NLD,load_shedding,monetary,2024-05-07 20:00:00,6.614009322461261e-06
NLD,load_shedding,monetary,2024-05-07 21:00:00,6.614033684170634e-06
NLD,load_shedding,monetary,2024-05-07 22:00:00,6.61401808993553e-06
NLD,load_shedding,monetary,2024-05-07 23:00:00,5.464069825402351e-06
NLD,load_shedding,monetary,2024-05-08 00:00:00,5.464061308035418e-06
NLD,load_shedding,monetary,2024-05-08 01:00:00,5.4640647922160265e-06
NLD,load_shedding,monetary,2024-05-08 02:00:00,5.464065650107475e-06
NLD,load_shedding,monetary,2024-05-08 03:00:00,5.464063691688371e-06
NLD,load_shedding,monetary,2024-05-08 04:00:00,5.464064854745869e-06
NLD,load_shedding,monetary,2024-05-08 05:00:00,5.464077800478354e-06
NLD,load_shedding,monetary,2024-05-08 06:00:00,5.831009565478054e-06
NLD,load_shedding,monetary,2024-05-08 07:00:00,5.297370976663099e-06
NLD,load_shedding,monetary,2024-05-08 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-08 17:00:00,5.297362796199848e-06
NLD,load_shedding,monetary,2024-05-08 18:00:00,6.613977909607823e-06
NLD,load_shedding,monetary,2024-05-08 19:00:00,6.614033125278292e-06
NLD,load_shedding,monetary,2024-05-08 20:00:00,6.6140352277611935e-06
NLD,load_shedding,monetary,2024-05-08 21:00:00,6.614038099274876e-06
NLD,load_shedding,monetary,2024-05-08 22:00:00,6.6140341191374755e-06
NLD,load_shedding,monetary,2024-05-08 23:00:00,6.614018493479156e-06
NLD,load_shedding,monetary,2024-05-09 00:00:00,6.613880966638546e-06
NLD,load_shedding,monetary,2024-05-09 01:00:00,5.464080874522412e-06
NLD,load_shedding,monetary,2024-05-09 02:00:00,5.4640701994485225e-06
NLD,load_shedding,monetary,2024-05-09 03:00:00,5.464080429176286e-06
NLD,load_shedding,monetary,2024-05-09 04:00:00,5.464211900062547e-06
NLD,load_shedding,monetary,2024-05-09 05:00:00,6.6138547031296e-06
NLD,load_shedding,monetary,2024-05-09 06:00:00,6.033622960955947e-06
NLD,load_shedding,monetary,2024-05-09 07:00:00,5.2973662852766595e-06
NLD,load_shedding,monetary,2024-05-09 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-09 16:00:00,5.297363358279202e-06
NLD,load_shedding,monetary,2024-05-09 17:00:00,6.033553552711062e-06
NLD,load_shedding,monetary,2024-05-09 18:00:00,6.614033251292075e-06
NLD,load_shedding,monetary,2024-05-09 19:00:00,6.614036625325007e-06
NLD,load_shedding,monetary,2024-05-09 20:00:00,6.614037602796692e-06
NLD,load_shedding,monetary,2024-05-09 21:00:00,6.614039632452974e-06
NLD,load_shedding,monetary,2024-05-09 22:00:00,6.6140382747166765e-06
NLD,load_shedding,monetary,2024-05-09 23:00:00,6.614035761910958e-06
NLD,load_shedding,monetary,2024-05-10 00:00:00,6.614033764484428e-06
NLD,load_shedding,monetary,2024-05-10 01:00:00,6.61402844789286e-06
NLD,load_shedding,monetary,2024-05-10 02:00:00,6.61400756630918e-06
NLD,load_shedding,monetary,2024-05-10 03:00:00,6.61395080887655e-06
NLD,load_shedding,monetary,2024-05-10 04:00:00,6.60901156187871e-06
NLD,load_shedding,monetary,2024-05-10 05:00:00,5.464108499756218e-06
NLD,load_shedding,monetary,2024-05-10 06:00:00,5.83101361759813e-06
NLD,load_shedding,monetary,2024-05-10 07:00:00,5.2973659859526716e-06
NLD,load_shedding,monetary,2024-05-10 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-10 17:00:00,5.297364746209283e-06
NLD,load_shedding,monetary,2024-05-10 18:00:00,6.0336249894712155e-06
NLD,load_shedding,monetary,2024-05-10 19:00:00,6.614023425889431e-06
NLD,load_shedding,monetary,2024-05-10 20:00:00,6.614032213394334e-06
NLD,load_shedding,monetary,2024-05-10 21:00:00,6.614037479622651e-06
NLD,load_shedding,monetary,2024-05-10 22:00:00,6.614036976077529e-06
NLD,load_shedding,monetary,2024-05-10 23:00:00,6.614032929896062e-06
NLD,load_shedding,monetary,2024-05-11 00:00:00,6.614029251972536e-06
NLD,load_shedding,monetary,2024-05-11 01:00:00,6.614016401433652e-06
NLD,load_shedding,monetary,2024-05-11 02:00:00,6.613653021715735e-06
NLD,load_shedding,monetary,2024-05-11 03:00:00,5.464116514026672e-06
NLD,load_shedding,monetary,2024-05-11 04:00:00,5.464090645298614e-06
NLD,load_shedding,monetary,2024-05-11 05:00:00,5.831037506423618e-06
NLD,load_shedding,monetary,2024-05-11 06:00:00,5.297382760794766e-06
NLD,load_shedding,monetary,2024-05-11 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-11 17:00:00,5.297364087680388e-06
NLD,load_shedding,monetary,2024-05-11 18:00:00,6.614013310841851e-06
NLD,load_shedding,monetary,2024-05-11 19:00:00,6.614033423845995e-06
NLD,load_shedding,monetary,2024-05-11 20:00:00,6.6140336451993124e-06
NLD,load_shedding,monetary,2024-05-11 21:00:00,6.614037467824905e-06
NLD,load_shedding,monetary,2024-05-11 22:00:00,6.614036557272022e-06
NLD,load_shedding,monetary,2024-05-11 23:00:00,6.614033489433179e-06
NLD,load_shedding,monetary,2024-05-12 00:00:00,6.614029900395366e-06
NLD,load_shedding,monetary,2024-05-12 01:00:00,6.6140247972376696e-06
NLD,load_shedding,monetary,2024-05-12 02:00:00,6.614020456432394e-06
NLD,load_shedding,monetary,2024-05-12 03:00:00,6.614025015638596e-06
NLD,load_shedding,monetary,2024-05-12 04:00:00,6.614028468126675e-06
NLD,load_shedding,monetary,2024-05-12 05:00:00,6.614024783859807e-06
NLD,load_shedding,monetary,2024-05-12 06:00:00,5.830816382563727e-06
NLD,load_shedding,monetary,2024-05-12 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-12 17:00:00,5.29736952420228e-06
NLD,load_shedding,monetary,2024-05-12 18:00:00,6.6140240737649555e-06
NLD,load_shedding,monetary,2024-05-12 19:00:00,6.61403527720992e-06
NLD,load_shedding,monetary,2024-05-12 20:00:00,6.61403746484465e-06
NLD,load_shedding,monetary,2024-05-12 21:00:00,6.614040263590911e-06
NLD,load_shedding,monetary,2024-05-12 22:00:00,6.614039993164977e-06
NLD,load_shedding,monetary,2024-05-12 23:00:00,6.614038173151761e-06
NLD,load_shedding,monetary,2024-05-13 00:00:00,6.614036386236636e-06
NLD,load_shedding,monetary,2024-05-13 01:00:00,6.614033912309648e-06
NLD,load_shedding,monetary,2024-05-13 02:00:00,6.6140304614253215e-06
NLD,load_shedding,monetary,2024-05-13 03:00:00,6.614021571262193e-06
NLD,load_shedding,monetary,2024-05-13 04:00:00,6.613969362752434e-06
NLD,load_shedding,monetary,2024-05-13 05:00:00,5.464193631591718e-06
NLD,load_shedding,monetary,2024-05-13 06:00:00,5.831079215211517e-06
NLD,load_shedding,monetary,2024-05-13 07:00:00,5.297365640778045e-06
NLD,load_shedding,monetary,2024-05-13 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-13 17:00:00,5.297362330580985e-06
NLD,load_shedding,monetary,2024-05-13 18:00:00,6.613935691466297e-06
NLD,load_shedding,monetary,2024-05-13 19:00:00,6.61403410321781e-06
NLD,load_shedding,monetary,2024-05-13 20:00:00,6.614035468987286e-06
NLD,load_shedding,monetary,2024-05-13 21:00:00,6.614037570471529e-06
NLD,load_shedding,monetary,2024-05-13 22:00:00,6.614034253145081e-06
NLD,load_shedding,monetary,2024-05-13 23:00:00,6.613985139104664e-06
NLD,load_shedding,monetary,2024-05-14 00:00:00,5.464068151937707e-06
NLD,load_shedding,monetary,2024-05-14 01:00:00,5.464064572173618e-06
NLD,load_shedding,monetary,2024-05-14 02:00:00,5.4640561349786104e-06
NLD,load_shedding,monetary,2024-05-14 03:00:00,5.464060609753003e-06
NLD,load_shedding,monetary,2024-05-14 04:00:00,5.464062909774341e-06
NLD,load_shedding,monetary,2024-05-14 05:00:00,5.641608635094711e-06
NLD,load_shedding,monetary,2024-05-14 06:00:00,5.2973820169111875e-06
NLD,load_shedding,monetary,2024-05-14 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 17:00:00,0.0
NLD,load_shedding,monetary,2024-05-14 18:00:00,5.297377182138414e-06
NLD,load_shedding,monetary,2024-05-14 19:00:00,6.6140246425302595e-06
NLD,load_shedding,monetary,2024-05-14 20:00:00,6.61403496626464e-06
NLD,load_shedding,monetary,2024-05-14 21:00:00,6.614038280617447e-06
NLD,load_shedding,monetary,2024-05-14 22:00:00,6.614035429545963e-06
NLD,load_shedding,monetary,2024-05-14 23:00:00,6.61402053648934e-06
NLD,load_shedding,monetary,2024-05-15 00:00:00,5.46412500324609e-06
NLD,load_shedding,monetary,2024-05-15 01:00:00,5.464055444702486e-06
NLD,load_shedding,monetary,2024-05-15 02:00:00,5.464059322610572e-06
NLD,load_shedding,monetary,2024-05-15 03:00:00,5.46406293158708e-06
NLD,load_shedding,monetary,2024-05-15 04:00:00,5.464070391157042e-06
NLD,load_shedding,monetary,2024-05-15 05:00:00,5.4641321244798145e-06
NLD,load_shedding,monetary,2024-05-15 06:00:00,5.641776883568133e-06
NLD,load_shedding,monetary,2024-05-15 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-15 17:00:00,5.297361323336079e-06
NLD,load_shedding,monetary,2024-05-15 18:00:00,6.613852400698351e-06
NLD,load_shedding,monetary,2024-05-15 19:00:00,6.6140368807680264e-06
NLD,load_shedding,monetary,2024-05-15 20:00:00,6.614038036651141e-06
NLD,load_shedding,monetary,2024-05-15 21:00:00,6.61403924950225e-06
NLD,load_shedding,monetary,2024-05-15 22:00:00,6.614036989749318e-06
NLD,load_shedding,monetary,2024-05-15 23:00:00,6.614026197642635e-06
NLD,load_shedding,monetary,2024-05-16 00:00:00,5.464191046623888e-06
NLD,load_shedding,monetary,2024-05-16 01:00:00,5.464058477484737e-06
NLD,load_shedding,monetary,2024-05-16 02:00:00,5.464059415835479e-06
NLD,load_shedding,monetary,2024-05-16 03:00:00,5.464064134416799e-06
NLD,load_shedding,monetary,2024-05-16 04:00:00,5.4640675018635286e-06
NLD,load_shedding,monetary,2024-05-16 05:00:00,5.464131489302899e-06
NLD,load_shedding,monetary,2024-05-16 06:00:00,5.641502781067453e-06
NLD,load_shedding,monetary,2024-05-16 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-16 17:00:00,5.297361705682523e-06
NLD,load_shedding,monetary,2024-05-16 18:00:00,6.614020854768163e-06
NLD,load_shedding,monetary,2024-05-16 19:00:00,6.61403891421468e-06
NLD,load_shedding,monetary,2024-05-16 20:00:00,6.614039583547541e-06
NLD,load_shedding,monetary,2024-05-16 21:00:00,6.614040951763087e-06
NLD,load_shedding,monetary,2024-05-16 22:00:00,6.614039858513355e-06
NLD,load_shedding,monetary,2024-05-16 23:00:00,6.6140373613703465e-06
NLD,load_shedding,monetary,2024-05-17 00:00:00,6.61403502632879e-06
NLD,load_shedding,monetary,2024-05-17 01:00:00,6.6140310699226235e-06
NLD,load_shedding,monetary,2024-05-17 02:00:00,6.614019988636995e-06
NLD,load_shedding,monetary,2024-05-17 03:00:00,6.614006620549433e-06
NLD,load_shedding,monetary,2024-05-17 04:00:00,6.613997034862914e-06
NLD,load_shedding,monetary,2024-05-17 05:00:00,6.613988762874568e-06
NLD,load_shedding,monetary,2024-05-17 06:00:00,6.033723585165216e-06
NLD,load_shedding,monetary,2024-05-17 07:00:00,5.2973624654496635e-06
NLD,load_shedding,monetary,2024-05-17 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-17 17:00:00,5.297365299640499e-06
NLD,load_shedding,monetary,2024-05-17 18:00:00,6.614030221712883e-06
NLD,load_shedding,monetary,2024-05-17 19:00:00,6.614038285463505e-06
NLD,load_shedding,monetary,2024-05-17 20:00:00,6.614037921751515e-06
NLD,load_shedding,monetary,2024-05-17 21:00:00,6.614039993337365e-06
NLD,load_shedding,monetary,2024-05-17 22:00:00,6.614039158528689e-06
NLD,load_shedding,monetary,2024-05-17 23:00:00,6.6140367632275005e-06
NLD,load_shedding,monetary,2024-05-18 00:00:00,6.614034743633156e-06
NLD,load_shedding,monetary,2024-05-18 01:00:00,6.614031238095716e-06
NLD,load_shedding,monetary,2024-05-18 02:00:00,6.61402677021132e-06
NLD,load_shedding,monetary,2024-05-18 03:00:00,6.6140220461635615e-06
NLD,load_shedding,monetary,2024-05-18 04:00:00,6.614022563694024e-06
NLD,load_shedding,monetary,2024-05-18 05:00:00,6.614010778958077e-06
NLD,load_shedding,monetary,2024-05-18 06:00:00,5.83093746872414e-06
NLD,load_shedding,monetary,2024-05-18 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-18 17:00:00,5.297362604476854e-06
NLD,load_shedding,monetary,2024-05-18 18:00:00,6.033745771085201e-06
NLD,load_shedding,monetary,2024-05-18 19:00:00,6.61403378601484e-06
NLD,load_shedding,monetary,2024-05-18 20:00:00,6.614036001479848e-06
NLD,load_shedding,monetary,2024-05-18 21:00:00,6.614039240726609e-06
NLD,load_shedding,monetary,2024-05-18 22:00:00,6.614039185822503e-06
NLD,load_shedding,monetary,2024-05-18 23:00:00,6.614037721108953e-06
NLD,load_shedding,monetary,2024-05-19 00:00:00,6.614036567509059e-06
NLD,load_shedding,monetary,2024-05-19 01:00:00,6.6140349385251105e-06
NLD,load_shedding,monetary,2024-05-19 02:00:00,6.614032872058321e-06
NLD,load_shedding,monetary,2024-05-19 03:00:00,6.6140311939159955e-06
NLD,load_shedding,monetary,2024-05-19 04:00:00,6.614030359480393e-06
NLD,load_shedding,monetary,2024-05-19 05:00:00,6.61402411680789e-06
NLD,load_shedding,monetary,2024-05-19 06:00:00,5.2996944917757245e-06
NLD,load_shedding,monetary,2024-05-19 07:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 08:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 09:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 10:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 11:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 12:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 13:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 14:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 15:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 16:00:00,0.0
NLD,load_shedding,monetary,2024-05-19 17:00:00,5.297362501040497e-06
NLD,load_shedding,monetary,2024-05-19 18:00:00,5.831247177000634e-06
NLD,load_shedding,monetary,2024-05-19 19:00:00,6.614031734409969e-06
NLD,load_shedding,monetary,2024-05-19 20:00:00,6.614034434867882e-06
NLD,load_shedding,monetary,2024-05-19 21:00:00,6.614038077858522e-06
NLD,load_shedding,monetary,2024-05-19 22:00:00,6.6140381316083866e-06
NLD,load_shedding,monetary,2024-05-19 23:00:00,6.61403390215436e-06
NLD,load_shedding,monetary,2024-05-20 00:00:00,6.614027487833029e-06
NLD,load_shedding,monetary,2024-05-20 01:00:00,6.613958916898183e-06
NLD,load_shedding,monetary,2024-05-20 02:00:00,5.4640805529218095e-06
NLD,load_shedding,monetary,2024-05-20 03:00:00,5.464099286813418e-06
NLD,load_shedding,monetary,2024-05-20 04:00:00,6.613827197568512e-06
NLD,load_shedding,monetary,2024-05-20 05:00:00,6.613772631206233e-06
NLD,load_shedding,monetary,2024-05-20 06:00:00,5.831010961545452e-06
NLD,load_shedding,monetary,2024-05-20 07:00:00,5.297363076713199e-06
