nodes,techs,carriers,timesteps,flow_in_inc_eff
NLD,curtailment,power,2024-05-18 12:00:00,16517.44573543541
NLD,curtailment,power,2024-05-18 13:00:00,15930.93152710183
NLD,curtailment,power,2024-05-18 14:00:00,13506.268747124383
NLD,curtailment,power,2024-05-18 15:00:00,10732.611946995303
NLD,curtailment,power,2024-05-18 16:00:00,7307.484973319807
NLD,curtailment,power,2024-05-18 17:00:00,3226.0142155363155
NLD,curtailment,power,2024-05-18 18:00:00,0.00017361673781459558
NLD,curtailment,power,2024-05-18 19:00:00,0.00010644062764948725
NLD,curtailment,power,2024-05-18 20:00:00,0.00010644043936767003
NLD,curtailment,power,2024-05-18 21:00:00,0.00010644021061807785
NLD,curtailment,power,2024-05-18 22:00:00,0.00010644021481897442
NLD,curtailment,power,2024-05-18 23:00:00,0.00010644030523042011
NLD,curtailment,power,2024-05-19 00:00:00,0.00010644040114183087
NLD,curtailment,power,2024-05-19 01:00:00,0.00010644052748384064
NLD,curtailment,power,2024-05-19 02:00:00,0.00010644074670179346
NLD,curtailment,power,2024-05-19 03:00:00,0.00010644090497735972
NLD,curtailment,power,2024-05-19 04:00:00,0.00010644096191349608
NLD,curtailment,power,2024-05-19 05:00:00,0.00010644149502253564
NLD,curtailment,power,2024-05-19 06:00:00,10.771177763846108
NLD,curtailment,power,2024-05-19 07:00:00,4596.053197843021
NLD,curtailment,power,2024-05-19 08:00:00,8765.283472439913
NLD,curtailment,power,2024-05-19 09:00:00,12671.695505805666
NLD,curtailment,power,2024-05-19 10:00:00,15548.715291767601
NLD,curtailment,power,2024-05-19 11:00:00,17463.628453102017
NLD,curtailment,power,2024-05-19 12:00:00,17580.854997435305
NLD,curtailment,power,2024-05-19 13:00:00,15796.865888435286
NLD,curtailment,power,2024-05-19 14:00:00,13113.476072103838
NLD,curtailment,power,2024-05-19 15:00:00,10355.83932929044
NLD,curtailment,power,2024-05-19 16:00:00,7927.085241880075
NLD,curtailment,power,2024-05-19 17:00:00,3360.1072252778295
NLD,curtailment,power,2024-05-19 18:00:00,0.00023138225640403215
NLD,curtailment,power,2024-05-19 19:00:00,0.00010644083122540032
NLD,curtailment,power,2024-05-19 20:00:00,0.00010644055193127777
NLD,curtailment,power,2024-05-19 21:00:00,0.00010644029227298811
NLD,curtailment,power,2024-05-19 22:00:00,0.00010644028999685223
NLD,curtailment,power,2024-05-19 23:00:00,0.00010644060352475379
NLD,curtailment,power,2024-05-20 00:00:00,0.00010644124939990576
NLD,curtailment,power,2024-05-20 01:00:00,0.00010644754431217429
NLD,curtailment,power,2024-05-20 02:00:00,0.0006943945159373632
NLD,curtailment,power,2024-05-20 03:00:00,0.0006942879131078272
NLD,curtailment,power,2024-05-20 04:00:00,0.00010645903082382932
NLD,curtailment,power,2024-05-20 05:00:00,0.00010646338165741509
NLD,curtailment,power,2024-05-20 06:00:00,0.00023155787326030464
NLD,curtailment,power,2024-05-20 07:00:00,2972.350056132915
NLD,curtailment,power,2024-05-20 08:00:00,7106.13720013222
NLD,curtailment,power,2024-05-20 09:00:00,11442.01803550732
NLD,curtailment,power,2024-05-20 10:00:00,15491.185784100746
NLD,curtailment,power,2024-05-20 11:00:00,18171.387638768934
NLD,curtailment,power,2024-05-20 12:00:00,18842.88216410202
NLD,curtailment,power,2024-05-20 13:00:00,17607.798120101408
NLD,curtailment,power,2024-05-20 14:00:00,15537.880908466972
NLD,curtailment,power,2024-05-20 15:00:00,12504.062670274112
NLD,curtailment,power,2024-05-20 16:00:00,8768.530142341604
NLD,curtailment,power,2024-05-20 17:00:00,3655.8416385794103
NLD,curtailment,power,2024-05-20 18:00:00,0.00010644180369416209
NLD,curtailment,power,2024-05-20 19:00:00,0.0001064402890652745
NLD,curtailment,power,2024-05-20 20:00:00,0.000106440254056029
NLD,curtailment,power,2024-05-20 21:00:00,0.00010644006604162981
NLD,curtailment,power,2024-05-20 22:00:00,0.00010644020587697103
NLD,curtailment,power,2024-05-20 23:00:00,0.00010644043617407187
NLD,curtailment,power,2024-05-21 00:00:00,0.00010644082351689982
NLD,curtailment,power,2024-05-21 01:00:00,0.00010644186331292341
NLD,curtailment,power,2024-05-21 02:00:00,0.000106507640525208
NLD,curtailment,power,2024-05-21 03:00:00,0.0006942564272452018
NLD,curtailment,power,2024-05-21 04:00:00,0.0006942073523145964
NLD,curtailment,power,2024-05-21 05:00:00,0.0006941809913354191
NLD,curtailment,power,2024-05-21 06:00:00,0.00023153110827499324
NLD,curtailment,power,2024-05-21 07:00:00,3659.978456235002
NLD,curtailment,power,2024-05-21 08:00:00,7671.747086778822
NLD,curtailment,power,2024-05-21 09:00:00,12183.280255493119
NLD,curtailment,power,2024-05-21 10:00:00,16048.25885143389
NLD,curtailment,power,2024-05-21 11:00:00,18246.293720435307
NLD,curtailment,power,2024-05-21 12:00:00,18007.63981210204
NLD,curtailment,power,2024-05-21 13:00:00,16109.650279768337
NLD,curtailment,power,2024-05-21 14:00:00,13200.086127469298
NLD,curtailment,power,2024-05-21 15:00:00,10034.26719994833
NLD,curtailment,power,2024-05-21 16:00:00,6753.5769923501375
NLD,curtailment,power,2024-05-21 17:00:00,2279.7170749208312
NLD,curtailment,power,2024-05-21 18:00:00,0.0001064412848105073
NLD,curtailment,power,2024-05-21 19:00:00,0.00010644034768847802
NLD,curtailment,power,2024-05-21 20:00:00,0.00010644031726945481
NLD,curtailment,power,2024-05-21 21:00:00,0.00010644018321796789
NLD,curtailment,power,2024-05-21 22:00:00,0.00010644026580561294
NLD,curtailment,power,2024-05-21 23:00:00,0.00010644055372721964
NLD,curtailment,power,2024-05-22 00:00:00,0.00010644086306698178
NLD,curtailment,power,2024-05-22 01:00:00,0.00010644144593000698
NLD,curtailment,power,2024-05-22 02:00:00,0.00010644342673896134
NLD,curtailment,power,2024-05-22 03:00:00,0.000106444162156695
NLD,curtailment,power,2024-05-22 04:00:00,0.00010644394348592601
NLD,curtailment,power,2024-05-22 05:00:00,0.00010644571288595528
NLD,curtailment,power,2024-05-22 06:00:00,0.0002315164012645643
NLD,curtailment,power,2024-05-22 07:00:00,2247.309465054538
NLD,curtailment,power,2024-05-22 08:00:00,5821.096382298733
NLD,curtailment,power,2024-05-22 09:00:00,10316.731682574313
NLD,curtailment,power,2024-05-22 10:00:00,14996.14098643358
NLD,curtailment,power,2024-05-22 11:00:00,17773.5014167691
NLD,curtailment,power,2024-05-22 12:00:00,18605.113838768983
NLD,curtailment,power,2024-05-22 13:00:00,17286.080692768446
NLD,curtailment,power,2024-05-22 14:00:00,14052.380984802787
NLD,curtailment,power,2024-05-22 15:00:00,10365.244060960285
NLD,curtailment,power,2024-05-22 16:00:00,6302.566329362345
NLD,curtailment,power,2024-05-22 17:00:00,1131.238523933141
NLD,curtailment,power,2024-05-22 18:00:00,0.00010644068909439891
NLD,curtailment,power,2024-05-22 19:00:00,0.00010644021574214568
NLD,curtailment,power,2024-05-22 20:00:00,0.00010644021880673593
NLD,curtailment,power,2024-05-22 21:00:00,0.00010644022050269528
NLD,curtailment,power,2024-05-22 22:00:00,0.0001064403099837307
NLD,curtailment,power,2024-05-22 23:00:00,0.00010644073979672666
NLD,curtailment,power,2024-05-23 00:00:00,0.00010644124372031355
NLD,curtailment,power,2024-05-23 01:00:00,0.00010644276537083441
NLD,curtailment,power,2024-05-23 02:00:00,0.0006924823750007331
NLD,curtailment,power,2024-05-23 03:00:00,0.0006939598305386596
NLD,curtailment,power,2024-05-23 04:00:00,0.0006885474018589466
NLD,curtailment,power,2024-05-23 05:00:00,0.0006939638236719003
NLD,curtailment,power,2024-05-23 06:00:00,0.00023155401039481882
NLD,curtailment,power,2024-05-23 07:00:00,1363.7737458098072
NLD,curtailment,power,2024-05-23 08:00:00,4072.7049154935758
NLD,curtailment,power,2024-05-23 09:00:00,8074.89950749553
NLD,curtailment,power,2024-05-23 10:00:00,11885.760775438917
NLD,curtailment,power,2024-05-23 11:00:00,14112.622837773159
NLD,curtailment,power,2024-05-23 12:00:00,14303.038996106206
NLD,curtailment,power,2024-05-23 13:00:00,12842.045807772449
NLD,curtailment,power,2024-05-23 14:00:00,10289.065305470023
NLD,curtailment,power,2024-05-23 15:00:00,7340.083918668399
NLD,curtailment,power,2024-05-23 16:00:00,4138.095781072194
NLD,curtailment,power,2024-05-23 17:00:00,411.18439397994297
NLD,curtailment,power,2024-05-23 18:00:00,0.00010644097104287736
NLD,curtailment,power,2024-05-23 19:00:00,0.00010644030738257357
NLD,curtailment,power,2024-05-23 20:00:00,0.00010644030260821731
NLD,curtailment,power,2024-05-23 21:00:00,0.00010644022285423785
NLD,curtailment,power,2024-05-23 22:00:00,0.00010644030658750643
NLD,curtailment,power,2024-05-23 23:00:00,0.00010644058578054144
NLD,curtailment,power,2024-05-24 00:00:00,0.00010644095213503332
NLD,curtailment,power,2024-05-24 01:00:00,0.00010644140702876018
NLD,curtailment,power,2024-05-24 02:00:00,0.0001064417129185806
NLD,curtailment,power,2024-05-24 03:00:00,0.00010644156343826358
NLD,curtailment,power,2024-05-24 04:00:00,0.00010644119564408305
NLD,curtailment,power,2024-05-24 05:00:00,0.0001064411258769292
NLD,curtailment,power,2024-05-24 06:00:00,0.0001736632655161066
NLD,curtailment,power,2024-05-24 07:00:00,2144.9154230793265
NLD,curtailment,power,2024-05-24 08:00:00,5061.330875656734
NLD,curtailment,power,2024-05-24 09:00:00,7534.412302814681
NLD,curtailment,power,2024-05-24 10:00:00,10938.39934377699
NLD,curtailment,power,2024-05-24 11:00:00,13009.387010439632
NLD,curtailment,power,2024-05-24 12:00:00,13652.061620439728
NLD,curtailment,power,2024-05-24 13:00:00,12640.076558772214
NLD,curtailment,power,2024-05-24 14:00:00,10313.575253833045
NLD,curtailment,power,2024-05-24 15:00:00,7458.809288116129
NLD,curtailment,power,2024-05-24 16:00:00,4368.468649254293
NLD,curtailment,power,2024-05-24 17:00:00,0.00023154562786784766
NLD,curtailment,power,2024-05-24 18:00:00,0.00010644051661042736
NLD,curtailment,power,2024-05-24 19:00:00,0.0001064401877856995
NLD,curtailment,power,2024-05-24 20:00:00,0.00010644012657915272
NLD,curtailment,power,2024-05-24 21:00:00,0.00010643995828985356
NLD,curtailment,power,2024-05-24 22:00:00,0.00010644002175474315
NLD,curtailment,power,2024-05-24 23:00:00,0.00010644021231528619
NLD,curtailment,power,2024-05-25 00:00:00,0.00010644026785716978
NLD,curtailment,power,2024-05-25 01:00:00,0.00010644040381616732
NLD,curtailment,power,2024-05-25 02:00:00,0.00010644066443915232
NLD,curtailment,power,2024-05-25 03:00:00,0.00010644121992559041
NLD,curtailment,power,2024-05-25 04:00:00,0.00010644230050356474
NLD,curtailment,power,2024-05-25 05:00:00,0.00023138549281474796
NLD,curtailment,power,2024-05-25 06:00:00,1405.4458976652809
NLD,curtailment,power,2024-05-25 07:00:00,5572.878416739739
NLD,curtailment,power,2024-05-25 08:00:00,10313.74683146846
NLD,curtailment,power,2024-05-25 09:00:00,15767.760088098712
NLD,curtailment,power,2024-05-25 10:00:00,19685.220901434626
NLD,curtailment,power,2024-05-25 11:00:00,22623.01162176689
NLD,curtailment,power,2024-05-25 12:00:00,23604.926162766114
NLD,curtailment,power,2024-05-25 13:00:00,22732.4933880995
NLD,curtailment,power,2024-05-25 14:00:00,20498.45578476465
NLD,curtailment,power,2024-05-25 15:00:00,16151.000156026785
NLD,curtailment,power,2024-05-25 16:00:00,11534.247703114315
NLD,curtailment,power,2024-05-25 17:00:00,5588.573589451752
NLD,curtailment,power,2024-05-25 18:00:00,0.00023149204477395519
NLD,curtailment,power,2024-05-25 19:00:00,0.00010644056748950956
NLD,curtailment,power,2024-05-25 20:00:00,0.00010644043233302286
NLD,curtailment,power,2024-05-25 21:00:00,0.00010644027370809023
NLD,curtailment,power,2024-05-25 22:00:00,0.00010644028067980336
NLD,curtailment,power,2024-05-25 23:00:00,0.000106440421852972
NLD,curtailment,power,2024-05-26 00:00:00,0.00010644059141575943
NLD,curtailment,power,2024-05-26 01:00:00,0.00010644093611908434
NLD,curtailment,power,2024-05-26 02:00:00,0.00010644117167273384
NLD,curtailment,power,2024-05-26 03:00:00,0.0001064413070647266
NLD,curtailment,power,2024-05-26 04:00:00,0.0001064413457325386
NLD,curtailment,power,2024-05-26 05:00:00,0.00010644354957126817
NLD,curtailment,power,2024-05-26 06:00:00,1058.5092065863885
NLD,curtailment,power,2024-05-26 07:00:00,5414.853631682239
NLD,curtailment,power,2024-05-26 08:00:00,10012.609865281305
NLD,curtailment,power,2024-05-26 09:00:00,14333.762170803406
NLD,curtailment,power,2024-05-26 10:00:00,18061.965248767734
NLD,curtailment,power,2024-05-26 11:00:00,20269.730627434736
NLD,curtailment,power,2024-05-26 12:00:00,21245.304322101107
NLD,curtailment,power,2024-05-26 13:00:00,19827.809335101458
NLD,curtailment,power,2024-05-26 14:00:00,16924.18063176813
NLD,curtailment,power,2024-05-26 15:00:00,13635.21238345204
NLD,curtailment,power,2024-05-26 16:00:00,8879.859830197402
NLD,curtailment,power,2024-05-26 17:00:00,4943.615450100938
NLD,curtailment,power,2024-05-26 18:00:00,1242.2548136254968
NLD,curtailment,power,2024-05-26 19:00:00,0.00017363563566575452
NLD,curtailment,power,2024-05-26 20:00:00,0.00010644144297610597
NLD,curtailment,power,2024-05-26 21:00:00,0.00010644047840913107
NLD,curtailment,power,2024-05-26 22:00:00,0.00010644039907318353
NLD,curtailment,power,2024-05-26 23:00:00,0.00010644074747229865
NLD,curtailment,power,2024-05-27 00:00:00,0.00010644119677553215
NLD,curtailment,power,2024-05-27 01:00:00,0.00010644190760035477
NLD,curtailment,power,2024-05-27 02:00:00,0.0001064430314282605
NLD,curtailment,power,2024-05-27 03:00:00,0.00010644392083802509
NLD,curtailment,power,2024-05-27 04:00:00,0.00010644385668873158
NLD,curtailment,power,2024-05-27 05:00:00,0.000106466442318192
NLD,curtailment,power,2024-05-27 06:00:00,0.00023160083244581908
NLD,curtailment,power,2024-05-27 07:00:00,1620.5336352124607
NLD,curtailment,power,2024-05-27 08:00:00,4690.307207236453
NLD,curtailment,power,2024-05-27 09:00:00,9049.912031824952
NLD,curtailment,power,2024-05-27 10:00:00,12674.1764294388
NLD,curtailment,power,2024-05-27 11:00:00,14833.075234436086
NLD,curtailment,power,2024-05-27 12:00:00,15385.85143476908
NLD,curtailment,power,2024-05-27 13:00:00,14234.734701105752
NLD,curtailment,power,2024-05-27 14:00:00,12098.532404802376
NLD,curtailment,power,2024-05-27 15:00:00,8912.384225287178
NLD,curtailment,power,2024-05-27 16:00:00,5728.768645022523
NLD,curtailment,power,2024-05-27 17:00:00,1378.2024662598355
NLD,curtailment,power,2024-05-27 18:00:00,0.00010644130060586537
NLD,curtailment,power,2024-05-27 19:00:00,0.00010644039692486035
NLD,curtailment,power,2024-05-27 20:00:00,0.0001064403683230155
NLD,curtailment,power,2024-05-27 21:00:00,0.00010644023841705277
NLD,curtailment,power,2024-05-27 22:00:00,0.00010644028529758869
NLD,curtailment,power,2024-05-27 23:00:00,0.00010644054979845607
NLD,curtailment,power,2024-05-28 00:00:00,0.0001064407886090836
NLD,curtailment,power,2024-05-28 01:00:00,0.00010644117303176132
NLD,curtailment,power,2024-05-28 02:00:00,0.0001064419480539952
NLD,curtailment,power,2024-05-28 03:00:00,0.0001064426849426113
NLD,curtailment,power,2024-05-28 04:00:00,0.00010644405080696348
NLD,curtailment,power,2024-05-28 05:00:00,0.00010644729952976467
NLD,curtailment,power,2024-05-28 06:00:00,0.00023154516410417436
NLD,curtailment,power,2024-05-28 07:00:00,2386.229715111699
NLD,curtailment,power,2024-05-28 08:00:00,4964.475756759022
NLD,curtailment,power,2024-05-28 09:00:00,8373.168382519269
NLD,curtailment,power,2024-05-28 10:00:00,12201.78554743859
NLD,curtailment,power,2024-05-28 11:00:00,14479.097195769613
NLD,curtailment,power,2024-05-28 12:00:00,15023.345788769371
NLD,curtailment,power,2024-05-28 13:00:00,13773.436702771829
NLD,curtailment,power,2024-05-28 14:00:00,11231.750519522757
NLD,curtailment,power,2024-05-28 15:00:00,8490.896497376672
NLD,curtailment,power,2024-05-28 16:00:00,4727.971854880637
NLD,curtailment,power,2024-05-28 17:00:00,0.00023152572816507316
NLD,curtailment,power,2024-05-28 18:00:00,0.00010644055449298036
NLD,curtailment,power,2024-05-28 19:00:00,0.00010644021890485189
NLD,curtailment,power,2024-05-28 20:00:00,0.00010644019576526442
NLD,curtailment,power,2024-05-28 21:00:00,0.00010644007237400194
NLD,curtailment,power,2024-05-28 22:00:00,0.00010644015398426909
NLD,curtailment,power,2024-05-28 23:00:00,0.0001064403113085928
NLD,curtailment,power,2024-05-29 00:00:00,0.00010644044080283452
NLD,curtailment,power,2024-05-29 01:00:00,0.00010644058633902179
NLD,curtailment,power,2024-05-29 02:00:00,0.00010644070873661038
NLD,curtailment,power,2024-05-29 03:00:00,0.00010644072577454741
NLD,curtailment,power,2024-05-29 04:00:00,0.00010644063025783829
NLD,curtailment,power,2024-05-29 05:00:00,0.00010644080278345361
NLD,curtailment,power,2024-05-29 06:00:00,0.00010644590803992118
NLD,curtailment,power,2024-05-29 07:00:00,1821.8644528882394
NLD,curtailment,power,2024-05-29 08:00:00,5603.764905317893
NLD,curtailment,power,2024-05-29 09:00:00,9222.746820916449
NLD,curtailment,power,2024-05-29 10:00:00,12522.71143180171
NLD,curtailment,power,2024-05-29 11:00:00,14632.008993102372
NLD,curtailment,power,2024-05-29 12:00:00,14800.721361769492
NLD,curtailment,power,2024-05-29 13:00:00,13474.655738439062
NLD,curtailment,power,2024-05-29 14:00:00,11216.64755447075
NLD,curtailment,power,2024-05-29 15:00:00,7898.092706976105
NLD,curtailment,power,2024-05-29 16:00:00,4648.871085714034
NLD,curtailment,power,2024-05-29 17:00:00,39.03264733550679
NLD,curtailment,power,2024-05-29 18:00:00,0.0001064405376072497
NLD,curtailment,power,2024-05-29 19:00:00,0.00010644016306960227
NLD,curtailment,power,2024-05-29 20:00:00,0.00010644018230757807
NLD,curtailment,power,2024-05-29 21:00:00,0.00010644007787543805
NLD,curtailment,power,2024-05-29 22:00:00,0.00010644019508112418
NLD,curtailment,power,2024-05-29 23:00:00,0.00010644043702227879
NLD,curtailment,power,2024-05-30 00:00:00,0.00010644070855407584
NLD,curtailment,power,2024-05-30 01:00:00,0.00010644120150085645
NLD,curtailment,power,2024-05-30 02:00:00,0.00010644204313000824
NLD,curtailment,power,2024-05-30 03:00:00,0.00010644298291454315
NLD,curtailment,power,2024-05-30 04:00:00,0.00010644295841243448
NLD,curtailment,power,2024-05-30 05:00:00,0.00010644491730058339
NLD,curtailment,power,2024-05-30 06:00:00,0.0002315781241347542
NLD,curtailment,power,2024-05-30 07:00:00,2136.8515895048863
NLD,curtailment,power,2024-05-30 08:00:00,5170.56491185197
NLD,curtailment,power,2024-05-30 09:00:00,9703.921526831064
NLD,curtailment,power,2024-05-30 10:00:00,13699.084551105238
NLD,curtailment,power,2024-05-30 11:00:00,16428.782083435657
NLD,curtailment,power,2024-05-30 12:00:00,17550.460893101834
NLD,curtailment,power,2024-05-30 13:00:00,17065.520476435235
NLD,curtailment,power,2024-05-30 14:00:00,15363.184498102168
NLD,curtailment,power,2024-05-30 15:00:00,12687.853986437318
NLD,curtailment,power,2024-05-30 16:00:00,8488.656293847354
NLD,curtailment,power,2024-05-30 17:00:00,4700.178649267265
NLD,curtailment,power,2024-05-30 18:00:00,1493.7252236174024
NLD,curtailment,power,2024-05-30 19:00:00,0.00023147474318710448
NLD,curtailment,power,2024-05-30 20:00:00,0.00010645244768975326
NLD,curtailment,power,2024-05-30 21:00:00,0.00010644185374340462
NLD,curtailment,power,2024-05-30 22:00:00,0.00010644444734744449
NLD,curtailment,power,2024-05-30 23:00:00,0.0006945936229221794
NLD,curtailment,power,2024-05-31 00:00:00,0.0006945887023256381
NLD,curtailment,power,2024-05-31 01:00:00,0.0006946094511893763
NLD,curtailment,power,2024-05-31 02:00:00,0.0006945328069134504
NLD,curtailment,power,2024-05-31 03:00:00,0.0006945200912653604
NLD,curtailment,power,2024-05-31 04:00:00,0.0006944518271345679
NLD,curtailment,power,2024-05-31 05:00:00,0.00034765391261970535
NLD,curtailment,power,2024-05-31 06:00:00,1689.0716143032523
NLD,curtailment,power,2024-05-31 07:00:00,5851.99920444249
NLD,curtailment,power,2024-05-31 08:00:00,11033.58174310649
NLD,curtailment,power,2024-05-31 09:00:00,16402.54274710191
NLD,curtailment,power,2024-05-31 10:00:00,20348.362611433105
NLD,curtailment,power,2024-05-31 11:00:00,22312.189455431337
NLD,curtailment,power,2024-05-31 12:00:00,22234.757214764675
NLD,curtailment,power,2024-05-31 13:00:00,20761.331551433108
NLD,curtailment,power,2024-05-31 14:00:00,18563.48356176848
NLD,curtailment,power,2024-05-31 15:00:00,14929.938111436066
NLD,curtailment,power,2024-05-31 16:00:00,9731.82911810327
NLD,curtailment,power,2024-05-31 17:00:00,3703.3348941393565
NLD,curtailment,power,2024-05-31 18:00:00,1135.604456925248
NLD,curtailment,power,2024-05-31 19:00:00,0.0003469404615724092
NLD,curtailment,power,2024-05-31 20:00:00,0.0006945009029886151
NLD,curtailment,power,2024-05-31 21:00:00,0.0006943987261270324
NLD,curtailment,power,2024-05-31 22:00:00,0.0006943826183574975
NLD,curtailment,power,2024-05-31 23:00:00,0.0006946547847218043
NLD,curtailment,power,2024-06-01 00:00:00,0.0006944722631697098
NLD,curtailment,power,2024-06-01 01:00:00,0.0006945908579344406
NLD,curtailment,power,2024-06-01 02:00:00,0.0006946357266167102
NLD,curtailment,power,2024-06-01 03:00:00,0.0006945612168052784
NLD,curtailment,power,2024-06-01 04:00:00,0.00069439528042331
NLD,curtailment,power,2024-06-01 05:00:00,0.0006946478386662402
NLD,curtailment,power,2024-06-01 06:00:00,4016.0435780143825
NLD,curtailment,power,2024-06-01 07:00:00,10207.499611565096
NLD,curtailment,power,2024-06-01 08:00:00,15090.29939622979
NLD,curtailment,power,2024-06-01 09:00:00,18997.114445894345
NLD,curtailment,power,2024-06-01 10:00:00,22126.649332558292
NLD,curtailment,power,2024-06-01 11:00:00,24786.34153855647
NLD,curtailment,power,2024-06-01 12:00:00,25685.390107888594
NLD,curtailment,power,2024-06-01 13:00:00,24613.074398556433
NLD,curtailment,power,2024-06-01 14:00:00,22697.785652558043
NLD,curtailment,power,2024-06-01 15:00:00,19813.24217289408
NLD,curtailment,power,2024-06-01 16:00:00,15237.516014229739
NLD,curtailment,power,2024-06-01 17:00:00,9155.28285056607
NLD,curtailment,power,2024-06-01 18:00:00,3710.6052766025987
NLD,curtailment,power,2024-06-01 19:00:00,0.0006948378336799066
NLD,curtailment,power,2024-06-01 20:00:00,0.0006945296815092372
NLD,curtailment,power,2024-06-01 21:00:00,0.0006943994214392291
NLD,curtailment,power,2024-06-01 22:00:00,0.0006944276329482468
NLD,curtailment,power,2024-06-01 23:00:00,0.0006945610729616192
NLD,curtailment,power,2024-06-02 00:00:00,0.0006945836156224683
NLD,curtailment,power,2024-06-02 01:00:00,0.0006946275843335292
NLD,curtailment,power,2024-06-02 02:00:00,0.0006947480390195326
NLD,curtailment,power,2024-06-02 03:00:00,0.0006946567470080822
NLD,curtailment,power,2024-06-02 04:00:00,0.0006944923679938486
NLD,curtailment,power,2024-06-02 05:00:00,0.0006951950585334654
NLD,curtailment,power,2024-06-02 06:00:00,4788.312021242264
NLD,curtailment,power,2024-06-02 07:00:00,12042.507412234065
NLD,curtailment,power,2024-06-02 08:00:00,17632.721082895463
NLD,curtailment,power,2024-06-02 09:00:00,22241.22850655914
NLD,curtailment,power,2024-06-02 10:00:00,25132.936740223653
NLD,curtailment,power,2024-06-02 11:00:00,27001.83601655467
NLD,curtailment,power,2024-06-02 12:00:00,26622.98475955484
NLD,curtailment,power,2024-06-02 13:00:00,24535.192643890627
NLD,curtailment,power,2024-06-02 14:00:00,21241.809439559627
NLD,curtailment,power,2024-06-02 15:00:00,17417.87125122847
NLD,curtailment,power,2024-06-02 16:00:00,12018.629838232977
NLD,curtailment,power,2024-06-02 17:00:00,5869.907831570473
NLD,curtailment,power,2024-06-02 18:00:00,857.8694991306978
NLD,curtailment,power,2024-06-02 19:00:00,0.0003476286895119085
NLD,curtailment,power,2024-06-02 20:00:00,0.0007062168918511857
NLD,curtailment,power,2024-06-02 21:00:00,0.0006855624881082489
NLD,curtailment,power,2024-06-02 22:00:00,0.0006940164694645423
NLD,curtailment,power,2024-06-02 23:00:00,0.0006944179987637411
NLD,curtailment,power,2024-06-03 00:00:00,0.0006944949183967097
NLD,curtailment,power,2024-06-03 01:00:00,0.0006945204751179768
NLD,curtailment,power,2024-06-03 02:00:00,0.0006945263588635786
NLD,curtailment,power,2024-06-03 03:00:00,0.0006945448763657214
NLD,curtailment,power,2024-06-03 04:00:00,0.000694472093531906
NLD,curtailment,power,2024-06-03 05:00:00,0.0006940093662196056
NLD,curtailment,power,2024-06-03 06:00:00,0.00034740482368147974
NLD,curtailment,power,2024-06-03 07:00:00,1777.8044693295515
NLD,curtailment,power,2024-06-03 08:00:00,5225.56825130559
NLD,curtailment,power,2024-06-03 09:00:00,10145.34108456511
NLD,curtailment,power,2024-06-03 10:00:00,13425.5778688997
NLD,curtailment,power,2024-06-03 11:00:00,14767.519221228828
NLD,curtailment,power,2024-06-03 12:00:00,14322.731217899189
NLD,curtailment,power,2024-06-03 13:00:00,12226.166874565388
NLD,curtailment,power,2024-06-03 14:00:00,9152.314047940636
NLD,curtailment,power,2024-06-03 15:00:00,6158.504725990095
NLD,curtailment,power,2024-06-03 16:00:00,3542.9345874212904
NLD,curtailment,power,2024-06-03 17:00:00,0.00023164772793063393
NLD,curtailment,power,2024-06-03 18:00:00,0.00010644093402246285
NLD,curtailment,power,2024-06-03 19:00:00,0.0001064403591401128
NLD,curtailment,power,2024-06-03 20:00:00,0.00010644032747522507
NLD,curtailment,power,2024-06-03 21:00:00,0.00010644026315429975
NLD,curtailment,power,2024-06-03 22:00:00,0.00010644027547620713
NLD,curtailment,power,2024-06-03 23:00:00,0.0001064404662422247
NLD,curtailment,power,2024-06-04 00:00:00,0.00010644046565687001
NLD,curtailment,power,2024-06-04 01:00:00,0.00010644052142361887
NLD,curtailment,power,2024-06-04 02:00:00,0.00010644060467003558
NLD,curtailment,power,2024-06-04 03:00:00,0.00010644061551607145
NLD,curtailment,power,2024-06-04 04:00:00,0.00010644053303174306
NLD,curtailment,power,2024-06-04 05:00:00,0.00010644060393250748
NLD,curtailment,power,2024-06-04 06:00:00,0.00010644312498428801
NLD,curtailment,power,2024-06-04 07:00:00,1489.195623373352
NLD,curtailment,power,2024-06-04 08:00:00,4754.64906346947
NLD,curtailment,power,2024-06-04 09:00:00,8492.009083733723
NLD,curtailment,power,2024-06-04 10:00:00,11773.926302261461
NLD,curtailment,power,2024-06-04 11:00:00,13538.848710899936
NLD,curtailment,power,2024-06-04 12:00:00,13090.714684566567
NLD,curtailment,power,2024-06-04 13:00:00,11403.274796594274
NLD,curtailment,power,2024-06-04 14:00:00,8946.062325063165
NLD,curtailment,power,2024-06-04 15:00:00,6753.169135133854
NLD,curtailment,power,2024-06-04 16:00:00,3173.8822740386877
NLD,curtailment,power,2024-06-04 17:00:00,0.00010644198171062824
NLD,curtailment,power,2024-06-04 18:00:00,0.00010644026009933374
NLD,curtailment,power,2024-06-04 19:00:00,0.00010644002976148079
NLD,curtailment,power,2024-06-04 20:00:00,0.00010643994109013968
NLD,curtailment,power,2024-06-04 21:00:00,0.00010643976096358018
NLD,curtailment,power,2024-06-04 22:00:00,0.00010643990839166034
NLD,curtailment,power,2024-06-04 23:00:00,0.00010644016190991534
NLD,curtailment,power,2024-06-05 00:00:00,0.00010644022081848087
NLD,curtailment,power,2024-06-05 01:00:00,0.00010644025741074654
