timesteps,nodes,techs,sink_use_equals
2024-03-17 00:00:00,NLD,demand_power,22617.41666666667
2024-03-17 01:00:00,NLD,demand_power,21194.66666666667
2024-03-17 02:00:00,NLD,demand_power,20328.66666666667
2024-03-17 03:00:00,NLD,demand_power,19765.66666666667
2024-03-17 04:00:00,NLD,demand_power,19492.0
2024-03-17 05:00:00,NLD,demand_power,19546.5
2024-03-17 06:00:00,NLD,demand_power,19929.91666666667
2024-03-17 07:00:00,NLD,demand_power,20139.66666666667
2024-03-17 08:00:00,NLD,demand_power,20558.66666666667
2024-03-17 09:00:00,NLD,demand_power,21623.0
2024-03-17 10:00:00,NLD,demand_power,22085.91666666667
2024-03-17 11:00:00,NLD,demand_power,21885.16666666667
2024-03-17 12:00:00,NLD,demand_power,21709.08333333333
2024-03-17 13:00:00,NLD,demand_power,22154.5
2024-03-17 14:00:00,NLD,demand_power,22167.41666666667
2024-03-17 15:00:00,NLD,demand_power,21452.0
2024-03-17 16:00:00,NLD,demand_power,21400.41666666667
2024-03-17 17:00:00,NLD,demand_power,22009.16666666667
2024-03-17 18:00:00,NLD,demand_power,23324.75
2024-03-17 19:00:00,NLD,demand_power,25525.25
2024-03-17 20:00:00,NLD,demand_power,27385.58333333333
2024-03-17 21:00:00,NLD,demand_power,27421.08333333333
2024-03-17 22:00:00,NLD,demand_power,25869.16666666667
2024-03-17 23:00:00,NLD,demand_power,23880.41666666667
2024-03-18 00:00:00,NLD,demand_power,22467.25
2024-03-18 01:00:00,NLD,demand_power,21313.66666666667
2024-03-18 02:00:00,NLD,demand_power,20482.33333333333
2024-03-18 03:00:00,NLD,demand_power,20143.08333333333
2024-03-18 04:00:00,NLD,demand_power,20196.66666666667
2024-03-18 05:00:00,NLD,demand_power,20970.33333333333
2024-03-18 06:00:00,NLD,demand_power,23645.5
2024-03-18 07:00:00,NLD,demand_power,26392.08333333333
2024-03-18 08:00:00,NLD,demand_power,27435.08333333333
2024-03-18 09:00:00,NLD,demand_power,27606.66666666667
2024-03-18 10:00:00,NLD,demand_power,27006.91666666667
2024-03-18 11:00:00,NLD,demand_power,26464.91666666667
2024-03-18 12:00:00,NLD,demand_power,26515.75
2024-03-18 13:00:00,NLD,demand_power,26634.08333333333
2024-03-18 14:00:00,NLD,demand_power,26585.58333333333
2024-03-18 15:00:00,NLD,demand_power,26195.58333333333
2024-03-18 16:00:00,NLD,demand_power,26133.33333333333
2024-03-18 17:00:00,NLD,demand_power,26865.33333333333
2024-03-18 18:00:00,NLD,demand_power,27593.41666666667
2024-03-18 19:00:00,NLD,demand_power,29565.08333333333
2024-03-18 20:00:00,NLD,demand_power,31280.25
2024-03-18 21:00:00,NLD,demand_power,30586.41666666667
2024-03-18 22:00:00,NLD,demand_power,27645.16666666667
2024-03-18 23:00:00,NLD,demand_power,25011.16666666667
2024-03-19 00:00:00,NLD,demand_power,23607.0
2024-03-19 01:00:00,NLD,demand_power,22438.0
2024-03-19 02:00:00,NLD,demand_power,21494.58333333333
2024-03-19 03:00:00,NLD,demand_power,21153.75
2024-03-19 04:00:00,NLD,demand_power,21220.83333333333
2024-03-19 05:00:00,NLD,demand_power,21791.25
2024-03-19 06:00:00,NLD,demand_power,23799.66666666667
2024-03-19 07:00:00,NLD,demand_power,25904.16666666667
2024-03-19 08:00:00,NLD,demand_power,26917.25
2024-03-19 09:00:00,NLD,demand_power,26979.5
2024-03-19 10:00:00,NLD,demand_power,26405.75
2024-03-19 11:00:00,NLD,demand_power,25816.33333333333
2024-03-19 12:00:00,NLD,demand_power,26026.5
2024-03-19 13:00:00,NLD,demand_power,25955.16666666667
2024-03-19 14:00:00,NLD,demand_power,25719.83333333333
2024-03-19 15:00:00,NLD,demand_power,25472.83333333333
2024-03-19 16:00:00,NLD,demand_power,25690.91666666667
2024-03-19 17:00:00,NLD,demand_power,26423.33333333333
2024-03-19 18:00:00,NLD,demand_power,27099.41666666667
2024-03-19 19:00:00,NLD,demand_power,28924.66666666667
2024-03-19 20:00:00,NLD,demand_power,30493.66666666667
2024-03-19 21:00:00,NLD,demand_power,29611.5
2024-03-19 22:00:00,NLD,demand_power,27070.33333333333
2024-03-19 23:00:00,NLD,demand_power,24671.33333333333
2024-03-20 00:00:00,NLD,demand_power,23310.08333333333
2024-03-20 01:00:00,NLD,demand_power,22199.0
2024-03-20 02:00:00,NLD,demand_power,21222.58333333333
2024-03-20 03:00:00,NLD,demand_power,20881.75
2024-03-20 04:00:00,NLD,demand_power,20887.5
2024-03-20 05:00:00,NLD,demand_power,21566.66666666667
2024-03-20 06:00:00,NLD,demand_power,24266.91666666667
2024-03-20 07:00:00,NLD,demand_power,27189.41666666667
2024-03-20 08:00:00,NLD,demand_power,28525.08333333333
2024-03-20 09:00:00,NLD,demand_power,28129.91666666667
2024-03-20 10:00:00,NLD,demand_power,27564.33333333333
2024-03-20 11:00:00,NLD,demand_power,27055.66666666667
2024-03-20 12:00:00,NLD,demand_power,27361.0
2024-03-20 13:00:00,NLD,demand_power,27572.33333333333
2024-03-20 14:00:00,NLD,demand_power,27407.83333333333
2024-03-20 15:00:00,NLD,demand_power,27199.33333333333
2024-03-20 16:00:00,NLD,demand_power,27378.5
2024-03-20 17:00:00,NLD,demand_power,27755.25
2024-03-20 18:00:00,NLD,demand_power,28136.83333333333
2024-03-20 19:00:00,NLD,demand_power,29855.33333333333
2024-03-20 20:00:00,NLD,demand_power,31494.58333333333
2024-03-20 21:00:00,NLD,demand_power,30654.41666666667
2024-03-20 22:00:00,NLD,demand_power,27979.83333333333
2024-03-20 23:00:00,NLD,demand_power,25285.83333333333
2024-03-21 00:00:00,NLD,demand_power,23864.08333333333
2024-03-21 01:00:00,NLD,demand_power,22734.83333333333
2024-03-21 02:00:00,NLD,demand_power,22013.25
2024-03-21 03:00:00,NLD,demand_power,21585.41666666667
2024-03-21 04:00:00,NLD,demand_power,21519.41666666667
2024-03-21 05:00:00,NLD,demand_power,22239.5
2024-03-21 06:00:00,NLD,demand_power,24736.75
2024-03-21 07:00:00,NLD,demand_power,27533.33333333333
2024-03-21 08:00:00,NLD,demand_power,28684.0
2024-03-21 09:00:00,NLD,demand_power,28242.33333333333
2024-03-21 10:00:00,NLD,demand_power,27620.66666666667
2024-03-21 11:00:00,NLD,demand_power,27040.83333333333
2024-03-21 12:00:00,NLD,demand_power,26966.75
2024-03-21 13:00:00,NLD,demand_power,26987.91666666667
2024-03-21 14:00:00,NLD,demand_power,27076.08333333333
2024-03-21 15:00:00,NLD,demand_power,26778.16666666667
2024-03-21 16:00:00,NLD,demand_power,26912.25
2024-03-21 17:00:00,NLD,demand_power,27661.0
2024-03-21 18:00:00,NLD,demand_power,28540.66666666667
2024-03-21 19:00:00,NLD,demand_power,30676.66666666667
2024-03-21 20:00:00,NLD,demand_power,32167.83333333333
2024-03-21 21:00:00,NLD,demand_power,31290.58333333333
2024-03-21 22:00:00,NLD,demand_power,28416.0
2024-03-21 23:00:00,NLD,demand_power,25755.41666666667
2024-03-22 00:00:00,NLD,demand_power,24504.16666666667
2024-03-22 01:00:00,NLD,demand_power,23360.25
2024-03-22 02:00:00,NLD,demand_power,22414.58333333333
2024-03-22 03:00:00,NLD,demand_power,22170.25
2024-03-22 04:00:00,NLD,demand_power,22058.83333333333
2024-03-22 05:00:00,NLD,demand_power,22623.58333333333
2024-03-22 06:00:00,NLD,demand_power,24998.25
2024-03-22 07:00:00,NLD,demand_power,27709.91666666667
2024-03-22 08:00:00,NLD,demand_power,28659.5
2024-03-22 09:00:00,NLD,demand_power,28318.66666666667
2024-03-22 10:00:00,NLD,demand_power,27840.0
2024-03-22 11:00:00,NLD,demand_power,27245.75
2024-03-22 12:00:00,NLD,demand_power,26922.33333333333
2024-03-22 13:00:00,NLD,demand_power,27037.08333333333
2024-03-22 14:00:00,NLD,demand_power,26889.58333333333
2024-03-22 15:00:00,NLD,demand_power,26605.66666666667
2024-03-22 16:00:00,NLD,demand_power,26697.66666666667
2024-03-22 17:00:00,NLD,demand_power,27354.58333333333
2024-03-22 18:00:00,NLD,demand_power,28201.0
2024-03-22 19:00:00,NLD,demand_power,29866.0
2024-03-22 20:00:00,NLD,demand_power,30719.25
2024-03-22 21:00:00,NLD,demand_power,29757.91666666667
2024-03-22 22:00:00,NLD,demand_power,27183.58333333333
2024-03-22 23:00:00,NLD,demand_power,24874.83333333333
2024-03-23 00:00:00,NLD,demand_power,23413.91666666667
2024-03-23 01:00:00,NLD,demand_power,22095.25
2024-03-23 02:00:00,NLD,demand_power,21028.5
2024-03-23 03:00:00,NLD,demand_power,20412.75
2024-03-23 04:00:00,NLD,demand_power,20114.91666666667
2024-03-23 05:00:00,NLD,demand_power,19924.5
2024-03-23 06:00:00,NLD,demand_power,20370.41666666667
2024-03-23 07:00:00,NLD,demand_power,20872.16666666667
2024-03-23 08:00:00,NLD,demand_power,22098.25
2024-03-23 09:00:00,NLD,demand_power,23398.41666666667
2024-03-23 10:00:00,NLD,demand_power,23779.16666666667
2024-03-23 11:00:00,NLD,demand_power,23026.25
2024-03-23 12:00:00,NLD,demand_power,22729.16666666667
2024-03-23 13:00:00,NLD,demand_power,22765.66666666667
2024-03-23 14:00:00,NLD,demand_power,22443.41666666667
2024-03-23 15:00:00,NLD,demand_power,21659.16666666667
2024-03-23 16:00:00,NLD,demand_power,21829.83333333333
2024-03-23 17:00:00,NLD,demand_power,22582.08333333333
2024-03-23 18:00:00,NLD,demand_power,23624.25
2024-03-23 19:00:00,NLD,demand_power,25420.33333333333
2024-03-23 20:00:00,NLD,demand_power,26790.83333333333
2024-03-23 21:00:00,NLD,demand_power,26549.33333333333
2024-03-23 22:00:00,NLD,demand_power,24598.5
2024-03-23 23:00:00,NLD,demand_power,22812.91666666667
2024-03-24 00:00:00,NLD,demand_power,21250.58333333333
2024-03-24 01:00:00,NLD,demand_power,19941.0
2024-03-24 02:00:00,NLD,demand_power,18930.08333333333
2024-03-24 03:00:00,NLD,demand_power,18418.0
2024-03-24 04:00:00,NLD,demand_power,18091.08333333333
2024-03-24 05:00:00,NLD,demand_power,18187.08333333333
2024-03-24 06:00:00,NLD,demand_power,18464.91666666667
2024-03-24 07:00:00,NLD,demand_power,18480.66666666667
2024-03-24 08:00:00,NLD,demand_power,19441.66666666667
2024-03-24 09:00:00,NLD,demand_power,20595.66666666667
2024-03-24 10:00:00,NLD,demand_power,21270.66666666667
2024-03-24 11:00:00,NLD,demand_power,21295.5
2024-03-24 12:00:00,NLD,demand_power,21243.25
2024-03-24 13:00:00,NLD,demand_power,21574.91666666667
2024-03-24 14:00:00,NLD,demand_power,21666.33333333333
2024-03-24 15:00:00,NLD,demand_power,20812.16666666667
2024-03-24 16:00:00,NLD,demand_power,20883.41666666667
2024-03-24 17:00:00,NLD,demand_power,21657.75
2024-03-24 18:00:00,NLD,demand_power,22852.41666666667
2024-03-24 19:00:00,NLD,demand_power,24710.25
2024-03-24 20:00:00,NLD,demand_power,26555.25
2024-03-24 21:00:00,NLD,demand_power,26580.66666666667
2024-03-24 22:00:00,NLD,demand_power,25076.08333333333
2024-03-24 23:00:00,NLD,demand_power,23371.58333333333
2024-03-25 00:00:00,NLD,demand_power,21956.5
2024-03-25 01:00:00,NLD,demand_power,20740.66666666667
2024-03-25 02:00:00,NLD,demand_power,20094.08333333333
2024-03-25 03:00:00,NLD,demand_power,19837.16666666667
2024-03-25 04:00:00,NLD,demand_power,19887.25
2024-03-25 05:00:00,NLD,demand_power,20602.75
2024-03-25 06:00:00,NLD,demand_power,23193.08333333333
2024-03-25 07:00:00,NLD,demand_power,25610.16666666667
2024-03-25 08:00:00,NLD,demand_power,27665.33333333333
2024-03-25 09:00:00,NLD,demand_power,29068.16666666667
2024-03-25 10:00:00,NLD,demand_power,29536.08333333333
2024-03-25 11:00:00,NLD,demand_power,29773.83333333333
2024-03-25 12:00:00,NLD,demand_power,29952.66666666667
2024-03-25 13:00:00,NLD,demand_power,30306.25
2024-03-25 14:00:00,NLD,demand_power,30128.0
2024-03-25 15:00:00,NLD,demand_power,29450.66666666667
2024-03-25 16:00:00,NLD,demand_power,28914.41666666667
2024-03-25 17:00:00,NLD,demand_power,28765.0
2024-03-25 18:00:00,NLD,demand_power,28750.5
2024-03-25 19:00:00,NLD,demand_power,30240.66666666667
2024-03-25 20:00:00,NLD,demand_power,31569.16666666667
2024-03-25 21:00:00,NLD,demand_power,30787.66666666667
2024-03-25 22:00:00,NLD,demand_power,28182.91666666667
2024-03-25 23:00:00,NLD,demand_power,25707.16666666667
2024-03-26 00:00:00,NLD,demand_power,24145.33333333333
2024-03-26 01:00:00,NLD,demand_power,22859.16666666667
2024-03-26 02:00:00,NLD,demand_power,21882.08333333333
2024-03-26 03:00:00,NLD,demand_power,21478.5
2024-03-26 04:00:00,NLD,demand_power,21463.91666666667
2024-03-26 05:00:00,NLD,demand_power,22037.16666666667
2024-03-26 06:00:00,NLD,demand_power,24203.33333333333
2024-03-26 07:00:00,NLD,demand_power,26550.58333333333
2024-03-26 08:00:00,NLD,demand_power,28302.16666666667
2024-03-26 09:00:00,NLD,demand_power,29003.83333333333
2024-03-26 10:00:00,NLD,demand_power,28866.66666666667
2024-03-26 11:00:00,NLD,demand_power,28771.41666666667
2024-03-26 12:00:00,NLD,demand_power,28962.25
2024-03-26 13:00:00,NLD,demand_power,29341.83333333333
2024-03-26 14:00:00,NLD,demand_power,28897.16666666667
2024-03-26 15:00:00,NLD,demand_power,28162.5
2024-03-26 16:00:00,NLD,demand_power,28091.83333333333
2024-03-26 17:00:00,NLD,demand_power,28696.41666666667
2024-03-26 18:00:00,NLD,demand_power,29357.5
2024-03-26 19:00:00,NLD,demand_power,31341.08333333333
2024-03-26 20:00:00,NLD,demand_power,33029.41666666667
2024-03-26 21:00:00,NLD,demand_power,32246.5
2024-03-26 22:00:00,NLD,demand_power,29606.33333333333
2024-03-26 23:00:00,NLD,demand_power,26973.66666666667
2024-03-27 00:00:00,NLD,demand_power,25024.08333333333
2024-03-27 01:00:00,NLD,demand_power,23467.25
2024-03-27 02:00:00,NLD,demand_power,22189.41666666667
2024-03-27 03:00:00,NLD,demand_power,21644.83333333333
2024-03-27 04:00:00,NLD,demand_power,21441.75
2024-03-27 05:00:00,NLD,demand_power,22107.0
2024-03-27 06:00:00,NLD,demand_power,24357.08333333333
2024-03-27 07:00:00,NLD,demand_power,26708.75
2024-03-27 08:00:00,NLD,demand_power,28234.83333333333
2024-03-27 09:00:00,NLD,demand_power,28881.08333333333
2024-03-27 10:00:00,NLD,demand_power,28724.25
2024-03-27 11:00:00,NLD,demand_power,28473.41666666667
2024-03-27 12:00:00,NLD,demand_power,28457.5
2024-03-27 13:00:00,NLD,demand_power,28638.08333333333
2024-03-27 14:00:00,NLD,demand_power,28326.83333333333
2024-03-27 15:00:00,NLD,demand_power,27860.58333333333
2024-03-27 16:00:00,NLD,demand_power,27625.41666666667
2024-03-27 17:00:00,NLD,demand_power,28092.58333333333
2024-03-27 18:00:00,NLD,demand_power,28804.0
2024-03-27 19:00:00,NLD,demand_power,30127.91666666667
2024-03-27 20:00:00,NLD,demand_power,31370.91666666667
2024-03-27 21:00:00,NLD,demand_power,30761.25
2024-03-27 22:00:00,NLD,demand_power,28122.58333333333
2024-03-27 23:00:00,NLD,demand_power,25390.0
2024-03-28 00:00:00,NLD,demand_power,23739.33333333333
2024-03-28 01:00:00,NLD,demand_power,22103.08333333333
2024-03-28 02:00:00,NLD,demand_power,20954.0
2024-03-28 03:00:00,NLD,demand_power,20403.66666666667
2024-03-28 04:00:00,NLD,demand_power,20050.16666666667
2024-03-28 05:00:00,NLD,demand_power,20244.41666666667
2024-03-28 06:00:00,NLD,demand_power,21240.66666666667
2024-03-28 07:00:00,NLD,demand_power,21997.08333333333
2024-03-28 08:00:00,NLD,demand_power,22708.08333333333
2024-03-28 09:00:00,NLD,demand_power,23708.83333333333
2024-03-28 10:00:00,NLD,demand_power,24259.5
2024-03-28 11:00:00,NLD,demand_power,24508.91666666667
2024-03-28 12:00:00,NLD,demand_power,24439.91666666667
2024-03-28 13:00:00,NLD,demand_power,24824.83333333333
2024-03-28 14:00:00,NLD,demand_power,24826.33333333333
2024-03-28 15:00:00,NLD,demand_power,23913.58333333333
2024-03-28 16:00:00,NLD,demand_power,23516.33333333333
2024-03-28 17:00:00,NLD,demand_power,23866.66666666667
2024-03-28 18:00:00,NLD,demand_power,24911.91666666667
2024-03-28 19:00:00,NLD,demand_power,26615.91666666667
2024-03-28 20:00:00,NLD,demand_power,27937.91666666667
2024-03-28 21:00:00,NLD,demand_power,27734.66666666667
2024-03-28 22:00:00,NLD,demand_power,25867.33333333333
2024-03-28 23:00:00,NLD,demand_power,23938.5
2024-03-29 00:00:00,NLD,demand_power,22349.16666666667
2024-03-29 01:00:00,NLD,demand_power,20870.58333333333
2024-03-29 02:00:00,NLD,demand_power,19811.83333333333
2024-03-29 03:00:00,NLD,demand_power,19082.83333333333
2024-03-29 04:00:00,NLD,demand_power,18814.16666666667
2024-03-29 05:00:00,NLD,demand_power,18987.0
2024-03-29 06:00:00,NLD,demand_power,19388.41666666667
2024-03-29 07:00:00,NLD,demand_power,19341.75
2024-03-29 08:00:00,NLD,demand_power,19928.25
2024-03-29 09:00:00,NLD,demand_power,21198.25
2024-03-29 10:00:00,NLD,demand_power,22330.83333333333
2024-03-29 11:00:00,NLD,demand_power,22855.66666666667
2024-03-29 12:00:00,NLD,demand_power,23103.25
2024-03-29 13:00:00,NLD,demand_power,23262.66666666667
2024-03-29 14:00:00,NLD,demand_power,23239.41666666667
2024-03-29 15:00:00,NLD,demand_power,22377.75
2024-03-29 16:00:00,NLD,demand_power,21855.33333333333
2024-03-29 17:00:00,NLD,demand_power,21831.25
2024-03-29 18:00:00,NLD,demand_power,22890.25
2024-03-29 19:00:00,NLD,demand_power,24593.66666666667
2024-03-29 20:00:00,NLD,demand_power,26231.33333333333
2024-03-29 21:00:00,NLD,demand_power,26330.5
2024-03-29 22:00:00,NLD,demand_power,24985.91666666667
2024-03-29 23:00:00,NLD,demand_power,23263.66666666667
2024-03-30 00:00:00,NLD,demand_power,21919.33333333333
2024-03-30 01:00:00,NLD,demand_power,20480.33333333333
2024-03-30 02:00:00,NLD,demand_power,19444.75
2024-03-30 03:00:00,NLD,demand_power,18784.91666666667
2024-03-30 04:00:00,NLD,demand_power,18552.08333333333
2024-03-30 05:00:00,NLD,demand_power,18727.91666666667
2024-03-30 06:00:00,NLD,demand_power,19358.66666666667
2024-03-30 07:00:00,NLD,demand_power,19754.75
2024-03-30 08:00:00,NLD,demand_power,20539.83333333333
2024-03-30 09:00:00,NLD,demand_power,21922.83333333333
2024-03-30 10:00:00,NLD,demand_power,22980.0
2024-03-30 11:00:00,NLD,demand_power,23349.91666666667
2024-03-30 12:00:00,NLD,demand_power,23597.75
2024-03-30 13:00:00,NLD,demand_power,24234.91666666667
2024-03-30 14:00:00,NLD,demand_power,24414.16666666667
2024-03-30 15:00:00,NLD,demand_power,23504.16666666667
2024-03-30 16:00:00,NLD,demand_power,23312.25
2024-03-30 17:00:00,NLD,demand_power,23639.5
2024-03-30 18:00:00,NLD,demand_power,24316.41666666667
2024-03-30 19:00:00,NLD,demand_power,25828.75
2024-03-30 20:00:00,NLD,demand_power,27503.16666666667
2024-03-30 21:00:00,NLD,demand_power,27407.5
2024-03-30 22:00:00,NLD,demand_power,25641.16666666667
2024-03-30 23:00:00,NLD,demand_power,23562.0
2024-03-31 00:00:00,NLD,demand_power,21893.41666666667
2024-03-31 01:00:00,NLD,demand_power,20195.66666666667
2024-03-31 03:00:00,NLD,demand_power,19074.33333333333
2024-03-31 04:00:00,NLD,demand_power,18361.08333333333
2024-03-31 05:00:00,NLD,demand_power,18262.08333333333
2024-03-31 06:00:00,NLD,demand_power,18573.91666666667
2024-03-31 07:00:00,NLD,demand_power,19167.08333333333
2024-03-31 08:00:00,NLD,demand_power,19324.08333333333
2024-03-31 09:00:00,NLD,demand_power,20481.91666666667
2024-03-31 10:00:00,NLD,demand_power,21988.58333333333
2024-03-31 11:00:00,NLD,demand_power,23175.66666666667
2024-03-31 12:00:00,NLD,demand_power,23968.08333333333
2024-03-31 13:00:00,NLD,demand_power,24296.66666666667
2024-03-31 14:00:00,NLD,demand_power,24131.75
2024-03-31 15:00:00,NLD,demand_power,23141.5
2024-03-31 16:00:00,NLD,demand_power,22246.16666666667
2024-03-31 17:00:00,NLD,demand_power,22149.5
2024-03-31 18:00:00,NLD,demand_power,22348.5
2024-03-31 19:00:00,NLD,demand_power,23452.25
2024-03-31 20:00:00,NLD,demand_power,25938.16666666667
2024-03-31 21:00:00,NLD,demand_power,27915.16666666667
2024-03-31 22:00:00,NLD,demand_power,26635.33333333333
2024-03-31 23:00:00,NLD,demand_power,24179.41666666667
2024-04-01 00:00:00,NLD,demand_power,21840.25
2024-04-01 01:00:00,NLD,demand_power,20056.58333333333
2024-04-01 02:00:00,NLD,demand_power,19008.66666666667
2024-04-01 03:00:00,NLD,demand_power,18342.91666666667
2024-04-01 04:00:00,NLD,demand_power,18264.41666666667
2024-04-01 05:00:00,NLD,demand_power,18610.41666666667
2024-04-01 06:00:00,NLD,demand_power,20339.0
2024-04-01 07:00:00,NLD,demand_power,22877.0
2024-04-01 08:00:00,NLD,demand_power,24333.75
2024-04-01 09:00:00,NLD,demand_power,24999.41666666667
2024-04-01 10:00:00,NLD,demand_power,24859.25
2024-04-01 11:00:00,NLD,demand_power,24204.58333333333
2024-04-01 12:00:00,NLD,demand_power,23789.0
2024-04-01 13:00:00,NLD,demand_power,23573.08333333333
2024-04-01 14:00:00,NLD,demand_power,23538.91666666667
2024-04-01 15:00:00,NLD,demand_power,22821.5
2024-04-01 16:00:00,NLD,demand_power,22091.08333333333
2024-04-01 17:00:00,NLD,demand_power,22268.58333333333
2024-04-01 18:00:00,NLD,demand_power,23221.33333333333
2024-04-01 19:00:00,NLD,demand_power,25202.58333333333
2024-04-01 20:00:00,NLD,demand_power,28080.66666666667
2024-04-01 21:00:00,NLD,demand_power,30437.25
2024-04-01 22:00:00,NLD,demand_power,28542.58333333333
2024-04-01 23:00:00,NLD,demand_power,25839.25
2024-04-02 00:00:00,NLD,demand_power,23697.75
2024-04-02 01:00:00,NLD,demand_power,22122.5
2024-04-02 02:00:00,NLD,demand_power,21016.16666666667
2024-04-02 03:00:00,NLD,demand_power,20586.08333333333
2024-04-02 04:00:00,NLD,demand_power,20458.16666666667
2024-04-02 05:00:00,NLD,demand_power,21129.91666666667
2024-04-02 06:00:00,NLD,demand_power,24057.16666666667
2024-04-02 07:00:00,NLD,demand_power,27926.66666666667
2024-04-02 08:00:00,NLD,demand_power,30038.33333333333
2024-04-02 09:00:00,NLD,demand_power,30166.75
2024-04-02 10:00:00,NLD,demand_power,29758.25
2024-04-02 11:00:00,NLD,demand_power,29175.0
2024-04-02 12:00:00,NLD,demand_power,28719.58333333333
2024-04-02 13:00:00,NLD,demand_power,28213.5
2024-04-02 14:00:00,NLD,demand_power,27911.83333333333
2024-04-02 15:00:00,NLD,demand_power,27305.33333333333
2024-04-02 16:00:00,NLD,demand_power,27075.33333333333
2024-04-02 17:00:00,NLD,demand_power,27662.58333333333
2024-04-02 18:00:00,NLD,demand_power,28007.41666666667
2024-04-02 19:00:00,NLD,demand_power,29092.16666666667
2024-04-02 20:00:00,NLD,demand_power,31515.91666666667
2024-04-02 21:00:00,NLD,demand_power,32855.25
2024-04-02 22:00:00,NLD,demand_power,30272.08333333333
2024-04-02 23:00:00,NLD,demand_power,27364.41666666667
2024-04-03 00:00:00,NLD,demand_power,25316.33333333333
2024-04-03 01:00:00,NLD,demand_power,23604.5
2024-04-03 02:00:00,NLD,demand_power,22359.83333333333
2024-04-03 03:00:00,NLD,demand_power,21753.33333333333
2024-04-03 04:00:00,NLD,demand_power,21575.33333333333
2024-04-03 05:00:00,NLD,demand_power,22238.33333333333
2024-04-03 06:00:00,NLD,demand_power,24867.0
2024-04-03 07:00:00,NLD,demand_power,28430.66666666667
2024-04-03 08:00:00,NLD,demand_power,30333.41666666667
2024-04-03 09:00:00,NLD,demand_power,30269.08333333333
2024-04-03 10:00:00,NLD,demand_power,29449.33333333333
2024-04-03 11:00:00,NLD,demand_power,28300.5
2024-04-03 12:00:00,NLD,demand_power,27809.33333333333
2024-04-03 13:00:00,NLD,demand_power,27742.25
2024-04-03 14:00:00,NLD,demand_power,27101.58333333333
2024-04-03 15:00:00,NLD,demand_power,26048.08333333333
2024-04-03 16:00:00,NLD,demand_power,25420.16666666667
2024-04-03 17:00:00,NLD,demand_power,25754.5
2024-04-03 18:00:00,NLD,demand_power,26453.41666666667
2024-04-03 19:00:00,NLD,demand_power,27842.75
2024-04-03 20:00:00,NLD,demand_power,30264.75
2024-04-03 21:00:00,NLD,demand_power,32018.08333333333
2024-04-03 22:00:00,NLD,demand_power,29556.25
2024-04-03 23:00:00,NLD,demand_power,26631.66666666667
2024-04-04 00:00:00,NLD,demand_power,24640.16666666667
2024-04-04 01:00:00,NLD,demand_power,23208.5
2024-04-04 02:00:00,NLD,demand_power,22305.5
2024-04-04 03:00:00,NLD,demand_power,21886.08333333333
2024-04-04 04:00:00,NLD,demand_power,21759.16666666667
2024-04-04 05:00:00,NLD,demand_power,22559.16666666667
2024-04-04 06:00:00,NLD,demand_power,24905.66666666667
2024-04-04 07:00:00,NLD,demand_power,28255.0
2024-04-04 08:00:00,NLD,demand_power,29667.5
2024-04-04 09:00:00,NLD,demand_power,29434.66666666667
2024-04-04 10:00:00,NLD,demand_power,28264.0
2024-04-04 11:00:00,NLD,demand_power,27082.83333333333
2024-04-04 12:00:00,NLD,demand_power,26239.08333333333
2024-04-04 13:00:00,NLD,demand_power,25805.83333333333
2024-04-04 14:00:00,NLD,demand_power,25249.75
2024-04-04 15:00:00,NLD,demand_power,24806.25
2024-04-04 16:00:00,NLD,demand_power,24724.5
2024-04-04 17:00:00,NLD,demand_power,25430.91666666667
2024-04-04 18:00:00,NLD,demand_power,26159.91666666667
2024-04-04 19:00:00,NLD,demand_power,27768.0
2024-04-04 20:00:00,NLD,demand_power,30127.58333333333
2024-04-04 21:00:00,NLD,demand_power,31670.08333333333
2024-04-04 22:00:00,NLD,demand_power,29288.16666666667
2024-04-04 23:00:00,NLD,demand_power,26337.66666666667
2024-04-05 00:00:00,NLD,demand_power,24591.66666666667
2024-04-05 01:00:00,NLD,demand_power,23244.08333333333
2024-04-05 02:00:00,NLD,demand_power,21929.41666666667
2024-04-05 03:00:00,NLD,demand_power,21246.58333333333
2024-04-05 04:00:00,NLD,demand_power,21244.66666666667
2024-04-05 05:00:00,NLD,demand_power,21872.25
2024-04-05 06:00:00,NLD,demand_power,24327.83333333333
2024-04-05 07:00:00,NLD,demand_power,27740.66666666667
2024-04-05 08:00:00,NLD,demand_power,29322.66666666667
2024-04-05 09:00:00,NLD,demand_power,29057.33333333333
2024-04-05 10:00:00,NLD,demand_power,28439.25
2024-04-05 11:00:00,NLD,demand_power,27513.0
2024-04-05 12:00:00,NLD,demand_power,26985.66666666667
2024-04-05 13:00:00,NLD,demand_power,26219.08333333333
2024-04-05 14:00:00,NLD,demand_power,25676.66666666667
2024-04-05 15:00:00,NLD,demand_power,24559.5
2024-04-05 16:00:00,NLD,demand_power,24110.91666666667
2024-04-05 17:00:00,NLD,demand_power,24512.33333333333
2024-04-05 18:00:00,NLD,demand_power,25504.58333333333
2024-04-05 19:00:00,NLD,demand_power,26739.91666666667
2024-04-05 20:00:00,NLD,demand_power,28511.83333333333
2024-04-05 21:00:00,NLD,demand_power,29704.91666666667
2024-04-05 22:00:00,NLD,demand_power,27711.75
2024-04-05 23:00:00,NLD,demand_power,25479.33333333333
2024-04-06 00:00:00,NLD,demand_power,23858.66666666667
