timesteps,nodes,techs,marginal_generation_cost,system_balance,diff
2024-01-01 00:00:00,NLD,nuclear,0.007627272727272727,0.007627216312082821,5.6415189905907603e-08
2024-01-01 01:00:00,NLD,nuclear,0.0076272727272727265,0.007627011224696736,2.615025759900372e-07
2024-01-01 02:00:00,NLD,wind_onshore,0.001508,-3.611839319011093e-10,0.001508000361183932
2024-01-01 03:00:00,NLD,wind_onshore,0.001508,-3.6842091880797465e-10,0.0015080003684209188
2024-01-01 04:00:00,NLD,wind_onshore,0.001508,-3.709700615128003e-10,0.0015080003709700615
2024-01-01 05:00:00,NLD,wind_onshore,0.0015079999999999998,-3.7175574867204947e-10,0.0015080003717557484
2024-01-01 06:00:00,NLD,wind_onshore,0.001508,-3.70435064506964e-10,0.0015080003704350646
2024-01-01 07:00:00,NLD,wind_onshore,0.001508,-3.683073519468766e-10,0.0015080003683073519
2024-01-01 08:00:00,NLD,solar_pv,1.06e-05,-3.8428193364676093e-10,1.0600384281933647e-05
2024-01-01 09:00:00,NLD,solar_pv,1.06e-05,-4.2407095729792964e-10,1.0600424070957298e-05
2024-01-01 10:00:00,NLD,solar_pv,1.06e-05,-4.91865356380906e-10,1.060049186535638e-05
2024-01-01 11:00:00,NLD,solar_pv,1.06e-05,-6.231989799474931e-10,1.0600623198979948e-05
2024-01-01 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-01 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-01 14:00:00,NLD,solar_pv,1.06e-05,-6.043406746724834e-10,1.0600604340674673e-05
2024-01-01 15:00:00,NLD,solar_pv,1.06e-05,-4.533792208721662e-10,1.0600453379220873e-05
2024-01-01 16:00:00,NLD,solar_pv,1.06e-05,-3.7420460032419155e-10,1.0600374204600324e-05
2024-01-01 17:00:00,NLD,wind_onshore,0.001508,-3.6165087196882783e-10,0.001508000361650872
2024-01-01 18:00:00,NLD,wind_onshore,0.0015079999999999998,-3.5604579129721885e-10,0.0015080003560457912
2024-01-01 19:00:00,NLD,wind_onshore,0.001508,-3.5829381758166807e-10,0.0015080003582938176
2024-01-01 20:00:00,NLD,nuclear,0.007627272727272727,0.007627019705921082,2.530213516456839e-07
2024-01-01 21:00:00,NLD,nuclear,0.007627272727272727,0.007627210083504716,6.264376801144722e-08
2024-01-01 22:00:00,NLD,wind_onshore,0.0015079999999999998,-3.6672530396982855e-10,0.0015080003667253038
2024-01-01 23:00:00,NLD,wind_onshore,0.001508,-3.9546425436997357e-10,0.0015080003954642545
2024-01-02 00:00:00,NLD,wind_onshore,0.001508,-4.170087844240981e-10,0.0015080004170087845
2024-01-02 01:00:00,NLD,wind_onshore,0.001508,-4.3675872609268373e-10,0.0015080004367587262
2024-01-02 02:00:00,NLD,wind_onshore,0.001508,-4.5316566410901194e-10,0.001508000453165664
2024-01-02 03:00:00,NLD,wind_onshore,0.001508,-4.6519019789520893e-10,0.001508000465190198
2024-01-02 04:00:00,NLD,wind_onshore,0.001508,-4.76035950486746e-10,0.0015080004760359505
2024-01-02 05:00:00,NLD,wind_onshore,0.001508,-4.736012383451849e-10,0.0015080004736012383
2024-01-02 06:00:00,NLD,wind_onshore,0.001508,-4.372667076370069e-10,0.0015080004372667077
2024-01-02 07:00:00,NLD,solar_pv,1.06e-05,-4.039829172727316e-10,1.0600403982917274e-05
2024-01-02 08:00:00,NLD,solar_pv,1.06e-05,-4.08325007086975e-10,1.0600408325007087e-05
2024-01-02 09:00:00,NLD,solar_pv,1.06e-05,-4.061703747175188e-10,1.0600406170374718e-05
2024-01-02 10:00:00,NLD,solar_pv,1.06e-05,-4.3332638915639617e-10,1.0600433326389157e-05
2024-01-02 11:00:00,NLD,solar_pv,1.06e-05,-4.820898466571753e-10,1.0600482089846657e-05
2024-01-02 12:00:00,NLD,solar_pv,1.06e-05,-5.13284622753647e-10,1.0600513284622754e-05
2024-01-02 13:00:00,NLD,solar_pv,1.06e-05,-5.11001109624121e-10,1.0600511001109625e-05
2024-01-02 14:00:00,NLD,solar_pv,1.06e-05,-4.754369931451907e-10,1.0600475436993145e-05
2024-01-02 15:00:00,NLD,solar_pv,1.06e-05,-4.207951945974553e-10,1.0600420795194598e-05
2024-01-02 16:00:00,NLD,solar_pv,1.06e-05,-3.769731799763351e-10,1.0600376973179977e-05
2024-01-02 17:00:00,NLD,wind_onshore,0.001508,-3.589416384236972e-10,0.0015080003589416384
2024-01-02 18:00:00,NLD,nuclear,0.007627272727272727,0.007627251471182655,2.125609007211371e-08
2024-01-02 19:00:00,NLD,nuclear,0.0076272727272727265,0.007627273168103291,4.4083056476018623e-10
2024-01-02 20:00:00,NLD,nuclear,0.007627272727272727,0.007627277962183656,5.234910928353376e-09
2024-01-02 21:00:00,NLD,nuclear,0.007627272727272727,0.015254476938856383,0.007627204211583655
2024-01-02 22:00:00,NLD,wind_onshore,0.001508,-3.584073975679738e-10,0.0015080003584073975
2024-01-02 23:00:00,NLD,wind_onshore,0.001508,-3.862645737149717e-10,0.0015080003862645737
2024-01-03 00:00:00,NLD,wind_onshore,0.001508,-4.136400159613613e-10,0.001508000413640016
2024-01-03 01:00:00,NLD,wind_onshore,0.001508,-4.349115008797684e-10,0.001508000434911501
2024-01-03 02:00:00,NLD,wind_onshore,0.001508,-4.5441500232346827e-10,0.0015080004544150024
2024-01-03 03:00:00,NLD,wind_onshore,0.001508,-4.5634749941048576e-10,0.0015080004563474995
2024-01-03 04:00:00,NLD,wind_onshore,0.001508,-4.479000859350577e-10,0.001508000447900086
2024-01-03 05:00:00,NLD,wind_onshore,0.001508,-4.333233864974587e-10,0.0015080004333233865
2024-01-03 06:00:00,NLD,wind_onshore,0.001508,-4.0569116999266385e-10,0.00150800040569117
2024-01-03 07:00:00,NLD,solar_pv,1.06e-05,-3.671759301574491e-10,1.0600367175930158e-05
2024-01-03 08:00:00,NLD,nuclear,0.007627272727272728,0.007625673401471849,1.5993258008790284e-06
2024-01-03 09:00:00,NLD,solar_pv,1.06e-05,-3.5726475544488736e-10,1.0600357264755445e-05
2024-01-03 10:00:00,NLD,solar_pv,1.06e-05,-3.793525746436993e-10,1.0600379352574644e-05
2024-01-03 11:00:00,NLD,solar_pv,1.06e-05,-4.204869166532814e-10,1.0600420486916653e-05
2024-01-03 12:00:00,NLD,solar_pv,1.06e-05,-4.3997095749040373e-10,1.060043997095749e-05
2024-01-03 13:00:00,NLD,solar_pv,1.06e-05,-4.2522691512669284e-10,1.0600425226915127e-05
2024-01-03 14:00:00,NLD,solar_pv,1.06e-05,-3.8722065199198164e-10,1.0600387220651992e-05
2024-01-03 15:00:00,NLD,solar_pv,1.06e-05,4.46428059352542e-08,1.0555357194064746e-05
2024-01-03 16:00:00,NLD,hydro,0.03,0.022881719258835444,0.0071182807411645545
2024-01-03 17:00:00,NLD,nuclear,0.007627272727272727,0.007627270234762134,2.492510593754549e-09
2024-01-03 18:00:00,NLD,nuclear,0.007627272727272727,0.007627373355280439,1.0062800771207941e-07
2024-01-03 19:00:00,NLD,ccgt,0.04976842105263157,0.04976833658533919,8.446729238276163e-08
2024-01-03 20:00:00,NLD,ccgt,0.04976842105263157,0.04976839363575176,2.7416879815056472e-08
2024-01-03 21:00:00,NLD,ccgt,0.04976842105263157,0.04976839430910357,2.6743528003247974e-08
2024-01-03 22:00:00,NLD,nuclear,0.007627272727272728,0.015244774591964577,0.007617501864691849
2024-01-03 23:00:00,NLD,wind_onshore,0.001508,9.832136796990656e-06,0.0014981678632030094
2024-01-04 00:00:00,NLD,nuclear,0.007627272727272727,0.007627292243952717,1.951667998999901e-08
2024-01-04 01:00:00,NLD,nuclear,0.007627272727272728,0.0076271639553795005,1.0877189322768682e-07
2024-01-04 02:00:00,NLD,wind_onshore,0.001508,-3.5695987245963563e-10,0.0015080003569598725
2024-01-04 03:00:00,NLD,wind_onshore,0.001508,-3.658485615264962e-10,0.0015080003658485615
2024-01-04 04:00:00,NLD,wind_onshore,0.001508,-3.6948512420473515e-10,0.0015080003694851241
2024-01-04 05:00:00,NLD,wind_onshore,0.001508,-3.6695804897802863e-10,0.001508000366958049
2024-01-04 06:00:00,NLD,wind_onshore,0.001508,1.689450384006075e-07,0.0015078310549615993
2024-01-04 07:00:00,NLD,nuclear,0.007627272727272727,0.01525436145207513,0.007627088724802403
2024-01-04 08:00:00,NLD,nuclear,0.007627272727272727,0.007627281032804163,8.305531435347235e-09
2024-01-04 09:00:00,NLD,nuclear,0.007627272727272727,0.01525394307755438,0.007626670350281653
2024-01-04 10:00:00,NLD,solar_pv,1.06e-05,6.09851307504345e-07,9.990148692495654e-06
2024-01-04 11:00:00,NLD,solar_pv,1.06e-05,-3.6002968842529473e-10,1.0600360029688425e-05
2024-01-04 12:00:00,NLD,solar_pv,1.06e-05,-3.6483575333337413e-10,1.0600364835753334e-05
2024-01-04 13:00:00,NLD,solar_pv,1.06e-05,6.35948550449165e-08,1.0536405144955084e-05
2024-01-04 14:00:00,NLD,solar_pv,1.06e-05,7.945292224381728e-07,9.805470777561827e-06
2024-01-04 15:00:00,NLD,ccgt,0.04976842105263158,0.049768388812256745,3.22403748351241e-08
2024-01-04 16:00:00,NLD,ccgt,0.04976842105263158,0.04976841202321243,9.029419149875206e-09
2024-01-04 17:00:00,NLD,ccgt,0.04976842105263158,0.04976841193522681,9.11740476866596e-09
2024-01-04 18:00:00,NLD,ccgt,0.04976842105263159,0.04976841397253526,7.080096328659913e-09
2024-01-04 19:00:00,NLD,ccgt,0.04976842105263159,0.049768414322210894,6.730420692990791e-09
2024-01-04 20:00:00,NLD,ccgt,0.04976842105263158,0.049768414968533146,6.084098433389862e-09
2024-01-04 21:00:00,NLD,ccgt,0.04976842105263159,0.04976841247489104,8.577740545634427e-09
2024-01-04 22:00:00,NLD,ccgt,0.04976842105263159,0.049768389040479075,3.2012152512139735e-08
2024-01-04 23:00:00,NLD,hydro,0.03,0.022881231658902774,0.007118768341097224
2024-01-05 00:00:00,NLD,wind_onshore,0.001508,2.0039771664414695e-07,0.0015077996022833558
2024-01-05 01:00:00,NLD,wind_onshore,0.001508,3.2821440473529854e-07,0.0015076717855952648
2024-01-05 02:00:00,NLD,wind_onshore,0.001508,-3.6125512086139014e-10,0.0015080003612551209
2024-01-05 03:00:00,NLD,wind_onshore,0.001508,-3.8240374361541823e-10,0.0015080003824037437
2024-01-05 04:00:00,NLD,wind_onshore,0.0015080000000000002,-3.960333647168684e-10,0.001508000396033365
2024-01-05 05:00:00,NLD,wind_onshore,0.001508,-4.002447034522636e-10,0.0015080004002447035
2024-01-05 06:00:00,NLD,wind_onshore,0.0015080000000000002,-3.858629257261598e-10,0.001508000385862926
2024-01-05 07:00:00,NLD,solar_pv,1.06e-05,-3.574515470006612e-10,1.0600357451547001e-05
2024-01-05 08:00:00,NLD,solar_pv,1.06e-05,-3.622605760468977e-10,1.0600362260576048e-05
2024-01-05 09:00:00,NLD,solar_pv,1.06e-05,-4.0190561495222445e-10,1.0600401905614952e-05
2024-01-05 10:00:00,NLD,solar_pv,1.06e-05,-4.778181496417015e-10,1.0600477818149642e-05
2024-01-05 11:00:00,NLD,solar_pv,1.0599999999999998e-05,-6.146449284850904e-10,1.0600614644928484e-05
2024-01-05 12:00:00,NLD,solar_pv,1.0600000000000002e-05,-0.0,1.0600000000000002e-05
2024-01-05 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-05 14:00:00,NLD,solar_pv,1.06e-05,-5.789560066243914e-10,1.0600578956006624e-05
2024-01-05 15:00:00,NLD,solar_pv,1.06e-05,-4.573062311868167e-10,1.0600457306231188e-05
2024-01-05 16:00:00,NLD,solar_pv,1.06e-05,-4.0777743829887514e-10,1.06004077774383e-05
2024-01-05 17:00:00,NLD,wind_onshore,0.001508,-3.917622352915477e-10,0.0015080003917622353
2024-01-05 18:00:00,NLD,wind_onshore,0.001508,-3.77360157208432e-10,0.0015080003773601572
2024-01-05 19:00:00,NLD,wind_onshore,0.001508,-3.7078045053109997e-10,0.0015080003707804506
2024-01-05 20:00:00,NLD,wind_onshore,0.001508,-3.6579941958231806e-10,0.0015080003657994196
2024-01-05 21:00:00,NLD,wind_onshore,0.001508,-3.656836275933335e-10,0.0015080003656836277
2024-01-05 22:00:00,NLD,wind_onshore,0.001508,-3.8446421044430236e-10,0.0015080003844642105
2024-01-05 23:00:00,NLD,wind_onshore,0.001508,-4.057759008497665e-10,0.001508000405775901
2024-01-06 00:00:00,NLD,wind_onshore,0.001508,-4.1389736759882047e-10,0.0015080004138973676
2024-01-06 01:00:00,NLD,wind_onshore,0.001508,-4.264556459797141e-10,0.001508000426455646
2024-01-06 02:00:00,NLD,wind_onshore,0.001508,-4.3692338732403327e-10,0.0015080004369233872
2024-01-06 03:00:00,NLD,wind_onshore,0.001508,-4.56305477056686e-10,0.0015080004563054771
2024-01-06 04:00:00,NLD,wind_onshore,0.001508,-4.702495347800334e-10,0.0015080004702495349
2024-01-06 05:00:00,NLD,wind_onshore,0.001508,-4.744385100811556e-10,0.0015080004744385102
2024-01-06 06:00:00,NLD,wind_onshore,0.001508,-4.695649436860639e-10,0.0015080004695649438
2024-01-06 07:00:00,NLD,solar_pv,1.06e-05,-4.5536499644536245e-10,1.0600455364996446e-05
2024-01-06 08:00:00,NLD,solar_pv,1.06e-05,-4.792388599676084e-10,1.0600479238859968e-05
2024-01-06 09:00:00,NLD,solar_pv,1.06e-05,-5.972379290434562e-10,1.0600597237929044e-05
2024-01-06 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-06 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-06 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-06 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-06 14:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-06 15:00:00,NLD,solar_pv,1.06e-05,-5.708452069207034e-10,1.0600570845206921e-05
2024-01-06 16:00:00,NLD,solar_pv,1.06e-05,-4.1022844189964325e-10,1.06004102284419e-05
2024-01-06 17:00:00,NLD,wind_onshore,0.001508,-3.918888564065052e-10,0.0015080003918888564
2024-01-06 18:00:00,NLD,wind_onshore,0.001508,-3.7044075253016315e-10,0.0015080003704407525
2024-01-06 19:00:00,NLD,wind_onshore,0.001508,-3.580622321631829e-10,0.0015080003580622322
2024-01-06 20:00:00,NLD,nuclear,0.0076272727272727265,0.0076271959404409706,7.678683175589562e-08
2024-01-06 21:00:00,NLD,nuclear,0.007627272727272727,0.007627257874970401,1.4852302326374967e-08
2024-01-06 22:00:00,NLD,wind_onshore,0.001508,-3.572577918710858e-10,0.001508000357257792
2024-01-06 23:00:00,NLD,wind_onshore,0.0015080000000000002,-3.746724293053786e-10,0.0015080003746724296
2024-01-07 00:00:00,NLD,wind_onshore,0.001508,-3.937563062902182e-10,0.0015080003937563062
2024-01-07 01:00:00,NLD,wind_onshore,0.001508,-4.1517781298530163e-10,0.001508000415177813
2024-01-07 02:00:00,NLD,wind_onshore,0.001508,-4.230280912446801e-10,0.0015080004230280913
2024-01-07 03:00:00,NLD,wind_onshore,0.001508,-4.284024417483674e-10,0.0015080004284024418
2024-01-07 04:00:00,NLD,wind_onshore,0.0015080000000000002,-4.2909128867899543e-10,0.001508000429091289
2024-01-07 05:00:00,NLD,wind_onshore,0.001508,-4.235135153709586e-10,0.0015080004235135153
2024-01-07 06:00:00,NLD,wind_onshore,0.0015079999999999998,-4.110459525482524e-10,0.0015080004110459523
2024-01-07 07:00:00,NLD,solar_pv,1.06e-05,-4.000171418053375e-10,1.0600400017141805e-05
2024-01-07 08:00:00,NLD,solar_pv,1.06e-05,-4.2806789292741004e-10,1.0600428067892927e-05
2024-01-07 09:00:00,NLD,solar_pv,1.06e-05,-5.764412365812186e-10,1.0600576441236582e-05
2024-01-07 10:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-07 11:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-07 12:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-07 13:00:00,NLD,solar_pv,1.06e-05,-0.0,1.06e-05
2024-01-07 14:00:00,NLD,solar_pv,1.06e-05,-6.650919949823167e-10,1.0600665091994982e-05
2024-01-07 15:00:00,NLD,solar_pv,1.06e-05,-4.945540478450437e-10,1.0600494554047845e-05
2024-01-07 16:00:00,NLD,solar_pv,1.06e-05,-3.902308597107485e-10,1.0600390230859711e-05
2024-01-07 17:00:00,NLD,wind_onshore,0.001508,-3.62231925345427e-10,0.0015080003622319255
2024-01-07 18:00:00,NLD,nuclear,0.0076272727272727265,0.007627235117248366,3.761002436049321e-08
2024-01-07 19:00:00,NLD,nuclear,0.007627272727272727,0.007627281216055747,8.48878301939332e-09
2024-01-07 20:00:00,NLD,nuclear,0.007627272727272728,0.007627298452803378,2.5725530650166917e-08
2024-01-07 21:00:00,NLD,nuclear,0.007627272727272727,0.007627437733845147,1.6500657241957928e-07
2024-01-07 22:00:00,NLD,nuclear,0.0076272727272727265,0.01525407285330844,0.0076268001260357135
2024-01-07 23:00:00,NLD,wind_onshore,0.001508,2.659618279662395e-07,0.0015077340381720338
2024-01-08 00:00:00,NLD,wind_onshore,0.0015080000000000002,-3.7302880131617167e-10,0.0015080003730288017
2024-01-08 01:00:00,NLD,wind_onshore,0.001508,-3.937412400140274e-10,0.00150800039374124
2024-01-08 02:00:00,NLD,wind_onshore,0.001508,-4.0292986815092213e-10,0.001508000402929868
2024-01-08 03:00:00,NLD,wind_onshore,0.0015080000000000002,-4.015547023506202e-10,0.0015080004015547025
2024-01-08 04:00:00,NLD,wind_onshore,0.001508,-3.9752820560933033e-10,0.0015080003975282057
2024-01-08 05:00:00,NLD,wind_onshore,0.001508,-4.052457770940697e-10,0.001508000405245777
2024-01-08 06:00:00,NLD,wind_onshore,0.001508,9.715182118796718e-09,0.0015079902848178812
2024-01-08 07:00:00,NLD,hydro,0.03,0.03050912592454446,0.000509125924544461
2024-01-08 08:00:00,NLD,hydro,0.03,0.030508982894473242,0.0005089828944732436
2024-01-08 09:00:00,NLD,solar_pv,1.06e-05,9.034448076861712e-09,1.0590965551923138e-05
2024-01-08 10:00:00,NLD,solar_pv,1.06e-05,-4.334710329169842e-10,1.0600433471032918e-05
2024-01-08 11:00:00,NLD,solar_pv,1.06e-05,-4.40825059705225e-10,1.0600440825059705e-05
2024-01-08 12:00:00,NLD,solar_pv,1.06e-05,-4.307678057022811e-10,1.0600430767805702e-05
2024-01-08 13:00:00,NLD,solar_pv,1.06e-05,-4.323894965193243e-10,1.0600432389496519e-05
2024-01-08 14:00:00,NLD,solar_pv,1.06e-05,-4.015976628484604e-10,1.0600401597662848e-05
2024-01-08 15:00:00,NLD,hydro,0.03,0.022882289399169614,0.007117710600830385
2024-01-08 16:00:00,NLD,ccgt,0.04976842105263157,0.04976841572634895,5.326282623285827e-09
2024-01-08 17:00:00,NLD,ccgt,0.04976842105263159,0.04976841771556816,3.33706342420248e-09
2024-01-08 18:00:00,NLD,ccgt,0.04976842105263159,0.04976841884462935,2.2080022393788923e-09
2024-01-08 19:00:00,NLD,ccgt,0.04976842105263159,0.04976841931067928,1.7419523046235952e-09
2024-01-08 20:00:00,NLD,ccgt,0.04976842105263158,0.049768419745774076,1.3068575041574881e-09
2024-01-08 21:00:00,NLD,ccgt,0.04976842105263159,0.049768419817688106,1.2349434808101023e-09
2024-01-08 22:00:00,NLD,ccgt,0.04976842105263159,0.049768418708565125,2.3440664617679907e-09
2024-01-08 23:00:00,NLD,ccgt,0.04976842105263159,0.04976841437518086,6.677450724301703e-09
2024-01-09 00:00:00,NLD,ccgt,0.04976842105263158,0.049768402461966225,1.8590665354367708e-08
2024-01-09 01:00:00,NLD,nuclear,0.0076272727272727265,0.007627442439315065,1.697120423386697e-07
2024-01-09 02:00:00,NLD,nuclear,0.0076272727272727265,0.007627273969456937,1.2421842105272973e-09
2024-01-09 03:00:00,NLD,nuclear,0.007627272727272727,0.007627276499053427,3.771780699400595e-09
2024-01-09 04:00:00,NLD,nuclear,0.007627272727272727,0.007627278786750432,6.059477704323246e-09
2024-01-09 05:00:00,NLD,nuclear,0.007627272727272727,0.0076272977890321945,2.506175946718342e-08
2024-01-09 06:00:00,NLD,ccgt,0.04976842105263158,0.04976840611433697,1.4938294608246583e-08
2024-01-09 07:00:00,NLD,ccgt,0.04976842105263158,0.04976841793709395,3.115537626496856e-09
2024-01-09 08:00:00,NLD,ccgt,0.04976842105263158,0.049768417731175345,3.321456235050313e-09
2024-01-09 09:00:00,NLD,ccgt,0.04976842105263159,0.049768412537394044,8.515237542860987e-09
2024-01-09 10:00:00,NLD,ccgt,0.04976842105263159,0.04976838973878403,3.131384755661326e-08
2024-01-09 11:00:00,NLD,nuclear,0.0076272727272727265,0.007627283351333674,1.0624060947823921e-08
2024-01-09 12:00:00,NLD,ccgt,0.04976842105263158,0.049767876419025914,5.446336056660894e-07
2024-01-09 13:00:00,NLD,ccgt,0.04976842105263159,0.04976840872728024,1.2325351343711599e-08
2024-01-09 14:00:00,NLD,ccgt,0.04976842105263158,0.04976841703526088,4.017370699993528e-09
2024-01-09 15:00:00,NLD,ccgt,0.04976842105263159,0.04976841903624956,2.016382026626129e-09
2024-01-09 16:00:00,NLD,ccgt,0.04976842105263158,0.04976841954875952,1.5038720616034063e-09
2024-01-09 17:00:00,NLD,ccgt,0.04976842105263158,0.04976841956663647,1.485995111683014e-09
2024-01-09 18:00:00,NLD,ccgt,0.04976842105263158,0.049768419869768855,1.182862724435907e-09
2024-01-09 19:00:00,NLD,ccgt,0.04976842105263159,0.049768419978589495,1.0740420913757376e-09
2024-01-09 20:00:00,NLD,ccgt,0.04976842105263158,0.04976842008624312,9.66388462309009e-10
2024-01-09 21:00:00,NLD,ccgt,0.04976842105263159,0.049768419940213984,1.112417602477933e-09
2024-01-09 22:00:00,NLD,ccgt,0.04976842105263159,0.04976841890687796,2.1457536233948638e-09
2024-01-09 23:00:00,NLD,ccgt,0.04976842105263158,0.049768415208424975,5.8442066047659225e-09
2024-01-10 00:00:00,NLD,ccgt,0.04976842105263158,0.049768406269330545,1.4783301034715368e-08
2024-01-10 01:00:00,NLD,ccgt,0.04976842105263159,0.0497621244706725,6.2965819590879435e-06
2024-01-10 02:00:00,NLD,nuclear,0.007627272727272727,0.007627224496280491,4.8230992236511505e-08
2024-01-10 03:00:00,NLD,nuclear,0.0076272727272727265,0.0076272698908968145,2.836375911918765e-09
2024-01-10 04:00:00,NLD,nuclear,0.007627272727272727,0.007627267585733327,5.141539399962369e-09
2024-01-10 05:00:00,NLD,nuclear,0.007627272727272727,0.007627132288800775,1.404384719523588e-07
2024-01-10 06:00:00,NLD,ccgt,0.04976842105263159,0.04976838440915202,3.664347957010872e-08
2024-01-10 07:00:00,NLD,ccgt,0.04976842105263159,0.04976841639310575,4.659525834616041e-09
2024-01-10 08:00:00,NLD,ccgt,0.04976842105263158,0.04976841805668963,2.995941952854686e-09
2024-01-10 09:00:00,NLD,ccgt,0.04976842105263159,0.04976841644129703,4.611334557258484e-09
2024-01-10 10:00:00,NLD,ccgt,0.04976842105263157,0.049768408999094606,1.2053536967149281e-08
2024-01-10 11:00:00,NLD,ccgt,0.04976842105263159,0.04976838440358079,3.6649050794146376e-08
2024-01-10 12:00:00,NLD,nuclear,0.007627272727272727,0.007627293367194953,2.0639922225333673e-08
2024-01-10 13:00:00,NLD,nuclear,0.0076272727272727265,0.007627365299526933,9.257225420684217e-08
2024-01-10 14:00:00,NLD,ccgt,0.04976842105263159,0.04976839983445509,2.1218176493587038e-08
2024-01-10 15:00:00,NLD,ccgt,0.04976842105263158,0.04976841524691349,5.805718086837608e-09
2024-01-10 16:00:00,NLD,ccgt,0.04976842105263157,0.049768418131713656,2.920917917259569e-09
2024-01-10 17:00:00,NLD,ccgt,0.04976842105263159,0.049768418200366114,2.8522654724194574e-09
2024-01-10 18:00:00,NLD,ccgt,0.04976842105263158,0.04976841883010078,2.2225307982903786e-09
2024-01-10 19:00:00,NLD,ccgt,0.04976842105263158,0.04976841907004518,1.9825864006062233e-09
2024-01-10 20:00:00,NLD,ccgt,0.04976842105263158,0.04976841924633312,1.8062984580291541e-09
2024-01-10 21:00:00,NLD,ccgt,0.04976842105263159,0.04976841881419905,2.2384325365498725e-09
2024-01-10 22:00:00,NLD,ccgt,0.04976842105263159,0.0497684149308192,6.121812383408365e-09
2024-01-10 23:00:00,NLD,ccgt,0.04976842105263159,0.04976839147540755,2.9577224038013217e-08
2024-01-11 00:00:00,NLD,nuclear,0.0076272727272727265,0.007627501100685182,2.283734124551573e-07
2024-01-11 01:00:00,NLD,nuclear,0.007627272727272728,0.0076270416212461485,2.3110602657971935e-07
2024-01-11 02:00:00,NLD,nuclear,0.0076272727272727265,0.007627256000292086,1.672698064086875e-08
2024-01-11 03:00:00,NLD,nuclear,0.007627272727272727,0.007627263741304392,8.98596833574794e-09
2024-01-11 04:00:00,NLD,nuclear,0.007627272727272727,0.007626833444651261,4.392826214666759e-07
2024-01-11 05:00:00,NLD,wind_onshore,0.001508,4.490671675291387e-08,0.001507955093283247
2024-01-11 06:00:00,NLD,nuclear,0.007627272727272727,0.01525494212232293,0.007627669395050203
2024-01-11 07:00:00,NLD,ccgt,0.04976842105263158,0.04976841249368523,8.558946350267771e-09
2024-01-11 08:00:00,NLD,ccgt,0.04976842105263159,0.04976841249100247,8.561629114001157e-09
2024-01-11 09:00:00,NLD,hydro,0.03,0.022881809694414012,0.007118190305585987
2024-01-11 10:00:00,NLD,solar_pv,1.06e-05,-3.915873925185582e-10,1.0600391587392519e-05
2024-01-11 11:00:00,NLD,solar_pv,1.06e-05,-4.2585723776308786e-10,1.0600425857237762e-05
2024-01-11 12:00:00,NLD,solar_pv,1.06e-05,-4.289232548486122e-10,1.060042892325485e-05
2024-01-11 13:00:00,NLD,solar_pv,1.06e-05,-4.119866939936473e-10,1.0600411986693994e-05
2024-01-11 14:00:00,NLD,solar_pv,1.06e-05,-3.949171949272095e-10,1.0600394917194927e-05
2024-01-11 15:00:00,NLD,solar_pv,1.06e-05,1.2251735477346162e-07,1.0477482645226538e-05
2024-01-11 16:00:00,NLD,ccgt,0.04976842105263158,0.049768412159029045,8.893602534976175e-09
2024-01-11 17:00:00,NLD,ccgt,0.04976842105263158,0.04976841597120055,5.081431032893935e-09
2024-01-11 18:00:00,NLD,ccgt,0.04976842105263159,0.049768417317404424,3.735227162293686e-09
2024-01-11 19:00:00,NLD,ccgt,0.04976842105263158,0.04976841784034556,3.212286020515265e-09
2024-01-11 20:00:00,NLD,ccgt,0.04976842105263158,0.049768418329520725,2.7231108548630978e-09
2024-01-11 21:00:00,NLD,ccgt,0.04976842105263158,0.049768417853640744,3.19899083611741e-09
2024-01-11 22:00:00,NLD,ccgt,0.04976842105263158,0.049768412681081814,8.371549765906483e-09
2024-01-11 23:00:00,NLD,ccgt,0.04976842105263158,0.04976835967841558,6.13742160010533e-08
2024-01-12 00:00:00,NLD,nuclear,0.007627272727272727,0.007627290632979763,1.7905707036004748e-08
2024-01-12 01:00:00,NLD,nuclear,0.0076272727272727265,0.00762724673294561,2.5994327116155014e-08
2024-01-12 02:00:00,NLD,nuclear,0.0076272727272727265,0.007627267960928461,4.766344265452749e-09
2024-01-12 03:00:00,NLD,nuclear,0.007627272727272727,0.007627271742401323,9.848714040486262e-10
2024-01-12 04:00:00,NLD,nuclear,0.007627272727272728,0.007627258162250157,1.4565022570835195e-08
2024-01-12 05:00:00,NLD,wind_onshore,0.0015079999999999998,8.701057197287376e-08,0.0015079129894280268
2024-01-12 06:00:00,NLD,nuclear,0.007627272727272726,0.015254485475613545,0.007627212748340819
