nodes,NLD,NLD,NLD,NLD
techs,solar_pv,wind_generic,wind_offshore,wind_onshore
2015-01-01 00:00:00,0.0,0.3305,0.5175,0.298
2015-01-01 01:00:00,0.0,0.3171,0.519,0.282
2015-01-01 02:00:00,0.0,0.3273,0.5396,0.2904
2015-01-01 03:00:00,0.0,0.3449,0.546,0.3099
2015-01-01 04:00:00,0.0,0.3473,0.5385,0.314
2015-01-01 05:00:00,0.0,0.3686,0.5752,0.3326
2015-01-01 06:00:00,0.0,0.399,0.6057,0.3631
2015-01-01 07:00:00,0.0,0.4171,0.6178,0.3822
2015-01-01 08:00:00,0.02,0.4566,0.6291,0.4266
2015-01-01 09:00:00,0.09,0.4355,0.6144,0.4044
2015-01-01 10:00:00,0.143,0.4359,0.6506,0.3986
2015-01-01 11:00:00,0.139,0.4829,0.698,0.4455
2015-01-01 12:00:00,0.118,0.5108,0.7092,0.4762
2015-01-01 13:00:00,0.081,0.543,0.7335,0.5098
2015-01-01 14:00:00,0.039,0.58,0.7675,0.5474
2015-01-01 15:00:00,0.001,0.6187,0.8053,0.5863
2015-01-01 16:00:00,0.0,0.6548,0.838,0.6229
2015-01-01 17:00:00,0.0,0.6989,0.8735,0.6686
2015-01-01 18:00:00,0.0,0.7401,0.9027,0.7118
2015-01-01 19:00:00,0.0,0.7766,0.9263,0.7506
2015-01-01 20:00:00,0.0,0.8066,0.935,0.7842
2015-01-01 21:00:00,0.0,0.8266,0.9409,0.8067
2015-01-01 22:00:00,0.0,0.8426,0.9498,0.8239
2015-01-01 23:00:00,0.0,0.8556,0.9566,0.838
2015-01-02 00:00:00,0.0,0.8691,0.9646,0.8525
2015-01-02 01:00:00,0.0,0.8768,0.968,0.8609
2015-01-02 02:00:00,0.0,0.8784,0.9691,0.8627
2015-01-02 03:00:00,0.0,0.8807,0.9685,0.8654
2015-01-02 04:00:00,0.0,0.8635,0.9522,0.8481
2015-01-02 05:00:00,0.0,0.8272,0.928,0.8097
2015-01-02 06:00:00,0.0,0.7898,0.9153,0.768
2015-01-02 07:00:00,0.0,0.7718,0.8892,0.7514
2015-01-02 08:00:00,0.025,0.7379,0.8843,0.7125
2015-01-02 09:00:00,0.08,0.6929,0.8694,0.6622
2015-01-02 10:00:00,0.128,0.682,0.8558,0.6517
2015-01-02 11:00:00,0.18,0.7043,0.8545,0.6782
2015-01-02 12:00:00,0.28,0.7192,0.8686,0.6932
2015-01-02 13:00:00,0.253,0.7337,0.8813,0.708
2015-01-02 14:00:00,0.107,0.7356,0.8876,0.7091
2015-01-02 15:00:00,0.003,0.76,0.9079,0.7343
2015-01-02 16:00:00,0.0,0.7872,0.9221,0.7637
2015-01-02 17:00:00,0.0,0.7688,0.9077,0.7446
2015-01-02 18:00:00,0.0,0.7252,0.8668,0.7006
2015-01-02 19:00:00,0.0,0.6645,0.8089,0.6394
2015-01-02 20:00:00,0.0,0.6365,0.7875,0.6102
2015-01-02 21:00:00,0.0,0.6336,0.7932,0.6058
2015-01-02 22:00:00,0.0,0.6113,0.773,0.5831
2015-01-02 23:00:00,0.0,0.5609,0.7174,0.5337
2015-01-03 00:00:00,0.0,0.4836,0.6344,0.4574
2015-01-03 01:00:00,0.0,0.4388,0.5762,0.4149
2015-01-03 02:00:00,0.0,0.4246,0.5597,0.401
2015-01-03 03:00:00,0.0,0.4255,0.578,0.3989
2015-01-03 04:00:00,0.0,0.4443,0.6452,0.4094
2015-01-03 05:00:00,0.0,0.4733,0.7212,0.4302
2015-01-03 06:00:00,0.0,0.5044,0.7555,0.4607
2015-01-03 07:00:00,0.0,0.5155,0.7204,0.4798
2015-01-03 08:00:00,0.001,0.4391,0.5988,0.4113
2015-01-03 09:00:00,0.01,0.3769,0.4848,0.3581
2015-01-03 10:00:00,0.02,0.3317,0.3787,0.3235
2015-01-03 11:00:00,0.059,0.3047,0.308,0.3041
2015-01-03 12:00:00,0.087,0.2586,0.2379,0.2622
2015-01-03 13:00:00,0.058,0.1967,0.1642,0.2023
2015-01-03 14:00:00,0.017,0.1493,0.1038,0.1572
2015-01-03 15:00:00,0.0,0.1399,0.0895,0.1487
2015-01-03 16:00:00,0.0,0.1569,0.197,0.1499
2015-01-03 17:00:00,0.0,0.2098,0.2897,0.1959
2015-01-03 18:00:00,0.0,0.2764,0.4285,0.2499
2015-01-03 19:00:00,0.0,0.3874,0.5715,0.3554
2015-01-03 20:00:00,0.0,0.4618,0.642,0.4305
2015-01-03 21:00:00,0.0,0.4923,0.6527,0.4644
2015-01-03 22:00:00,0.0,0.5035,0.6563,0.4769
2015-01-03 23:00:00,0.0,0.5263,0.6778,0.4999
2015-01-04 00:00:00,0.0,0.5369,0.6757,0.5127
2015-01-04 01:00:00,0.0,0.5067,0.6254,0.4861
2015-01-04 02:00:00,0.0,0.4721,0.5861,0.4522
2015-01-04 03:00:00,0.0,0.4485,0.5621,0.4288
2015-01-04 04:00:00,0.0,0.4527,0.5654,0.4331
2015-01-04 05:00:00,0.0,0.4391,0.5372,0.422
2015-01-04 06:00:00,0.0,0.4208,0.5011,0.4068
2015-01-04 07:00:00,0.0,0.4104,0.4743,0.3992
2015-01-04 08:00:00,0.082,0.3767,0.4279,0.3678
2015-01-04 09:00:00,0.237,0.3201,0.3692,0.3116
2015-01-04 10:00:00,0.336,0.2554,0.302,0.2473
2015-01-04 11:00:00,0.368,0.2182,0.2525,0.2123
2015-01-04 12:00:00,0.341,0.2112,0.2335,0.2074
2015-01-04 13:00:00,0.257,0.2001,0.2166,0.1972
2015-01-04 14:00:00,0.119,0.1979,0.204,0.1969
2015-01-04 15:00:00,0.005,0.2007,0.2024,0.2004
2015-01-04 16:00:00,0.0,0.1904,0.1893,0.1906
2015-01-04 17:00:00,0.0,0.1776,0.1773,0.1777
2015-01-04 18:00:00,0.0,0.1857,0.1931,0.1844
2015-01-04 19:00:00,0.0,0.2152,0.2414,0.2107
2015-01-04 20:00:00,0.0,0.2505,0.2955,0.2427
2015-01-04 21:00:00,0.0,0.2729,0.3296,0.263
2015-01-04 22:00:00,0.0,0.2745,0.3328,0.2643
2015-01-04 23:00:00,0.0,0.2657,0.3302,0.2545
2015-01-05 00:00:00,0.0,0.2607,0.3401,0.2469
2015-01-05 01:00:00,0.0,0.2549,0.3538,0.2376
2015-01-05 02:00:00,0.0,0.2543,0.3664,0.2348
2015-01-05 03:00:00,0.0,0.2433,0.3575,0.2234
2015-01-05 04:00:00,0.0,0.2396,0.3516,0.2201
2015-01-05 05:00:00,0.0,0.2401,0.353,0.2204
2015-01-05 06:00:00,0.0,0.2321,0.3467,0.2121
2015-01-05 07:00:00,0.0,0.2254,0.3392,0.2055
2015-01-05 08:00:00,0.013,0.2194,0.3308,0.2
2015-01-05 09:00:00,0.055,0.1967,0.2953,0.1796
2015-01-05 10:00:00,0.09,0.1938,0.2761,0.1795
2015-01-05 11:00:00,0.091,0.1937,0.2741,0.1797
2015-01-05 12:00:00,0.068,0.1848,0.2656,0.1708
2015-01-05 13:00:00,0.036,0.1681,0.2444,0.1549
2015-01-05 14:00:00,0.01,0.1558,0.2292,0.143
2015-01-05 15:00:00,0.0,0.1632,0.2355,0.1506
2015-01-05 16:00:00,0.0,0.1658,0.2372,0.1533
2015-01-05 17:00:00,0.0,0.1605,0.2308,0.1482
2015-01-05 18:00:00,0.0,0.1556,0.2294,0.1428
2015-01-05 19:00:00,0.0,0.1526,0.2268,0.1397
2015-01-05 20:00:00,0.0,0.1452,0.2232,0.1316
2015-01-05 21:00:00,0.0,0.1405,0.223,0.1262
2015-01-05 22:00:00,0.0,0.1394,0.2244,0.1246
2015-01-05 23:00:00,0.0,0.1379,0.2241,0.1229
2015-01-06 00:00:00,0.0,0.1399,0.2254,0.1251
2015-01-06 01:00:00,0.0,0.1446,0.2289,0.13
2015-01-06 02:00:00,0.0,0.1511,0.2359,0.1363
2015-01-06 03:00:00,0.0,0.1509,0.2361,0.1361
2015-01-06 04:00:00,0.0,0.1521,0.2363,0.1374
2015-01-06 05:00:00,0.0,0.1593,0.2436,0.1446
2015-01-06 06:00:00,0.0,0.1702,0.2602,0.1546
2015-01-06 07:00:00,0.0,0.1758,0.269,0.1595
2015-01-06 08:00:00,0.023,0.1693,0.2662,0.1524
2015-01-06 09:00:00,0.066,0.1485,0.2419,0.1322
2015-01-06 10:00:00,0.104,0.1368,0.2156,0.123
2015-01-06 11:00:00,0.128,0.1417,0.2188,0.1282
2015-01-06 12:00:00,0.126,0.1492,0.2303,0.135
2015-01-06 13:00:00,0.093,0.162,0.2516,0.1464
2015-01-06 14:00:00,0.034,0.1793,0.2963,0.159
2015-01-06 15:00:00,0.0,0.2338,0.3669,0.2106
2015-01-06 16:00:00,0.0,0.2831,0.4278,0.2579
2015-01-06 17:00:00,0.0,0.3125,0.455,0.2877
2015-01-06 18:00:00,0.0,0.3136,0.4294,0.2935
2015-01-06 19:00:00,0.0,0.3139,0.4432,0.2914
2015-01-06 20:00:00,0.0,0.3278,0.4754,0.3021
2015-01-06 21:00:00,0.0,0.3538,0.5275,0.3236
2015-01-06 22:00:00,0.0,0.3812,0.5418,0.3532
2015-01-06 23:00:00,0.0,0.3606,0.485,0.3389
2015-01-07 00:00:00,0.0,0.3264,0.4258,0.3091
2015-01-07 01:00:00,0.0,0.3026,0.3821,0.2888
2015-01-07 02:00:00,0.0,0.2733,0.3187,0.2654
2015-01-07 03:00:00,0.0,0.2155,0.2172,0.2152
2015-01-07 04:00:00,0.0,0.1617,0.1467,0.1643
2015-01-07 05:00:00,0.0,0.1637,0.1633,0.1638
2015-01-07 06:00:00,0.0,0.2308,0.274,0.2232
2015-01-07 07:00:00,0.0,0.3101,0.4038,0.2938
2015-01-07 08:00:00,0.033,0.3163,0.4535,0.2924
2015-01-07 09:00:00,0.071,0.3103,0.4657,0.2833
2015-01-07 10:00:00,0.144,0.3257,0.5457,0.2874
2015-01-07 11:00:00,0.122,0.3743,0.607,0.3338
2015-01-07 12:00:00,0.108,0.3737,0.5925,0.3356
2015-01-07 13:00:00,0.069,0.3721,0.5652,0.3385
2015-01-07 14:00:00,0.028,0.3833,0.5587,0.3528
2015-01-07 15:00:00,0.001,0.4114,0.5789,0.3822
2015-01-07 16:00:00,0.0,0.4594,0.6472,0.4267
2015-01-07 17:00:00,0.0,0.4988,0.7029,0.4633
2015-01-07 18:00:00,0.0,0.5433,0.7658,0.5046
2015-01-07 19:00:00,0.0,0.5729,0.8044,0.5326
2015-01-07 20:00:00,0.0,0.6021,0.8265,0.563
2015-01-07 21:00:00,0.0,0.6338,0.8446,0.5971
2015-01-07 22:00:00,0.0,0.6531,0.8532,0.6183
2015-01-07 23:00:00,0.0,0.6612,0.8608,0.6265
2015-01-08 00:00:00,0.0,0.6645,0.8597,0.6306
2015-01-08 01:00:00,0.0,0.6651,0.8561,0.6319
2015-01-08 02:00:00,0.0,0.6629,0.8459,0.6311
2015-01-08 03:00:00,0.0,0.6685,0.8343,0.6397
2015-01-08 04:00:00,0.0,0.6537,0.8008,0.6281
2015-01-08 05:00:00,0.0,0.6341,0.7874,0.6074
2015-01-08 06:00:00,0.0,0.6172,0.7461,0.5948
2015-01-08 07:00:00,0.0,0.6036,0.7381,0.5802
2015-01-08 08:00:00,0.0,0.5433,0.6374,0.5269
2015-01-08 09:00:00,0.004,0.4653,0.5352,0.4531
2015-01-08 10:00:00,0.008,0.4203,0.4781,0.4103
2015-01-08 11:00:00,0.01,0.3263,0.3786,0.3172
2015-01-08 12:00:00,0.009,0.2582,0.3471,0.2427
2015-01-08 13:00:00,0.008,0.2607,0.3803,0.2399
2015-01-08 14:00:00,0.002,0.296,0.3407,0.2882
2015-01-08 15:00:00,0.0,0.2859,0.3507,0.2746
2015-01-08 16:00:00,0.0,0.3047,0.4245,0.2839
2015-01-08 17:00:00,0.0,0.3479,0.4775,0.3253
2015-01-08 18:00:00,0.0,0.4258,0.5512,0.4039
2015-01-08 19:00:00,0.0,0.4648,0.5794,0.4449
2015-01-08 20:00:00,0.0,0.4895,0.626,0.4657
2015-01-08 21:00:00,0.0,0.477,0.5963,0.4563
2015-01-08 22:00:00,0.0,0.4284,0.5304,0.4106
2015-01-08 23:00:00,0.0,0.4084,0.5427,0.385
2015-01-09 00:00:00,0.0,0.4526,0.6364,0.4206
2015-01-09 01:00:00,0.0,0.5455,0.7515,0.5096
2015-01-09 02:00:00,0.0,0.6287,0.8191,0.5956
2015-01-09 03:00:00,0.0,0.7582,0.9132,0.7312
2015-01-09 04:00:00,0.0,0.9206,0.98,0.9102
2015-01-09 05:00:00,0.0,0.9616,0.9855,0.9574
2015-01-09 06:00:00,0.0,0.9544,0.9854,0.949
2015-01-09 07:00:00,0.0,0.9372,0.976,0.9304
2015-01-09 08:00:00,0.001,0.9205,0.9647,0.9128
2015-01-09 09:00:00,0.01,0.9094,0.9616,0.9003
2015-01-09 10:00:00,0.027,0.8943,0.9529,0.8841
2015-01-09 11:00:00,0.076,0.8774,0.9442,0.8657
2015-01-09 12:00:00,0.128,0.8671,0.9336,0.8556
2015-01-09 13:00:00,0.07,0.8527,0.9189,0.8411
2015-01-09 14:00:00,0.011,0.8246,0.8925,0.8128
2015-01-09 15:00:00,0.0,0.7873,0.8543,0.7757
2015-01-09 16:00:00,0.0,0.775,0.8353,0.7645
2015-01-09 17:00:00,0.0,0.745,0.7987,0.7356
2015-01-09 18:00:00,0.0,0.6786,0.7654,0.6635
2015-01-09 19:00:00,0.0,0.7008,0.8166,0.6807
2015-01-09 20:00:00,0.0,0.7448,0.9095,0.7162
2015-01-09 21:00:00,0.0,0.7941,0.9507,0.7669
2015-01-09 22:00:00,0.0,0.8533,0.9742,0.8322
2015-01-09 23:00:00,0.0,0.9003,0.969,0.8883
2015-01-10 00:00:00,0.0,0.9068,0.964,0.8968
2015-01-10 01:00:00,0.0,0.9053,0.9613,0.8956
2015-01-10 02:00:00,0.0,0.9081,0.9639,0.8983
2015-01-10 03:00:00,0.0,0.9129,0.9681,0.9033
2015-01-10 04:00:00,0.0,0.9095,0.9664,0.8996
2015-01-10 05:00:00,0.0,0.9158,0.9663,0.907
2015-01-10 06:00:00,0.0,0.9336,0.974,0.9265
2015-01-10 07:00:00,0.0,0.9503,0.9804,0.9451
2015-01-10 08:00:00,0.001,0.9597,0.9839,0.9555
2015-01-10 09:00:00,0.007,0.9711,0.9855,0.9686
2015-01-10 10:00:00,0.02,0.9764,0.9815,0.9755
2015-01-10 11:00:00,0.02,0.9748,0.9856,0.9729
2015-01-10 12:00:00,0.03,0.9589,0.981,0.955
2015-01-10 13:00:00,0.057,0.9325,0.9764,0.9249
2015-01-10 14:00:00,0.046,0.9113,0.9765,0.9
2015-01-10 15:00:00,0.003,0.8938,0.9698,0.8806
2015-01-10 16:00:00,0.0,0.8684,0.957,0.8529
2015-01-10 17:00:00,0.0,0.8234,0.9455,0.8022
2015-01-10 18:00:00,0.0,0.7928,0.9416,0.7669
2015-01-10 19:00:00,0.0,0.7821,0.9358,0.7554
2015-01-10 20:00:00,0.0,0.7665,0.9232,0.7392
2015-01-10 21:00:00,0.0,0.7476,0.9106,0.7193
2015-01-10 22:00:00,0.0,0.7382,0.9042,0.7093
2015-01-10 23:00:00,0.0,0.7296,0.9002,0.6999
2015-01-11 00:00:00,0.0,0.7287,0.8969,0.6995
2015-01-11 01:00:00,0.0,0.7348,0.8951,0.7069
2015-01-11 02:00:00,0.0,0.7465,0.9001,0.7198
2015-01-11 03:00:00,0.0,0.7669,0.9132,0.7415
2015-01-11 04:00:00,0.0,0.7899,0.9255,0.7663
2015-01-11 05:00:00,0.0,0.8109,0.9333,0.7896
2015-01-11 06:00:00,0.0,0.8327,0.9387,0.8143
2015-01-11 07:00:00,0.0,0.8445,0.9449,0.8271
2015-01-11 08:00:00,0.017,0.8512,0.9467,0.8346
2015-01-11 09:00:00,0.069,0.8519,0.9472,0.8353
2015-01-11 10:00:00,0.113,0.8673,0.9524,0.8525
2015-01-11 11:00:00,0.125,0.8672,0.9474,0.8532
2015-01-11 12:00:00,0.12,0.858,0.9417,0.8434
2015-01-11 13:00:00,0.068,0.8376,0.9316,0.8212
2015-01-11 14:00:00,0.018,0.8068,0.9142,0.7881
2015-01-11 15:00:00,0.0,0.7803,0.8954,0.7603
2015-01-11 16:00:00,0.0,0.7673,0.8847,0.7469
2015-01-11 17:00:00,0.0,0.7691,0.888,0.7484
2015-01-11 18:00:00,0.0,0.7759,0.8938,0.7553
2015-01-11 19:00:00,0.0,0.7779,0.8915,0.7581
2015-01-11 20:00:00,0.0,0.7798,0.8877,0.7611
2015-01-11 21:00:00,0.0,0.781,0.89,0.762
2015-01-11 22:00:00,0.0,0.7781,0.8882,0.759
2015-01-11 23:00:00,0.0,0.7662,0.8834,0.7458
2015-01-12 00:00:00,0.0,0.763,0.8784,0.7429
2015-01-12 01:00:00,0.0,0.7505,0.8718,0.7294
2015-01-12 02:00:00,0.0,0.7548,0.8795,0.7331
2015-01-12 03:00:00,0.0,0.7704,0.891,0.7494
2015-01-12 04:00:00,0.0,0.7913,0.9053,0.7714
2015-01-12 05:00:00,0.0,0.8243,0.9289,0.8061
2015-01-12 06:00:00,0.0,0.8539,0.9463,0.8379
2015-01-12 07:00:00,0.0,0.8741,0.9567,0.8597
2015-01-12 08:00:00,0.001,0.8911,0.9649,0.8782
2015-01-12 09:00:00,0.005,0.9077,0.9715,0.8966
2015-01-12 10:00:00,0.008,0.9217,0.9767,0.9122
2015-01-12 11:00:00,0.012,0.9306,0.9797,0.922
2015-01-12 12:00:00,0.015,0.9324,0.9795,0.9242
2015-01-12 13:00:00,0.01,0.9268,0.9731,0.9187
2015-01-12 14:00:00,0.003,0.9178,0.9646,0.9096
2015-01-12 15:00:00,0.0,0.9071,0.9544,0.8989
2015-01-12 16:00:00,0.0,0.8827,0.9265,0.8751
2015-01-12 17:00:00,0.0,0.8421,0.9006,0.8319
2015-01-12 18:00:00,0.0,0.8047,0.8851,0.7907
2015-01-12 19:00:00,0.0,0.7792,0.8727,0.7629
2015-01-12 20:00:00,0.0,0.7624,0.8686,0.7439
2015-01-12 21:00:00,0.0,0.7512,0.8756,0.7296
2015-01-12 22:00:00,0.0,0.7517,0.8877,0.7281
2015-01-12 23:00:00,0.0,0.7741,0.9218,0.7483
2015-01-13 00:00:00,0.0,0.7985,0.9457,0.7728
2015-01-13 01:00:00,0.0,0.8237,0.9544,0.801
2015-01-13 02:00:00,0.0,0.8561,0.9655,0.837
2015-01-13 03:00:00,0.0,0.8753,0.9698,0.8588
2015-01-13 04:00:00,0.0,0.892,0.9652,0.8793
2015-01-13 05:00:00,0.0,0.8882,0.9408,0.8791
2015-01-13 06:00:00,0.0,0.8502,0.8788,0.8452
2015-01-13 07:00:00,0.0,0.7846,0.7864,0.7843
2015-01-13 08:00:00,0.008,0.6984,0.6795,0.7017
2015-01-13 09:00:00,0.026,0.5961,0.57,0.6006
2015-01-13 10:00:00,0.031,0.512,0.5026,0.5136
2015-01-13 11:00:00,0.032,0.4482,0.4592,0.4462
2015-01-13 12:00:00,0.032,0.3733,0.4003,0.3686
2015-01-13 13:00:00,0.034,0.3367,0.3733,0.3303
2015-01-13 14:00:00,0.018,0.3227,0.3459,0.3186
2015-01-13 15:00:00,0.001,0.3373,0.3629,0.3329
2015-01-13 16:00:00,0.0,0.352,0.3577,0.351
2015-01-13 17:00:00,0.0,0.3769,0.4023,0.3725
2015-01-13 18:00:00,0.0,0.4457,0.5319,0.4307
2015-01-13 19:00:00,0.0,0.5272,0.6812,0.5003
2015-01-13 20:00:00,0.0,0.5784,0.7514,0.5483
2015-01-13 21:00:00,0.0,0.5505,0.7036,0.5239
2015-01-13 22:00:00,0.0,0.4932,0.6075,0.4733
2015-01-13 23:00:00,0.0,0.4192,0.5183,0.402
2015-01-14 00:00:00,0.0,0.3445,0.435,0.3287
2015-01-14 01:00:00,0.0,0.2955,0.3865,0.2796
2015-01-14 02:00:00,0.0,0.3188,0.478,0.2911
2015-01-14 03:00:00,0.0,0.3942,0.6257,0.3539
2015-01-14 04:00:00,0.0,0.4845,0.7344,0.441
2015-01-14 05:00:00,0.0,0.5898,0.8243,0.549
2015-01-14 06:00:00,0.0,0.6268,0.8476,0.5883
2015-01-14 07:00:00,0.0,0.6123,0.8194,0.5762
2015-01-14 08:00:00,0.02,0.5783,0.7211,0.5535
2015-01-14 09:00:00,0.043,0.5332,0.6019,0.5212
2015-01-14 10:00:00,0.043,0.4786,0.5285,0.4699
2015-01-14 11:00:00,0.048,0.4342,0.526,0.4183
2015-01-14 12:00:00,0.062,0.4315,0.5655,0.4082
2015-01-14 13:00:00,0.078,0.4694,0.6316,0.4411
2015-01-14 14:00:00,0.059,0.4694,0.6335,0.4408
2015-01-14 15:00:00,0.007,0.4293,0.5545,0.4076
2015-01-14 16:00:00,0.0,0.4076,0.5697,0.3793
2015-01-14 17:00:00,0.0,0.4197,0.611,0.3864
2015-01-14 18:00:00,0.0,0.4402,0.6332,0.4066
2015-01-14 19:00:00,0.0,0.4479,0.6228,0.4175
2015-01-14 20:00:00,0.0,0.4739,0.6546,0.4424
2015-01-14 21:00:00,0.0,0.5282,0.7311,0.4928
2015-01-14 22:00:00,0.0,0.6065,0.8043,0.572
2015-01-14 23:00:00,0.0,0.673,0.8569,0.641
2015-01-15 00:00:00,0.0,0.7323,0.894,0.7042
2015-01-15 01:00:00,0.0,0.7763,0.9153,0.7521
2015-01-15 02:00:00,0.0,0.8662,0.951,0.8515
2015-01-15 03:00:00,0.0,0.9069,0.9684,0.8962
2015-01-15 04:00:00,0.0,0.9278,0.9763,0.9193
2015-01-15 05:00:00,0.0,0.9434,0.9809,0.9369
2015-01-15 06:00:00,0.0,0.9529,0.9825,0.9478
2015-01-15 07:00:00,0.0,0.9529,0.9809,0.9481
2015-01-15 08:00:00,0.002,0.9445,0.9719,0.9397
2015-01-15 09:00:00,0.007,0.922,0.9435,0.9182
2015-01-15 10:00:00,0.012,0.8822,0.897,0.8796
2015-01-15 11:00:00,0.019,0.8349,0.8552,0.8314
2015-01-15 12:00:00,0.028,0.8023,0.8331,0.7969
2015-01-15 13:00:00,0.03,0.768,0.808,0.761
2015-01-15 14:00:00,0.015,0.727,0.7944,0.7153
2015-01-15 15:00:00,0.001,0.727,0.8177,0.7112
2015-01-15 16:00:00,0.0,0.7618,0.875,0.7421
2015-01-15 17:00:00,0.0,0.8101,0.9304,0.7891
2015-01-15 18:00:00,0.0,0.8363,0.9524,0.8161
2015-01-15 19:00:00,0.0,0.8357,0.9484,0.8161
2015-01-15 20:00:00,0.0,0.8137,0.943,0.7912
2015-01-15 21:00:00,0.0,0.8133,0.9506,0.7894
2015-01-15 22:00:00,0.0,0.8299,0.9628,0.8067
2015-01-15 23:00:00,0.0,0.8388,0.9677,0.8163
2015-01-16 00:00:00,0.0,0.8376,0.9647,0.8155
2015-01-16 01:00:00,0.0,0.8235,0.956,0.8004
2015-01-16 02:00:00,0.0,0.8043,0.9429,0.7802
2015-01-16 03:00:00,0.0,0.7717,0.9218,0.7456
2015-01-16 04:00:00,0.0,0.722,0.8837,0.6939
2015-01-16 05:00:00,0.0,0.6301,0.8155,0.5978
2015-01-16 06:00:00,0.0,0.5251,0.7144,0.4922
2015-01-16 07:00:00,0.0,0.4527,0.6431,0.4195
2015-01-16 08:00:00,0.034,0.4104,0.5771,0.3814
2015-01-16 09:00:00,0.105,0.3754,0.5459,0.3458
2015-01-16 10:00:00,0.201,0.3803,0.5382,0.3528
2015-01-16 11:00:00,0.286,0.3681,0.5196,0.3418
2015-01-16 12:00:00,0.333,0.3481,0.476,0.3258
2015-01-16 13:00:00,0.264,0.3167,0.4324,0.2966
2015-01-16 14:00:00,0.124,0.2724,0.3717,0.2552
2015-01-16 15:00:00,0.011,0.2636,0.3362,0.251
2015-01-16 16:00:00,0.0,0.2559,0.292,0.2497
2015-01-16 17:00:00,0.0,0.2342,0.2537,0.2308
2015-01-16 18:00:00,0.0,0.2034,0.2186,0.2007
2015-01-16 19:00:00,0.0,0.176,0.2024,0.1714
2015-01-16 20:00:00,0.0,0.1517,0.1979,0.1436
2015-01-16 21:00:00,0.0,0.1423,0.2058,0.1313
2015-01-16 22:00:00,0.0,0.16,0.2378,0.1465
2015-01-16 23:00:00,0.0,0.1939,0.2804,0.1789
2015-01-17 00:00:00,0.0,0.2179,0.3069,0.2024
2015-01-17 01:00:00,0.0,0.2165,0.3146,0.1994
2015-01-17 02:00:00,0.0,0.2166,0.3214,0.1984
2015-01-17 03:00:00,0.0,0.2147,0.3183,0.1967
2015-01-17 04:00:00,0.0,0.2172,0.3287,0.1978
2015-01-17 05:00:00,0.0,0.2325,0.3597,0.2104
2015-01-17 06:00:00,0.0,0.2541,0.3859,0.2311
2015-01-17 07:00:00,0.002,0.267,0.3872,0.246
2015-01-17 08:00:00,0.152,0.2711,0.3874,0.2509
2015-01-17 09:00:00,0.33,0.2432,0.3749,0.2203
2015-01-17 10:00:00,0.43,0.2212,0.3819,0.1932
2015-01-17 11:00:00,0.452,0.2877,0.4613,0.2575
2015-01-17 12:00:00,0.413,0.3599,0.5525,0.3264
2015-01-17 13:00:00,0.313,0.3797,0.5971,0.3419
2015-01-17 14:00:00,0.154,0.3757,0.6164,0.3338
2015-01-17 15:00:00,0.017,0.3902,0.6233,0.3496
2015-01-17 16:00:00,0.0,0.4244,0.6231,0.3898
2015-01-17 17:00:00,0.0,0.4198,0.6087,0.3869
2015-01-17 18:00:00,0.0,0.4091,0.5953,0.3767
2015-01-17 19:00:00,0.0,0.4071,0.5828,0.3766
2015-01-17 20:00:00,0.0,0.393,0.5397,0.3675
2015-01-17 21:00:00,0.0,0.3876,0.4972,0.3686
2015-01-17 22:00:00,0.0,0.4026,0.4763,0.3898
2015-01-17 23:00:00,0.0,0.3662,0.4135,0.3579
2015-01-18 00:00:00,0.0,0.3353,0.3625,0.3305
2015-01-18 01:00:00,0.0,0.3046,0.338,0.2987
2015-01-18 02:00:00,0.0,0.2689,0.3025,0.263
2015-01-18 03:00:00,0.0,0.2426,0.277,0.2366
2015-01-18 04:00:00,0.0,0.2243,0.2626,0.2177
2015-01-18 05:00:00,0.0,0.2224,0.2593,0.216
2015-01-18 06:00:00,0.0,0.2191,0.2307,0.2171
2015-01-18 07:00:00,0.0,0.2105,0.1993,0.2125
2015-01-18 08:00:00,0.006,0.1997,0.1874,0.2018
2015-01-18 09:00:00,0.026,0.1816,0.1665,0.1842
2015-01-18 10:00:00,0.048,0.1596,0.1384,0.1632
2015-01-18 11:00:00,0.065,0.143,0.1174,0.1475
2015-01-18 12:00:00,0.065,0.1132,0.0764,0.1196
2015-01-18 13:00:00,0.047,0.0825,0.0407,0.0898
2015-01-18 14:00:00,0.018,0.0588,0.0203,0.0655
2015-01-18 15:00:00,0.0,0.0433,0.0105,0.049
2015-01-18 16:00:00,0.0,0.0357,0.0069,0.0408
2015-01-18 17:00:00,0.0,0.0316,0.006,0.036
2015-01-18 18:00:00,0.0,0.0283,0.0057,0.0322
2015-01-18 19:00:00,0.0,0.0237,0.0073,0.0265
2015-01-18 20:00:00,0.0,0.0185,0.0068,0.0205
2015-01-18 21:00:00,0.0,0.0167,0.0039,0.0189
2015-01-18 22:00:00,0.0,0.0145,0.0024,0.0166
2015-01-18 23:00:00,0.0,0.0115,0.0015,0.0133
2015-01-19 00:00:00,0.0,0.0093,0.003,0.0103
2015-01-19 01:00:00,0.0,0.0086,0.0087,0.0086
2015-01-19 02:00:00,0.0,0.0093,0.016,0.0081
2015-01-19 03:00:00,0.0,0.0106,0.0227,0.0085
2015-01-19 04:00:00,0.0,0.0113,0.0268,0.0086
2015-01-19 05:00:00,0.0,0.0112,0.0289,0.0081
2015-01-19 06:00:00,0.0,0.01,0.0265,0.0071
