nodes,NLD,NLD
techs,solar_pv,wind_onshore
2025-09-14 13:00:00,0.5161241926263538,0.04457910489357964
2025-09-14 14:00:00,0.5082541587664546,0.05584060877415134
2025-09-14 15:00:00,0.5112482636778214,0.04959200983926375
2025-09-14 16:00:00,0.4690915251957485,0.05860566000012117
2025-09-14 17:00:00,0.4584731228966898,0.0665666482887315
2025-09-14 18:00:00,0.37310556580176046,0.08899874585739127
2025-09-14 19:00:00,0.17241000225042874,0.1004632754327398
2025-09-14 20:00:00,0.04398036177582108,0.10763963696509606
2025-09-14 21:00:00,0.012745962808431606,0.10764396890695715
2025-09-14 22:00:00,0.013049900024056307,0.10883631318424991
2025-09-14 23:00:00,0.012189822371331089,0.11449016376557834
2025-09-15 00:00:00,0.014582519600717032,0.11771188648494726
2025-09-15 01:00:00,0.016360875649584963,0.12409922873258894
2025-09-15 02:00:00,0.014679520839746192,0.12676352444366357
2025-09-15 03:00:00,0.014200981393869003,0.12841950767329283
2025-09-15 04:00:00,0.014149247399720118,0.11688260740489419
2025-09-15 05:00:00,0.012138088377182204,0.10767420162008567
2025-09-15 06:00:00,0.0065314167612967634,0.09970564000654335
2025-09-15 07:00:00,0.0022568954947451195,0.09066724021980818
2025-09-15 08:00:00,0.06671098545498753,0.07543625380938244
2025-09-15 09:00:00,0.261896878629463,0.05687588229235458
2025-09-15 10:00:00,0.4404050254401916,0.04518887872380387
2025-09-15 11:00:00,0.5539870095940692,0.040586145056436415
2025-09-15 12:00:00,0.6069108856083788,0.04050117235069948
2025-09-15 13:00:00,0.6286197629031047,0.04583930616226303
2025-09-15 14:00:00,0.6117156803149565,0.047825668118725496
2025-09-15 15:00:00,0.5729345849510984,0.06252646119731238
2025-09-15 16:00:00,0.5709428261763663,0.0790164371444324
2025-09-15 17:00:00,0.5341534895872403,0.09992750813375098
2025-09-15 18:00:00,0.431079972994855,0.1423597874622091
2025-09-15 19:00:00,0.2126784499460673,0.1799664047306017
2025-09-15 20:00:00,0.0325859495645291,0.22466371407971986
2025-09-15 21:00:00,0.012170422123525256,0.2555983532562268
2025-09-15 22:00:00,0.012972299032832979,0.24801878790449128
2025-09-15 23:00:00,0.010075195360495405,0.2407047433248714
2025-09-16 00:00:00,0.016852348593999374,0.23295202147189087
2025-09-16 01:00:00,0.015701267224186674,0.22115662847691347
2025-09-16 02:00:00,0.014550185854373978,0.2200013026118883
2025-09-16 03:00:00,0.014491985110956482,0.20852710947392655
2025-09-16 04:00:00,0.01239675834792663,0.1891267956353414
2025-09-16 05:00:00,0.008775378757504662,0.17312460240044109
2025-09-16 06:00:00,0.006136945055911514,0.1692827152490412
2025-09-16 07:00:00,0.00738502766475337,0.16507418829103382
2025-09-16 08:00:00,0.07028063105126062,0.14921991723870515
2025-09-16 09:00:00,0.26130840444601944,0.1150254463717715
2025-09-16 10:00:00,0.4220200572695315,0.08807192235221413
2025-09-16 11:00:00,0.5441187502101693,0.07017542849872466
2025-09-16 12:00:00,0.60876684264847,0.05590401265048197
2025-09-16 13:00:00,0.616391140036162,0.060286362562328465
2025-09-16 14:00:00,0.589069124376282,0.06562798010336074
2025-09-16 15:00:00,0.5587142033094236,0.06510466335056012
2025-09-16 16:00:00,0.5529587964603601,0.08027533580122749
2025-09-16 17:00:00,0.4843401199711324,0.08414500190847789
2025-09-16 18:00:00,0.4150489015579692,0.08336549471987786
2025-09-16 19:00:00,0.1761477833276857,0.08084397133042115
2025-09-16 20:00:00,0.025013386170986023,0.0841477283054534
2025-09-16 21:00:00,0.012506693085493011,0.08240716618298365
2025-09-16 22:00:00,0.01318570175869713,0.07813226660527225
2025-09-16 23:00:00,0.00984239238682542,0.07658997412952204
2025-09-17 00:00:00,0.017337354789145172,0.07694128552646727
2025-09-17 01:00:00,0.01594053694712527,0.07920710317292022
2025-09-17 02:00:00,0.013922911175318745,0.08136740925642066
2025-09-17 03:00:00,0.014194514644600392,0.07723134387136253
2025-09-17 04:00:00,0.011756550170334175,0.07072049584072995
2025-09-17 05:00:00,0.009635456410229878,0.0648102124772043
